Contig,Entry
Mcav_TRINITY_GG_16428_c0_g1_i5,A2AVA0
Mcav_TRINITY_GG_16438_c1_g1_i1,P08548
Mcav_TRINITY_GG_16462_c0_g1_i1,Q12766
Mcav_TRINITY_GG_16499_c1_g1_i7,P98160
Mcav_TRINITY_GG_16499_c1_g1_i8,P98160
Mcav_TRINITY_GG_164_c0_g1_i1,P14730
Mcav_TRINITY_GG_16502_c0_g1_i1,Q4ZJN1
Mcav_TRINITY_GG_16508_c8_g1_i1,Q24145
Mcav_TRINITY_GG_16511_c31_g1_i1,Q96CX3
Mcav_TRINITY_GG_16511_c31_g1_i5,Q8IYN0
Mcav_TRINITY_GG_16511_c31_g1_i6,A8MTY0
Mcav_TRINITY_GG_16512_c2_g1_i1,Q92859
Mcav_TRINITY_GG_16512_c2_g1_i2,Q92859
Mcav_TRINITY_GG_16512_c2_g1_i3,Q92859
Mcav_TRINITY_GG_16517_c1_g1_i1,Q19546
Mcav_TRINITY_GG_1651_c3_g1_i1,F6QV99
Mcav_TRINITY_GG_16520_c10_g1_i1,P54612
Mcav_TRINITY_GG_16522_c2_g3_i1,Q5TTG1
Mcav_TRINITY_GG_16523_c0_g1_i1,Q8C9E8
Mcav_TRINITY_GG_16530_c8_g1_i3,B2D0J4
Mcav_TRINITY_GG_16530_c8_g1_i4,Q9Z218
Mcav_TRINITY_GG_16531_c11_g2_i2,Q3KR37
Mcav_TRINITY_GG_16534_c3_g1_i1,Q9P289
Mcav_TRINITY_GG_16536_c2_g1_i3,Q5QD08
Mcav_TRINITY_GG_16537_c0_g1_i1,Q9C026
Mcav_TRINITY_GG_16541_c0_g1_i1,Q29RQ5
Mcav_TRINITY_GG_16546_c10_g1_i1,P61023
Mcav_TRINITY_GG_16546_c9_g1_i3,Q95KM0
Mcav_TRINITY_GG_16546_c9_g1_i4,Q61176
Mcav_TRINITY_GG_16547_c0_g1_i1,P29375
Mcav_TRINITY_GG_16548_c1_g1_i1,E7F6F9
Mcav_TRINITY_GG_16548_c4_g1_i1,E7F6F9
Mcav_TRINITY_GG_16548_c4_g1_i2,Q9NVR0
Mcav_TRINITY_GG_16551_c7_g1_i1,P38919
Mcav_TRINITY_GG_16551_c8_g1_i1,Q5TD94
Mcav_TRINITY_GG_16552_c2_g1_i1,A7RX34
Mcav_TRINITY_GG_16554_c0_g1_i1,O08759
Mcav_TRINITY_GG_16555_c0_g1_i1,Q9C026
Mcav_TRINITY_GG_16557_c3_g1_i1,Q13905
Mcav_TRINITY_GG_16560_c2_g1_i1,Q9VAI0
Mcav_TRINITY_GG_16563_c4_g1_i1,Q8BH16
Mcav_TRINITY_GG_16563_c5_g1_i1,Q6IR75
Mcav_TRINITY_GG_16565_c3_g1_i1,Q9NBX4
Mcav_TRINITY_GG_16565_c7_g1_i1,Q6GMH0
Mcav_TRINITY_GG_16566_c12_g1_i2,P58200
Mcav_TRINITY_GG_16566_c12_g2_i1,A7SMW7
Mcav_TRINITY_GG_16567_c11_g1_i2,Q6DFC2
Mcav_TRINITY_GG_16573_c3_g2_i1,Q8VEB2
Mcav_TRINITY_GG_16574_c2_g1_i1,F1QZ15
Mcav_TRINITY_GG_16575_c1_g1_i1,Q5F3R2
Mcav_TRINITY_GG_16576_c0_g1_i1,P29375
Mcav_TRINITY_GG_16577_c2_g1_i1,Q9Y222
Mcav_TRINITY_GG_16577_c2_g1_i3,Q9Y222
Mcav_TRINITY_GG_16580_c0_g1_i1,Q5RD64
Mcav_TRINITY_GG_16580_c1_g1_i1,Q7TN88
Mcav_TRINITY_GG_16580_c2_g1_i1,Q09624
Mcav_TRINITY_GG_16580_c4_g1_i1,Q7TN88
Mcav_TRINITY_GG_16581_c0_g1_i1,Q2EG98
Mcav_TRINITY_GG_16581_c4_g1_i1,Q7TN88
Mcav_TRINITY_GG_16583_c1_g1_i1,H2LRU7
Mcav_TRINITY_GG_16584_c0_g1_i1,Q7TN88
Mcav_TRINITY_GG_16585_c1_g1_i2,Q7TN88
Mcav_TRINITY_GG_16591_c0_g1_i1,O35245
Mcav_TRINITY_GG_16595_c1_g1_i4,Q7TN88
Mcav_TRINITY_GG_16596_c3_g2_i1,Q5SQM0
Mcav_TRINITY_GG_165_c0_g1_i1,Q9VUL9
Mcav_TRINITY_GG_16602_c2_g1_i1,D3YXG0
Mcav_TRINITY_GG_16603_c9_g1_i1,Q3UKU1
Mcav_TRINITY_GG_16604_c10_g1_i1,P0CY46
Mcav_TRINITY_GG_16604_c9_g1_i1,Q62120
Mcav_TRINITY_GG_16608_c0_g1_i1,Q7TN88
Mcav_TRINITY_GG_16609_c1_g1_i1,Q3TUU5
Mcav_TRINITY_GG_1660_c3_g1_i1,Q08699
Mcav_TRINITY_GG_16621_c2_g1_i1,Q460N5
Mcav_TRINITY_GG_16625_c2_g1_i1,Q5AXT5
Mcav_TRINITY_GG_16625_c2_g2_i1,Q9LZF7
Mcav_TRINITY_GG_16628_c5_g1_i2,Q9CY64
Mcav_TRINITY_GG_16628_c5_g1_i3,Q9CY64
Mcav_TRINITY_GG_16629_c0_g1_i1,P71079
Mcav_TRINITY_GG_16630_c2_g1_i1,P08761
Mcav_TRINITY_GG_16632_c0_g1_i1,Q5FWF7
Mcav_TRINITY_GG_16633_c1_g2_i1,Q0VC84
Mcav_TRINITY_GG_16641_c7_g1_i2,O15973
Mcav_TRINITY_GG_16645_c2_g1_i1,O62714
Mcav_TRINITY_GG_1664_c10_g1_i1,B3EWZ5
Mcav_TRINITY_GG_1664_c11_g1_i1,B3EWZ6
Mcav_TRINITY_GG_1664_c13_g1_i2,B3EWZ6
Mcav_TRINITY_GG_1664_c14_g1_i2,B3EWZ6
Mcav_TRINITY_GG_1664_c15_g1_i1,B3EWZ5
Mcav_TRINITY_GG_1664_c16_g1_i1,B3EWZ6
Mcav_TRINITY_GG_1664_c17_g1_i1,B3EWZ5
Mcav_TRINITY_GG_1664_c17_g1_i2,B3EWZ6
Mcav_TRINITY_GG_1664_c18_g1_i1,B3EWZ6
Mcav_TRINITY_GG_16658_c0_g1_i1,P48416
Mcav_TRINITY_GG_16661_c1_g1_i1,Q8HYB7
Mcav_TRINITY_GG_16661_c2_g1_i1,Q0V8T4
Mcav_TRINITY_GG_16661_c4_g1_i1,Q8CIZ5
Mcav_TRINITY_GG_16661_c4_g2_i1,G8HTB6
Mcav_TRINITY_GG_16663_c4_g1_i1,G8HTB6
Mcav_TRINITY_GG_16664_c6_g1_i2,D8VNT0
Mcav_TRINITY_GG_16664_c6_g1_i3,D8VNT0
Mcav_TRINITY_GG_16670_c1_g1_i1,Q969H0
Mcav_TRINITY_GG_16682_c0_g1_i1,Q9D1D6
Mcav_TRINITY_GG_16689_c1_g1_i1,Q10751
Mcav_TRINITY_GG_16691_c8_g1_i1,Q86Y13
Mcav_TRINITY_GG_16700_c4_g1_i1,Q13620
Mcav_TRINITY_GG_16701_c1_g1_i1,Q40588
Mcav_TRINITY_GG_16702_c38_g1_i1,Q10ND7
Mcav_TRINITY_GG_16702_c46_g2_i1,Q07973
Mcav_TRINITY_GG_16702_c46_g2_i2,Q07973
Mcav_TRINITY_GG_16702_c47_g1_i1,P04323
Mcav_TRINITY_GG_16702_c49_g1_i1,M4DUF2
Mcav_TRINITY_GG_16702_c49_g1_i2,Q8LPL3
Mcav_TRINITY_GG_16702_c49_g1_i6,Q8LPL3
Mcav_TRINITY_GG_16702_c49_g1_i7,Q12729
Mcav_TRINITY_GG_16702_c49_g2_i2,Q0IQU1
Mcav_TRINITY_GG_16702_c49_g2_i4,O80434
Mcav_TRINITY_GG_16705_c1_g1_i1,Q6Q4G4
Mcav_TRINITY_GG_16709_c0_g1_i2,P81274
Mcav_TRINITY_GG_16710_c0_g1_i1,Q13619
Mcav_TRINITY_GG_16710_c1_g1_i1,A2A432
Mcav_TRINITY_GG_16711_c0_g1_i1,Q80Z30
Mcav_TRINITY_GG_16713_c1_g1_i3,Q9Y5X2
Mcav_TRINITY_GG_16715_c2_g1_i2,O94972
Mcav_TRINITY_GG_16721_c1_g1_i1,Q15542
Mcav_TRINITY_GG_16721_c3_g1_i1,Q09388
Mcav_TRINITY_GG_16721_c4_g1_i1,P30543
Mcav_TRINITY_GG_16723_c8_g1_i1,B0S6T2
Mcav_TRINITY_GG_16741_c6_g1_i1,Q96CG8
Mcav_TRINITY_GG_16750_c1_g1_i1,O08775
Mcav_TRINITY_GG_16750_c1_g1_i2,A1KZ92
Mcav_TRINITY_GG_16760_c1_g1_i2,Q90611
Mcav_TRINITY_GG_16768_c3_g1_i1,Q9Y6S9
Mcav_TRINITY_GG_16769_c2_g1_i1,Q6PB93
Mcav_TRINITY_GG_16770_c2_g1_i1,Q95WY5
Mcav_TRINITY_GG_16772_c1_g1_i1,Q5JTD7
Mcav_TRINITY_GG_16774_c7_g4_i1,Q8CFK2
Mcav_TRINITY_GG_16793_c0_g1_i2,Q7TN88
Mcav_TRINITY_GG_16794_c0_g1_i1,Q7KTX8
Mcav_TRINITY_GG_16795_c1_g1_i1,Q6IRI9
Mcav_TRINITY_GG_16797_c0_g1_i1,Q2EG98
Mcav_TRINITY_GG_16799_c0_g1_i1,P29476
Mcav_TRINITY_GG_16800_c0_g1_i1,O61309
Mcav_TRINITY_GG_16803_c13_g1_i1,O62699
Mcav_TRINITY_GG_16810_c0_g1_i1,Q61121
Mcav_TRINITY_GG_16859_c0_g1_i1,O75762
Mcav_TRINITY_GG_16860_c0_g1_i1,Q505D1
Mcav_TRINITY_GG_16861_c0_g1_i1,Q8NFD2
Mcav_TRINITY_GG_16867_c1_g1_i1,Q8C170
Mcav_TRINITY_GG_16869_c4_g1_i2,P70698
Mcav_TRINITY_GG_16869_c4_g1_i4,P70698
Mcav_TRINITY_GG_16871_c0_g1_i1,P16157
Mcav_TRINITY_GG_16872_c4_g2_i1,Q6RI86
Mcav_TRINITY_GG_16872_c5_g1_i1,Q09655
Mcav_TRINITY_GG_16874_c1_g1_i1,Q9Y5B6
Mcav_TRINITY_GG_16876_c6_g1_i1,Q8C170
Mcav_TRINITY_GG_16876_c7_g1_i2,Q63358
Mcav_TRINITY_GG_16880_c0_g1_i1,P39429
Mcav_TRINITY_GG_16881_c0_g1_i1,O75762
Mcav_TRINITY_GG_16882_c7_g1_i3,Q68BL8
Mcav_TRINITY_GG_16882_c7_g1_i5,Q3UQ28
Mcav_TRINITY_GG_16883_c1_g1_i1,Q5FWR0
Mcav_TRINITY_GG_16884_c1_g1_i1,Q7Z020
Mcav_TRINITY_GG_16888_c11_g1_i1,P16157
Mcav_TRINITY_GG_16888_c15_g2_i1,Q8BLA8
Mcav_TRINITY_GG_16888_c15_g2_i2,Q8BLA8
Mcav_TRINITY_GG_16888_c15_g3_i1,O75762
Mcav_TRINITY_GG_16888_c8_g1_i2,Q5F478
Mcav_TRINITY_GG_16890_c1_g1_i2,Q4UMH6
Mcav_TRINITY_GG_16890_c1_g1_i5,P16157
Mcav_TRINITY_GG_16894_c0_g1_i1,P43141
Mcav_TRINITY_GG_16896_c0_g1_i1,Q8K4Z4
Mcav_TRINITY_GG_16897_c2_g1_i1,O43909
Mcav_TRINITY_GG_16899_c0_g1_i2,P51028
Mcav_TRINITY_GG_168_c10_g1_i1,Q6PC60
Mcav_TRINITY_GG_168_c3_g1_i1,P35061
Mcav_TRINITY_GG_16900_c4_g1_i1,Q09575
Mcav_TRINITY_GG_16902_c100_g2_i1,Q9R080
Mcav_TRINITY_GG_16902_c118_g1_i1,Q8I7P9
Mcav_TRINITY_GG_16902_c28_g1_i1,P08548
Mcav_TRINITY_GG_16902_c35_g1_i1,P04323
Mcav_TRINITY_GG_16902_c45_g1_i2,Q91W90
Mcav_TRINITY_GG_16902_c48_g1_i1,Q571F8
Mcav_TRINITY_GG_16902_c53_g1_i1,Q8NBS9
Mcav_TRINITY_GG_16902_c57_g1_i1,Q9VH08
Mcav_TRINITY_GG_16902_c57_g1_i2,Q9VH08
Mcav_TRINITY_GG_16902_c58_g1_i1,P04323
Mcav_TRINITY_GG_16902_c65_g1_i1,Q6P5E8
Mcav_TRINITY_GG_16902_c72_g1_i2,Q9JK72
Mcav_TRINITY_GG_16902_c74_g1_i1,Q6P5E8
Mcav_TRINITY_GG_16902_c75_g1_i1,Q6P5E8
Mcav_TRINITY_GG_16902_c76_g1_i1,P82928
Mcav_TRINITY_GG_16902_c78_g1_i4,Q86YR5
Mcav_TRINITY_GG_16902_c79_g1_i1,Q9BV90
Mcav_TRINITY_GG_16902_c80_g1_i2,Q9DBU0
Mcav_TRINITY_GG_16902_c81_g1_i1,P85857
Mcav_TRINITY_GG_16902_c85_g1_i1,Q8N6T7
Mcav_TRINITY_GG_16902_c86_g1_i1,Q7T0V6
Mcav_TRINITY_GG_16902_c89_g1_i1,Q8N3Y7
Mcav_TRINITY_GG_16902_c90_g2_i3,Q99JB7
Mcav_TRINITY_GG_16902_c91_g2_i2,Q93650
Mcav_TRINITY_GG_16902_c91_g2_i3,D3Z7P3
Mcav_TRINITY_GG_16902_c93_g4_i1,O93336
Mcav_TRINITY_GG_16902_c94_g2_i1,Q8QZZ8
Mcav_TRINITY_GG_16902_c95_g1_i1,Q6P5E8
Mcav_TRINITY_GG_16902_c95_g1_i2,D3ZEY4
Mcav_TRINITY_GG_16902_c96_g1_i2,O55236
Mcav_TRINITY_GG_16902_c97_g1_i1,Q9WU84
Mcav_TRINITY_GG_16902_c98_g1_i2,Q9H1P3
Mcav_TRINITY_GG_16902_c99_g2_i1,Q6IRM9
Mcav_TRINITY_GG_16903_c6_g1_i2,P92208
Mcav_TRINITY_GG_16904_c0_g1_i1,Q8BH16
Mcav_TRINITY_GG_16904_c1_g1_i1,Q9CZ52
Mcav_TRINITY_GG_16909_c0_g1_i1,Q8IYS1
Mcav_TRINITY_GG_16910_c0_g1_i1,Q4H4B6
Mcav_TRINITY_GG_16913_c2_g1_i1,P51029
Mcav_TRINITY_GG_16913_c4_g1_i1,P51029
Mcav_TRINITY_GG_16913_c5_g2_i1,Q9NRA2
Mcav_TRINITY_GG_16914_c6_g1_i1,Q9XZ08
Mcav_TRINITY_GG_16914_c7_g1_i1,O43909
Mcav_TRINITY_GG_16918_c0_g1_i1,Q99PI5
Mcav_TRINITY_GG_16921_c6_g1_i1,Q6ZNC4
Mcav_TRINITY_GG_16922_c4_g1_i1,Q5PQN1
Mcav_TRINITY_GG_16923_c4_g1_i1,P51029
Mcav_TRINITY_GG_16928_c1_g1_i1,Q9Z0J5
Mcav_TRINITY_GG_16931_c8_g1_i2,Q4H4B6
Mcav_TRINITY_GG_16941_c1_g1_i2,Q99759
Mcav_TRINITY_GG_16949_c2_g1_i1,P14381
Mcav_TRINITY_GG_16949_c3_g1_i4,Q61084
Mcav_TRINITY_GG_16963_c0_g1_i3,Q6AZT7
Mcav_TRINITY_GG_16975_c0_g1_i1,Q08CS6
Mcav_TRINITY_GG_16982_c0_g1_i1,Q9CXI3
Mcav_TRINITY_GG_17001_c1_g1_i1,Q9U489
Mcav_TRINITY_GG_17004_c0_g1_i3,G5E8K5
Mcav_TRINITY_GG_17008_c8_g1_i1,P97864
Mcav_TRINITY_GG_17008_c8_g1_i4,O89110
Mcav_TRINITY_GG_17015_c1_g1_i1,Q9CWH4
Mcav_TRINITY_GG_17023_c3_g1_i4,Q8K135
Mcav_TRINITY_GG_17028_c1_g1_i1,Q5VV43
Mcav_TRINITY_GG_17031_c4_g1_i2,A6QLU6
Mcav_TRINITY_GG_17039_c0_g1_i1,P03354
Mcav_TRINITY_GG_17045_c35_g1_i1,Q9UMX1
Mcav_TRINITY_GG_17045_c37_g1_i1,Q9NYZ2
Mcav_TRINITY_GG_17045_c37_g1_i3,Q9NYZ2
Mcav_TRINITY_GG_17045_c37_g1_i4,Q9NYZ2
Mcav_TRINITY_GG_17045_c38_g1_i1,Q66H07
Mcav_TRINITY_GG_17045_c38_g1_i4,Q66H07
Mcav_TRINITY_GG_17045_c39_g1_i1,Q9EP86
Mcav_TRINITY_GG_17045_c40_g1_i1,Q9BZH6
Mcav_TRINITY_GG_17045_c41_g1_i2,Q9UL62
Mcav_TRINITY_GG_17045_c42_g1_i2,O00602
Mcav_TRINITY_GG_17045_c42_g1_i4,O00602
Mcav_TRINITY_GG_17045_c43_g1_i1,Q6AYJ2
Mcav_TRINITY_GG_17045_c43_g2_i1,Q5RFI2
Mcav_TRINITY_GG_17045_c45_g1_i1,A2AV25
Mcav_TRINITY_GG_17045_c9_g1_i1,B8VIU6
Mcav_TRINITY_GG_17048_c0_g1_i1,Q9WTS8
Mcav_TRINITY_GG_17049_c4_g1_i1,P35668
Mcav_TRINITY_GG_17052_c1_g1_i1,Q5U374
Mcav_TRINITY_GG_17056_c3_g2_i1,Q6TMK8
Mcav_TRINITY_GG_17060_c1_g1_i1,A5PJK1
Mcav_TRINITY_GG_17060_c1_g1_i4,Q08BG1
Mcav_TRINITY_GG_17062_c18_g1_i1,Q9GYZ0
Mcav_TRINITY_GG_17062_c18_g1_i2,Q9NS87
Mcav_TRINITY_GG_17063_c3_g1_i3,O00268
Mcav_TRINITY_GG_17064_c4_g1_i1,Q96DX4
Mcav_TRINITY_GG_17067_c0_g1_i1,P26221
Mcav_TRINITY_GG_17070_c0_g1_i1,P53452
Mcav_TRINITY_GG_17071_c1_g1_i1,Q93XX5
Mcav_TRINITY_GG_17071_c1_g1_i2,Q93XX5
Mcav_TRINITY_GG_17073_c10_g1_i1,Q9EPL4
Mcav_TRINITY_GG_17073_c10_g1_i2,Q9H1A3
Mcav_TRINITY_GG_17073_c11_g1_i1,Q3U145
Mcav_TRINITY_GG_17073_c11_g2_i1,Q9D1Q1
Mcav_TRINITY_GG_17076_c6_g1_i1,Q5R8P3
Mcav_TRINITY_GG_17076_c7_g1_i1,Q91W39
Mcav_TRINITY_GG_17077_c0_g1_i1,Q5RFA0
Mcav_TRINITY_GG_17079_c3_g2_i1,Q6L8S8
Mcav_TRINITY_GG_17080_c1_g1_i1,Q9Y2C3
Mcav_TRINITY_GG_17082_c1_g1_i2,Q54PH5
Mcav_TRINITY_GG_17084_c2_g1_i1,Q26627
Mcav_TRINITY_GG_17087_c2_g1_i2,Q6GR45
Mcav_TRINITY_GG_17087_c3_g1_i4,Q5ZJ75
Mcav_TRINITY_GG_17087_c3_g1_i5,Q5ZJ75
Mcav_TRINITY_GG_17088_c4_g1_i1,Q5I0D7
Mcav_TRINITY_GG_17089_c7_g1_i1,Q2HJ94
Mcav_TRINITY_GG_17091_c6_g1_i2,Q6AY71
Mcav_TRINITY_GG_17091_c6_g1_i3,P0DOC8
Mcav_TRINITY_GG_170_c0_g1_i1,O88783
Mcav_TRINITY_GG_17100_c7_g1_i1,P41595
Mcav_TRINITY_GG_17100_c7_g1_i2,Q28997
Mcav_TRINITY_GG_17103_c0_g1_i1,Q501L1
Mcav_TRINITY_GG_17104_c0_g1_i1,O02751
Mcav_TRINITY_GG_17116_c5_g1_i1,Q8K5B2
Mcav_TRINITY_GG_17116_c6_g1_i1,Q803Z2
Mcav_TRINITY_GG_17116_c6_g1_i2,Q6NU94
Mcav_TRINITY_GG_17117_c3_g1_i2,Q6TCG8
Mcav_TRINITY_GG_17120_c14_g1_i1,P21956
Mcav_TRINITY_GG_17120_c21_g2_i1,P27590
Mcav_TRINITY_GG_17122_c0_g1_i1,B3EWY9
Mcav_TRINITY_GG_17128_c0_g1_i1,Q17RS7
Mcav_TRINITY_GG_17161_c0_g1_i1,P12804
Mcav_TRINITY_GG_17171_c0_g1_i1,B8VIU6
Mcav_TRINITY_GG_17172_c2_g1_i2,A7SL20
Mcav_TRINITY_GG_17176_c2_g1_i1,Q8BX37
Mcav_TRINITY_GG_17176_c2_g1_i2,Q6NXA9
Mcav_TRINITY_GG_17184_c0_g1_i1,A5D6U8
Mcav_TRINITY_GG_17192_c0_g1_i1,P35342
Mcav_TRINITY_GG_171_c0_g1_i1,P21448
Mcav_TRINITY_GG_17202_c11_g1_i1,P21329
Mcav_TRINITY_GG_17202_c13_g1_i1,P13255
Mcav_TRINITY_GG_17202_c14_g1_i1,Q86UA1
Mcav_TRINITY_GG_17202_c14_g1_i12,Q86UA1
Mcav_TRINITY_GG_17202_c14_g1_i2,Q86UA1
Mcav_TRINITY_GG_17202_c14_g1_i4,Q86UA1
Mcav_TRINITY_GG_17202_c14_g1_i6,Q86UA1
Mcav_TRINITY_GG_17210_c1_g1_i1,Q8BU30
Mcav_TRINITY_GG_17218_c0_g1_i1,Q55E58
Mcav_TRINITY_GG_17229_c6_g1_i1,Q9CYL5
Mcav_TRINITY_GG_17230_c0_g1_i1,Q8K2J9
Mcav_TRINITY_GG_17232_c3_g2_i1,Q9BQS8
Mcav_TRINITY_GG_17233_c2_g1_i3,Q5E9J9
Mcav_TRINITY_GG_17235_c3_g1_i1,P95896
Mcav_TRINITY_GG_17235_c3_g1_i9,P95896
Mcav_TRINITY_GG_17242_c2_g2_i1,Q568B7
Mcav_TRINITY_GG_17244_c3_g1_i1,Q99ME9
Mcav_TRINITY_GG_17246_c1_g1_i2,P95896
Mcav_TRINITY_GG_17254_c3_g1_i1,P23588
Mcav_TRINITY_GG_17254_c4_g1_i1,Q8BGD9
Mcav_TRINITY_GG_17257_c15_g1_i1,O43854
Mcav_TRINITY_GG_17257_c16_g1_i1,Q09575
Mcav_TRINITY_GG_17257_c19_g1_i1,Q99315
Mcav_TRINITY_GG_17257_c22_g1_i1,P98110
Mcav_TRINITY_GG_17257_c23_g1_i1,Q947D2
Mcav_TRINITY_GG_17257_c8_g1_i1,Q5R3Z7
Mcav_TRINITY_GG_17260_c0_g1_i1,Q9LHP4
Mcav_TRINITY_GG_17263_c0_g1_i1,Q8IV35
Mcav_TRINITY_GG_17268_c0_g1_i1,Q9UN76
Mcav_TRINITY_GG_17269_c6_g1_i1,Q6DFF6
Mcav_TRINITY_GG_1726_c0_g1_i1,Q89703
Mcav_TRINITY_GG_17271_c0_g1_i1,Q03719
Mcav_TRINITY_GG_17271_c1_g1_i1,P17971
Mcav_TRINITY_GG_17277_c9_g2_i1,Q2YMB3
Mcav_TRINITY_GG_17279_c0_g1_i1,Q00059
Mcav_TRINITY_GG_17280_c1_g1_i1,Q8TGM6
Mcav_TRINITY_GG_17282_c21_g1_i4,P54731
Mcav_TRINITY_GG_17282_c22_g1_i3,Q14678
Mcav_TRINITY_GG_17283_c7_g1_i1,A0A2D0TC04
Mcav_TRINITY_GG_17283_c7_g1_i2,Q5R5M5
Mcav_TRINITY_GG_17285_c0_g2_i2,Q8CGF5
Mcav_TRINITY_GG_17291_c21_g1_i1,Q5T2R2
Mcav_TRINITY_GG_17291_c21_g2_i1,Q5T2R2
Mcav_TRINITY_GG_17293_c0_g1_i2,P81274
Mcav_TRINITY_GG_17319_c0_g2_i1,P34457
Mcav_TRINITY_GG_17348_c0_g1_i1,O00370
Mcav_TRINITY_GG_1734_c2_g1_i1,D4ACP5
Mcav_TRINITY_GG_1734_c2_g2_i1,P15043
Mcav_TRINITY_GG_17360_c2_g1_i1,Q91Z92
Mcav_TRINITY_GG_17363_c0_g1_i1,O42342
Mcav_TRINITY_GG_17368_c3_g1_i1,Q9NXS3
Mcav_TRINITY_GG_17375_c10_g1_i1,Q9D8V0
Mcav_TRINITY_GG_17379_c1_g1_i1,E7FAM5
Mcav_TRINITY_GG_17380_c3_g1_i1,Q09LZ8
Mcav_TRINITY_GG_17380_c3_g1_i2,Q5VU57
Mcav_TRINITY_GG_17383_c6_g1_i2,Q54TR1
Mcav_TRINITY_GG_17387_c3_g1_i1,P91119
Mcav_TRINITY_GG_17388_c7_g1_i1,P38571
Mcav_TRINITY_GG_17389_c0_g1_i2,P13277
Mcav_TRINITY_GG_17391_c0_g1_i1,Q7Z020
Mcav_TRINITY_GG_17395_c0_g1_i1,Q40143
Mcav_TRINITY_GG_17399_c0_g1_i1,Q9DGD1
Mcav_TRINITY_GG_17402_c0_g1_i1,B3TP03
Mcav_TRINITY_GG_17407_c0_g1_i1,Q6DBY9
Mcav_TRINITY_GG_17412_c3_g1_i1,Q5BJE1
Mcav_TRINITY_GG_17414_c1_g1_i1,Q96Q77
Mcav_TRINITY_GG_17415_c0_g1_i2,Q5M7F8
Mcav_TRINITY_GG_17425_c17_g1_i1,Q54TR1
Mcav_TRINITY_GG_17425_c18_g2_i2,P28647
Mcav_TRINITY_GG_17427_c1_g1_i1,Q9UK41
Mcav_TRINITY_GG_17428_c1_g1_i1,Q5BJ78
Mcav_TRINITY_GG_17431_c0_g1_i1,P25782
Mcav_TRINITY_GG_17434_c1_g1_i1,Q5R7B8
Mcav_TRINITY_GG_17439_c0_g1_i1,P97402
Mcav_TRINITY_GG_17450_c3_g2_i2,I7C6E8
Mcav_TRINITY_GG_17455_c2_g1_i2,P14735
Mcav_TRINITY_GG_1745_c4_g1_i1,Q5U3P0
Mcav_TRINITY_GG_1745_c6_g1_i2,Q5JVF3
Mcav_TRINITY_GG_1745_c6_g1_i5,Q5JVF3
Mcav_TRINITY_GG_1745_c7_g1_i1,Q9N126
Mcav_TRINITY_GG_17462_c0_g1_i2,Q7Z553
Mcav_TRINITY_GG_17465_c8_g1_i4,Q8K078
Mcav_TRINITY_GG_17475_c6_g2_i1,Q8C5P5
Mcav_TRINITY_GG_17475_c6_g2_i4,Q5TFE4
Mcav_TRINITY_GG_17475_c6_g2_i9,Q5TFE4
Mcav_TRINITY_GG_17477_c3_g1_i1,O75204
Mcav_TRINITY_GG_17483_c15_g1_i1,Q6GQ68
Mcav_TRINITY_GG_17483_c18_g1_i1,Q9QZU7
Mcav_TRINITY_GG_17483_c19_g1_i5,Q9H8W3
Mcav_TRINITY_GG_17483_c19_g1_i7,Q5R939
Mcav_TRINITY_GG_17484_c4_g1_i1,Q499W2
Mcav_TRINITY_GG_17484_c4_g1_i2,Q499W2
Mcav_TRINITY_GG_17486_c1_g1_i1,Q4R5G7
Mcav_TRINITY_GG_174_c0_g1_i1,P16375
Mcav_TRINITY_GG_17506_c2_g1_i1,B2RY50
Mcav_TRINITY_GG_17507_c0_g1_i1,E7FAM5
Mcav_TRINITY_GG_17507_c1_g1_i1,Q9BRZ2
Mcav_TRINITY_GG_17514_c3_g1_i1,D3ZVM4
Mcav_TRINITY_GG_1751_c4_g2_i1,O73787
Mcav_TRINITY_GG_17528_c0_g1_i1,Q7XKR9
Mcav_TRINITY_GG_17529_c3_g1_i2,P57784
Mcav_TRINITY_GG_1752_c6_g1_i1,P27393
Mcav_TRINITY_GG_17530_c0_g1_i1,Q921Y2
Mcav_TRINITY_GG_17531_c2_g1_i1,P51687
Mcav_TRINITY_GG_17535_c3_g3_i4,Q9V0D5
Mcav_TRINITY_GG_17535_c4_g1_i2,Q9V0D5
Mcav_TRINITY_GG_17537_c1_g1_i1,O96081
Mcav_TRINITY_GG_17538_c2_g1_i1,Q02508
Mcav_TRINITY_GG_17540_c4_g1_i3,Q8MJ44
Mcav_TRINITY_GG_17542_c0_g1_i1,Q9H2P9
Mcav_TRINITY_GG_17549_c1_g1_i2,Q39752
Mcav_TRINITY_GG_17549_c2_g1_i1,Q9D2E2
Mcav_TRINITY_GG_1754_c2_g1_i1,O73787
Mcav_TRINITY_GG_17551_c8_g1_i1,Q54F34
Mcav_TRINITY_GG_17553_c11_g1_i1,Q17RP2
Mcav_TRINITY_GG_17553_c12_g1_i1,O57321
Mcav_TRINITY_GG_17553_c13_g1_i1,P32929
Mcav_TRINITY_GG_17553_c14_g1_i1,Q7TT28
Mcav_TRINITY_GG_17566_c3_g1_i1,E1C8P7
Mcav_TRINITY_GG_17566_c4_g1_i1,Q8IZF6
Mcav_TRINITY_GG_17567_c40_g1_i1,P34457
Mcav_TRINITY_GG_17567_c41_g1_i1,Q7SZN0
