Contig,Entry
comp53699_c0_seq1,B4MXW3
comp53699_c1_seq1,Q5R7B8
comp53711_c0_seq2,P36514
comp53713_c0_seq2,Q7RTR2
comp53721_c0_seq1,Q9BSD7
comp5374_c0_seq1,P49008
comp53767_c0_seq6,P87262
comp53771_c0_seq3,P62972
comp53797_c0_seq1,O35660
comp53802_c0_seq1,Q9VE01
comp53814_c0_seq1,Q8R4E9
comp53851_c0_seq1,Q09328
comp53867_c0_seq2,P41561
comp53869_c0_seq1,P37898
comp53886_c0_seq1,Q9NZJ4
comp53894_c1_seq3,Q0VCJ7
comp53902_c4_seq1,Q6IVV8
comp53918_c0_seq1,A7E305
comp53921_c0_seq1,Q3ZBA0
comp53937_c0_seq1,Q28ES4
comp53944_c2_seq1,Q9Y4D8
comp53956_c0_seq1,Q149N8
comp53968_c0_seq1,Q9UHC1
comp53970_c0_seq1,P53476
comp53970_c2_seq1,P53476
comp53980_c0_seq1,Q7T381
comp53988_c0_seq1,Q8K0U4
comp53997_c0_seq1,Q7SY48
comp54011_c0_seq1,O43581
comp54022_c0_seq1,Q9EPX2
comp54031_c0_seq2,Q96LM5
comp54046_c0_seq1,Q96AY4
comp54066_c0_seq1,Q8QZR7
comp54093_c1_seq1,P04069
comp54107_c0_seq1,Q9HFV1
comp54121_c0_seq1,Q07093
comp54147_c0_seq1,Q9NS56
comp54147_c1_seq1,Q80Z37
comp54152_c0_seq1,P16109
comp54159_c1_seq3,Q9H2U1
comp54159_c2_seq1,Q5ZI74
comp54174_c0_seq1,A2BGU9
comp54180_c0_seq1,Q14674
comp54183_c0_seq2,Q8K2V6
comp54188_c0_seq1,Q9U0E6
comp54191_c0_seq1,Q96RW7
comp54217_c2_seq1,Q5E9Q3
comp54231_c0_seq2,Q8CG08
comp54245_c0_seq1,Q6ZQH8
comp54250_c0_seq1,P25916
comp54263_c0_seq3,Q8L7K0
comp54265_c0_seq1,P16621
comp54286_c0_seq1,Q8LPL3
comp54290_c0_seq2,A0JM23
comp54318_c0_seq1,Q6AZB8
comp54343_c0_seq3,Q0DGP6
comp54345_c0_seq1,Q9FFN7
comp54396_c0_seq1,P28575
comp54411_c0_seq1,P51144
comp54429_c0_seq1,Q3ZCB2
comp54437_c0_seq1,A0T0B7
comp54452_c0_seq1,G5EG78
comp54452_c1_seq1,Q2V897
comp54458_c0_seq1,P06845
comp54461_c0_seq1,Q91175
comp54488_c0_seq1,Q90YR4
comp54505_c0_seq1,Q9WVF7
comp54505_c1_seq1,Q07864
comp54530_c0_seq1,Q8BZ25
comp54531_c0_seq1,Q9NZJ4
comp54534_c0_seq1,Q587J7
comp54542_c0_seq1,Q9CQU8
comp54550_c0_seq1,O57382
comp54550_c1_seq1,O57460
comp54568_c1_seq1,Q9UGC6
comp54572_c0_seq1,Q6DDL7
comp54578_c0_seq1,O95985
comp54578_c1_seq1,Q9Z321
comp54578_c2_seq1,O95985
comp54599_c0_seq1,Q9QUN9
comp54614_c0_seq2,Q4LDE5
comp54616_c0_seq1,Q9JLC8
comp54617_c0_seq1,P14314
comp54618_c1_seq1,Q14112
comp54618_c2_seq2,Q61555
comp54632_c2_seq1,Q4LDE5
comp54633_c0_seq1,O00602
comp54633_c1_seq1,O15123
comp54638_c0_seq2,Q9LMA1
comp54640_c0_seq1,P17124
comp54647_c0_seq1,Q8STF0
comp5464_c0_seq1,Q58EK5
comp54651_c1_seq1,Q7Z7G8
comp54651_c2_seq1,Q80TY5
comp54666_c0_seq1,O70277
comp54668_c0_seq1,O31853
comp54671_c0_seq1,Q07973
comp54683_c0_seq1,Q27746
comp54698_c0_seq1,Q9D820
comp54731_c0_seq1,Q6GPE5
comp54735_c1_seq1,Q8ITC7
comp54735_c2_seq1,Q9Y5X5
comp54757_c0_seq1,Q9NRG7
comp54763_c0_seq1,Q6NXR4
comp54780_c0_seq1,A0A455R5H4
comp54802_c0_seq1,Q4KM47
comp54802_c1_seq1,Q3UMM4
comp54811_c0_seq3,Q3KQW7
comp54815_c0_seq1,Q6V0I7
comp54851_c0_seq1,Q5XX13
comp54858_c1_seq1,Q6NUE2
comp54868_c0_seq1,Q5W8I8
comp54868_c1_seq1,A4FV52
comp54869_c0_seq1,O46432
comp54873_c1_seq1,Q60803
comp54876_c0_seq1,Q16478
comp54885_c0_seq1,Q95SX7
comp54892_c0_seq1,Q0V8S9
comp54894_c0_seq1,P0A962
comp54905_c0_seq1,Q6RI86
comp54910_c0_seq4,Q9TT23
comp54920_c0_seq1,P08254
comp54927_c0_seq1,O74959
comp54940_c0_seq4,Q2TBN5
comp54949_c0_seq1,P63326
comp54962_c0_seq1,O15439
comp54968_c0_seq1,H2LRU7
comp54991_c0_seq3,Q7TSH8
comp55002_c1_seq2,Q91770
comp55013_c0_seq1,Q9GV77
comp55014_c0_seq1,P35556
comp55036_c1_seq1,O70528
comp55037_c0_seq2,P16065
comp55053_c0_seq1,B8VIU6
comp55114_c0_seq1,Q4N594
comp55115_c1_seq1,B7F845
comp55121_c0_seq1,Q9NX08
comp55139_c0_seq1,P32986
comp55147_c0_seq1,Q5ZJG3
comp55160_c1_seq1,O15522
comp55166_c1_seq1,Q8CHL0
comp55173_c0_seq1,O82221
comp55176_c0_seq1,P54279
comp55185_c1_seq1,Q5ZKY0
comp55192_c0_seq1,Q46IK4
comp55197_c0_seq1,P35129
comp55207_c0_seq1,B2RQR8
comp55217_c1_seq1,Q96GX5
comp55221_c0_seq4,Q9SF40
comp55239_c0_seq1,Q4V7V8
comp55240_c0_seq1,Q5TB80
comp55245_c0_seq1,Q95LA1
comp55251_c0_seq4,Q05117
comp55270_c0_seq1,Q39219
comp55275_c0_seq3,Q8T062
comp55289_c0_seq1,Q9GLV6
comp55289_c1_seq1,O95786
comp55289_c2_seq1,Q9BYX4
comp55318_c0_seq2,Q96F81
comp55343_c0_seq1,Q8C1A9
comp5534_c0_seq1,P32542
comp55359_c0_seq1,Q924T3
comp55387_c0_seq1,O88199
comp55412_c0_seq2,Q96RW7
comp55488_c0_seq1,Q27497
comp55498_c0_seq1,O75581
comp55514_c0_seq1,Q6UWL2
comp55518_c0_seq1,A0A0D1CZ63
comp55518_c1_seq1,Q8CG09
comp55546_c0_seq1,Q17LW0
comp55549_c0_seq1,Q5RF14
comp55555_c0_seq1,Q12923
comp55559_c0_seq1,P82861
comp55565_c0_seq1,Q0V9X7
comp55574_c0_seq1,Q4KLQ5
comp55584_c1_seq1,Q9UKT8
comp55585_c0_seq1,Q5H7C0
comp55586_c0_seq1,Q9DBN1
comp55593_c0_seq1,Q5RAZ9
comp55617_c0_seq1,Q8TF76
comp55628_c1_seq1,Q8VDL4
comp55644_c0_seq1,Q15700
comp55648_c0_seq1,Q6INP8
comp55653_c0_seq1,Q9H1X1
comp55662_c0_seq1,P81139
comp55663_c0_seq1,Q5R7K9
comp55667_c0_seq2,Q80ZA4
comp55673_c0_seq1,Q7Z494
comp55675_c0_seq1,Q9Y3Q0
comp55688_c0_seq1,Q3T112
comp55695_c0_seq1,P49666
comp55720_c0_seq2,Q54BW5
comp55725_c0_seq1,Q7KM13
comp55736_c0_seq1,Q7T3T2
comp55737_c0_seq1,Q9BZB8
comp55746_c1_seq1,Q95167
comp55748_c0_seq1,Q29503
comp55751_c0_seq1,Q6VFT6
comp55758_c0_seq2,Q32L89
comp55759_c0_seq2,Q4R6T7
comp55766_c0_seq1,Q96QS3
comp55776_c0_seq4,O14036
comp55777_c0_seq1,Q01887
comp55784_c1_seq1,Q8BTE0
comp55785_c0_seq1,A0JMY4
comp55804_c0_seq1,Q5RGU1
comp55807_c0_seq1,Q02370
comp55815_c0_seq1,P18293
comp55820_c0_seq2,Q0VCR6
comp55833_c0_seq1,Q6GNL1
comp55841_c0_seq1,Q96AJ9
comp55842_c0_seq1,Q9H9A7
comp55852_c1_seq1,P54278
comp55861_c0_seq1,Q68EQ1
comp55862_c0_seq1,Q9BXT6
comp55897_c1_seq2,O13938
comp55904_c0_seq1,Q6PFY8
comp55907_c0_seq1,Q5U2Z0
comp55908_c0_seq1,P23919
comp55918_c0_seq1,Q23551
comp55923_c0_seq1,Q9TRY0
comp55929_c0_seq1,Q14344
comp55931_c0_seq2,Q6Q0N1
comp55938_c0_seq1,Q62809
comp55944_c0_seq1,Q8C8M1
comp55963_c0_seq2,Q2VPA6
comp55968_c0_seq1,P16157
comp55970_c0_seq1,A2VDD2
comp55975_c0_seq1,Q9H0H0
comp55975_c1_seq1,Q5ZKU4
comp55975_c2_seq1,Q80UK8
comp55993_c0_seq1,Q6NTY6
comp55996_c0_seq1,Q9LVE4
comp56004_c1_seq1,O57579
comp56018_c0_seq2,Q3ULD5
comp56018_c1_seq1,Q9V9A7
comp56028_c0_seq1,P42042
comp56041_c0_seq1,Q9U6Y6
comp56044_c0_seq1,P0CW97
comp56048_c0_seq1,O70277
comp56052_c0_seq1,O75339
comp56055_c0_seq2,Q29RU2
comp56056_c0_seq1,Q7Z3J2
comp56060_c0_seq1,Q68FX0
comp56063_c0_seq2,Q8VDU0
comp56064_c0_seq1,Q04678
comp56071_c0_seq1,Q4VRV8
comp56071_c1_seq1,Q4VRV8
comp56077_c0_seq1,Q17QS1
comp56079_c1_seq1,P39061
comp56085_c0_seq1,Q9U6X1
comp56092_c0_seq1,Q7XY82
comp56093_c0_seq1,Q9EQD2
comp56098_c0_seq1,Q6AY39
comp56111_c0_seq1,Q4V7N4
comp56117_c0_seq1,Q90W95
comp56119_c0_seq1,Q91175
comp56121_c0_seq1,B8V7S0
comp56139_c0_seq1,C3YFB4
comp56146_c0_seq3,Q9WYX8
comp56153_c0_seq1,Q8WS88
comp56159_c0_seq1,Q40296
comp56164_c0_seq1,Q91W45
comp56166_c0_seq1,Q64604
comp56169_c0_seq1,A0NLY7
comp56170_c0_seq1,Q1KL12
comp56182_c0_seq1,E7FAM5
comp56183_c0_seq1,Q96GN5
comp56189_c0_seq1,Q86PM4
comp56215_c0_seq1,P84079
comp56236_c0_seq1,Q96N23
comp56236_c1_seq1,Q8C6S9
comp56242_c0_seq1,Q83F39
comp56253_c1_seq1,Q9N2N6
comp56267_c0_seq1,Q12766
comp56276_c0_seq2,Q6BEB4
comp56279_c0_seq1,P97503
comp56283_c0_seq1,Q5TZ24
comp56284_c0_seq3,P14381
comp56291_c1_seq1,Q5DU56
comp56293_c0_seq1,Q80VI1
comp56294_c0_seq1,Q3SZE9
comp56300_c0_seq2,Q6PFY8
comp56309_c0_seq2,P97259
comp56310_c0_seq1,Q9JLC8
comp56317_c0_seq1,A7SG73
comp56322_c0_seq2,O02824
comp56323_c0_seq1,A6NK44
comp56341_c0_seq2,Q4V8Y6
comp56342_c0_seq1,Q28GD4
comp56359_c0_seq1,Q28DL4
comp56364_c0_seq1,P86854
comp56365_c1_seq1,Q8BH16
comp56377_c0_seq1,Q3SYC2
comp56388_c0_seq2,Q962R9
comp56394_c0_seq1,O09053
comp56396_c0_seq2,P13607
comp56400_c0_seq1,D9IQ16
comp56402_c0_seq1,P52046
comp56405_c0_seq1,Q6NZQ8
comp56421_c0_seq2,Q3KQJ0
comp56423_c0_seq2,A7RDN6
comp56430_c0_seq1,O17645
comp56439_c1_seq1,A7RR04
comp56439_c2_seq1,A7RR04
comp56441_c0_seq1,Q91V14
comp56457_c0_seq1,Q5R592
comp56468_c0_seq1,Q21565
comp56469_c0_seq1,Q95029
comp56481_c0_seq1,P70110
comp56483_c0_seq1,Q2KHV4
comp56487_c0_seq2,Q7TPV2
comp56506_c0_seq2,Q9ZQ47
comp56510_c0_seq1,Q27HK4
comp56517_c0_seq1,P13944
comp56524_c0_seq1,P56377
comp56529_c0_seq2,O00370
comp56534_c0_seq1,Q9Y3E0
comp56545_c0_seq1,A1A5F2
comp56547_c0_seq1,O62714
comp56547_c1_seq1,Q5ZLK1
comp56554_c0_seq1,P05934
comp56559_c0_seq1,Q02766
comp56567_c0_seq1,A5PJT0
comp56570_c0_seq1,Q3T062
comp56571_c0_seq1,O88572
comp56576_c0_seq1,Q25410
comp56579_c0_seq1,Q27802
comp56591_c0_seq1,G3M4F8
comp56593_c0_seq2,Q40300
comp56596_c0_seq1,Q0MQC1
comp56608_c0_seq3,Q9NBX4
comp56624_c0_seq1,Q8TB40
comp56626_c0_seq1,Q3B8D7
comp56627_c0_seq1,Q6GPY0
comp56631_c0_seq1,P51572
comp56645_c0_seq1,Q19546
comp56657_c0_seq2,Q5TZ51
comp56663_c0_seq1,P11617
comp56678_c1_seq1,O95935
comp56680_c0_seq1,Q96RW7
comp56683_c0_seq1,Q7Z6Z7
comp56689_c1_seq1,Q9CZV8
comp56694_c1_seq1,Q02040
comp56695_c0_seq1,P14381
comp56698_c0_seq1,P34205
comp56701_c0_seq1,A0PJN4
comp56709_c0_seq1,B8V7S0
comp56715_c0_seq1,Q9D3B1
comp56720_c0_seq1,A7SKE9
comp56726_c0_seq2,Q5C9Z4
comp56727_c1_seq1,O43581
comp56729_c0_seq1,Q96RW7
comp56730_c0_seq2,B9G2E6
comp56756_c0_seq1,P08836
comp56759_c1_seq1,Q6NWH5
comp56760_c0_seq1,Q5HZE0
comp56775_c0_seq1,Q810F1
comp56778_c1_seq1,Q8IVV2
comp56781_c0_seq1,D3YXG0
comp56792_c0_seq1,P41236
comp56804_c0_seq1,P22105
comp56812_c0_seq1,Q8BID8
comp56812_c1_seq1,Q8BID8
comp56813_c0_seq1,P51913
comp56817_c0_seq1,Q27433
comp56822_c0_seq1,P18444
comp56823_c0_seq1,Q91822
comp56824_c1_seq1,P81274
comp56826_c0_seq1,Q8NC69
comp56827_c0_seq1,Q7T0V2
comp56840_c0_seq1,P35331
comp56844_c0_seq1,P36876
comp56853_c0_seq1,Q9CR88
comp56876_c0_seq1,P0CP14
comp56876_c1_seq1,Q54NC1
comp56885_c0_seq2,P31692
comp56888_c0_seq1,B2V7K6
comp56892_c0_seq1,Q8TC26
comp56898_c1_seq1,Q0IJ33
comp5689_c0_seq1,Q9UJT1
comp56908_c0_seq3,F1R345
comp56912_c1_seq2,D3YXG0
comp56918_c0_seq1,Q6ITT3
comp56919_c0_seq1,Q9WUA1
comp56953_c1_seq3,Q8CDF7
comp56965_c0_seq1,Q9NQ55
comp56968_c0_seq1,Q5ZL21
comp56971_c0_seq1,Q6DJN2
comp56990_c0_seq1,A8E4L1
comp57011_c0_seq1,Q8TF09
comp57029_c1_seq1,Q95N00
comp57035_c0_seq1,F1LTE0
comp57045_c0_seq1,Q07352
comp57046_c0_seq1,Q3SYR7
comp57048_c0_seq1,Q96FI4
comp57051_c0_seq1,Q940B0
comp57059_c0_seq1,P0C2H6
comp57060_c0_seq1,Q9U9L2
comp57065_c0_seq1,Q9BLC5
comp57066_c0_seq1,P46222
comp57074_c0_seq1,B0UYI1
comp57076_c0_seq1,Q3T145
comp57078_c0_seq1,Q9U505
comp57085_c0_seq1,Q2HJF4
comp57086_c0_seq1,Q95NR9
comp57091_c1_seq6,O95466
comp57092_c0_seq1,Q9FWW9
comp57097_c0_seq3,F7B645
comp57100_c1_seq1,Q99946
comp57102_c0_seq1,O70277
comp57115_c1_seq1,O60290
comp57115_c3_seq1,O60290
comp57117_c1_seq1,Q9NPG4
comp57119_c0_seq1,P15651
comp57120_c0_seq1,P12643
comp57124_c0_seq1,P17702
comp57125_c0_seq1,Q8N6F8
comp57131_c0_seq1,Q6P823
comp57137_c0_seq1,Q9D305
comp57145_c0_seq1,Q9XQV1
comp57149_c1_seq1,P41250
comp57150_c0_seq1,P08106
comp57153_c1_seq1,Q35101
comp57157_c0_seq1,P10417
comp57158_c0_seq1,Q86SG6
comp57164_c0_seq1,P18321
comp57166_c0_seq1,Q8WQI5
comp57176_c0_seq1,Q5ZL91
comp57176_c1_seq1,Q5ZL91
comp57178_c0_seq1,O61462
comp57183_c1_seq1,Q5RE52
comp57185_c0_seq2,Q06827
comp57190_c0_seq1,Q8BP56
comp57190_c2_seq1,F1NZI4
comp57195_c0_seq1,Q5THJ4
comp57201_c0_seq1,Q5F3W6
comp57205_c0_seq1,Q868N5
comp57209_c0_seq1,Q99JI4
comp57216_c1_seq1,Q8BV79
comp57216_c2_seq1,O15050
comp57219_c0_seq3,Q8VBV3
comp57221_c0_seq1,Q7TPQ3
comp57234_c0_seq1,Q4R4J0
comp57240_c0_seq1,A7S1H9
comp57247_c0_seq1,P53348
comp57256_c0_seq1,Q9CQR5
comp57265_c0_seq1,P48375
comp57268_c0_seq1,Q6L9W6
comp57271_c0_seq1,F6QEU4
comp57273_c0_seq1,Q96LW2
comp57277_c0_seq3,Q13075
comp57280_c1_seq2,Q6P2T7
comp57281_c0_seq1,Q99LU8
comp57282_c0_seq1,G5E8K5
comp57288_c1_seq1,Q6DI40
comp57289_c0_seq1,A2A259
comp57292_c0_seq1,Q8BM14
comp57297_c0_seq1,O13134
comp57297_c1_seq3,Q6RI88
comp57309_c0_seq1,Q2NVP7
comp57310_c0_seq1,I3J7Q8
comp57315_c0_seq2,P61255
comp57323_c0_seq2,Q7YQD7
comp57325_c0_seq1,Q12933
comp57326_c0_seq1,Q8BHF7
comp57326_c1_seq1,Q5ZHN9
comp57361_c0_seq1,Q14166
comp57362_c0_seq1,Q176V0
comp57378_c0_seq1,P19059
comp57378_c2_seq1,Q9H2A2
comp57381_c0_seq1,P10079
comp57383_c0_seq1,Q940B0
comp57388_c0_seq1,Q60676
comp5738_c0_seq1,Q5R4Q6
comp57401_c0_seq2,P29054
comp57411_c1_seq1,O95907
comp57411_c2_seq1,A1L1W9
comp57415_c0_seq1,Q5XK67
comp57419_c1_seq1,Q9P2R3
comp57420_c0_seq1,Q5VU97
comp57432_c0_seq1,B0VYY3
comp57442_c0_seq1,Q6QMZ4
comp57447_c1_seq1,P93253
comp57448_c0_seq4,Q9Y4K3
comp57453_c0_seq2,Q8K2H6
comp57455_c0_seq2,Q9SKE2
comp57461_c1_seq2,Q8C1B2
comp57468_c0_seq1,P14381
comp57469_c0_seq1,P28175
comp57478_c0_seq1,O43149
comp57478_c1_seq1,Q5SSH7
comp57484_c0_seq1,P49614
comp57488_c0_seq1,O16025
comp57489_c0_seq1,P55786
comp57489_c1_seq1,Q11011
comp57492_c1_seq1,B3TP03
comp57495_c0_seq1,C3ZQF9
comp57499_c0_seq1,Q7ZVS9
comp57501_c0_seq1,P0AF48
comp57508_c0_seq1,Q8UVX8
comp57516_c0_seq1,P07090
comp57544_c1_seq1,A1L1W9
comp57546_c0_seq1,Q7Z020
comp57548_c0_seq3,Q8I2J4
comp57549_c0_seq1,Q5R412
comp57564_c0_seq1,Q71U00
comp57565_c1_seq1,P19477
comp57582_c0_seq1,Q5TEU4
comp57585_c0_seq2,P51135
comp57587_c0_seq5,P07607
comp57596_c0_seq2,Q9NXK8
comp57599_c0_seq1,Q5THJ4
comp57608_c0_seq1,Q5RDA9
comp57622_c0_seq1,Q9R1A9
comp57624_c0_seq1,Q01065
comp57632_c0_seq1,Q08E13
comp57642_c0_seq2,A8I4E9
comp57649_c0_seq1,Q5ZKJ4
comp57658_c0_seq2,Q9W2N0
comp57661_c0_seq1,Q69VD9
comp57673_c0_seq3,Q2YDF6
comp57680_c0_seq1,Q9EQ32
comp57685_c0_seq1,Q9UBX3
comp57689_c0_seq1,Q9H583
comp57702_c0_seq1,P26262
comp57709_c0_seq1,Q91WL6
comp57714_c0_seq1,D3ZTX0
comp57721_c0_seq1,P35407
comp57723_c0_seq1,Q08585
comp57723_c1_seq5,Q40300
comp57726_c0_seq1,Q9Y6N7
comp57729_c0_seq1,Q28955
comp57729_c1_seq1,Q28955
comp57737_c0_seq1,Q9H4Q3
comp57740_c0_seq1,J7GQ11
comp57748_c0_seq1,Q9VAU9
comp57755_c0_seq3,Q60482
comp57756_c0_seq2,D4ACN8
comp57759_c0_seq1,Q6NVD0
comp57762_c0_seq1,Q3UV71
comp57764_c1_seq1,Q9GKL8
comp57776_c0_seq2,Q6DJN2
comp57781_c0_seq1,Q8HXW6
comp57787_c1_seq1,Q923Y9
comp57796_c0_seq1,Q6K5P8
comp57821_c0_seq2,Q9UMR3
comp57822_c0_seq1,Q7ZVY5
comp57827_c0_seq1,Q5M8V0
comp57831_c0_seq1,Q9CZJ2
comp57838_c0_seq1,Q8LGG0
comp57848_c0_seq3,Q968X7
comp57848_c1_seq1,Q94IN5
comp57862_c0_seq1,Q8K1T0
comp57863_c0_seq1,Q8K190
comp57871_c0_seq1,P49013
comp57871_c1_seq1,Q6V0I7
comp57874_c1_seq3,Q9L9F3
comp57884_c0_seq1,Q5RGJ8
comp57889_c0_seq1,Q8TE99
comp57891_c0_seq1,P00542
comp57891_c1_seq2,P09208
comp57911_c0_seq1,Q13485
comp57919_c0_seq6,Q90953
comp57922_c0_seq1,Q12962
comp57924_c0_seq2,B3EX02
comp57927_c0_seq3,P54366
comp5792_c0_seq1,Q09575
comp57935_c1_seq1,P08220
comp57944_c0_seq1,Q9SI62
comp57952_c0_seq2,O75884
comp57959_c0_seq1,P42297
comp57960_c0_seq1,P21927
comp57960_c1_seq1,Q29550
comp57961_c0_seq1,A7RFA1
comp57961_c1_seq1,A7RFA1
comp57964_c1_seq1,A0A4Y1YTM1
comp57984_c0_seq1,Q7TN88
comp57989_c0_seq1,P0C6B8
comp57999_c0_seq1,Q92820
comp58011_c1_seq1,Q9TST4
comp58013_c0_seq1,O60282
comp58026_c0_seq1,P54802
comp58031_c0_seq1,Q96LD8
comp58037_c0_seq1,Q81E85
comp58054_c0_seq1,Q5ZJC7
comp58057_c0_seq1,D3Z5L6
comp58057_c1_seq1,D3Z5L6
comp58058_c0_seq1,P0C6B8
comp58076_c0_seq1,Q8CEE6
comp58083_c0_seq1,Q39444
comp58096_c0_seq3,Q96N76
comp58104_c0_seq3,Q29RU2
comp58117_c0_seq1,P81139
comp58129_c0_seq1,P51427
comp58161_c0_seq1,Q9PVW8
comp58163_c1_seq2,Q9QXN3
comp58164_c0_seq1,P42669
comp58179_c0_seq1,P21195
comp58179_c1_seq1,Q17770
comp58186_c0_seq3,A7MBC7
comp58201_c0_seq1,Q9P2N4
comp58201_c1_seq1,Q9P2N4
comp58209_c1_seq1,Q8C525
comp58221_c0_seq1,P0C6B8
comp58225_c1_seq2,Q6DFV5
comp58238_c0_seq1,Q9CXE7
comp58240_c0_seq1,Q01740
comp58242_c0_seq1,Q5SY80
comp58248_c0_seq1,O16025
comp58248_c2_seq1,O16025
comp58262_c0_seq1,Q9ULJ7
comp58269_c0_seq1,Q7Z6J8
comp58270_c0_seq1,Q60560
comp58270_c1_seq1,Q9EQN5
comp58274_c0_seq1,Q9LJX4
comp58288_c0_seq1,Q9Y2Y9
comp58291_c1_seq1,Q9NU22
comp58296_c0_seq1,Q4V7W3
comp58303_c0_seq1,Q0II91
comp58312_c0_seq1,Q52KR2
comp58316_c0_seq1,Q02372
comp58320_c0_seq1,Q6PDJ1
comp58320_c1_seq1,Q5VU97
comp58324_c1_seq1,Q9LJX4
comp58326_c0_seq2,Q5BK26
comp58330_c0_seq1,Q61398
comp58331_c0_seq1,Q06726
comp58346_c0_seq1,A2RUS2
comp58351_c0_seq1,V5Y0V0
comp58355_c1_seq1,O15091
comp58356_c0_seq1,Q9UKC9
comp58387_c1_seq1,Q5ZJC8
comp58394_c0_seq1,Q6P8E9
comp58396_c0_seq1,Q5M8V2
comp58410_c0_seq1,B3EWZ3
comp58431_c1_seq1,P51523
comp58431_c2_seq1,Q5MCW4
comp58438_c0_seq1,Q6PDY2
comp58449_c0_seq1,P05744
comp58460_c0_seq1,A7RFT2
comp58462_c0_seq1,Q6NRI8
comp58468_c0_seq1,Q3UHC2
comp58482_c1_seq2,Q8LGG8
comp58485_c1_seq5,Q9W0Y8
comp58498_c0_seq2,O88871
comp58499_c0_seq1,Q0Q029
comp58509_c0_seq1,Q2QLA2
comp58511_c0_seq1,O13755
comp58524_c0_seq1,B3EWZ1
comp58525_c0_seq2,P35789
comp58530_c0_seq1,A2VDD2
comp58533_c0_seq1,P21328
comp58538_c1_seq1,Q4R899
comp58544_c0_seq2,O32164
comp58549_c0_seq1,Q9Y3Q4
comp58549_c1_seq1,Q9Y3Q4
comp58551_c0_seq2,Q58577
comp58559_c0_seq1,P05205
comp58577_c0_seq1,Q555N7
comp58594_c0_seq1,Q80XJ3
comp58604_c0_seq1,Q8WZA2
comp58604_c1_seq1,Q8WZA2
comp58612_c0_seq1,Q0VCC1
comp58623_c0_seq1,Q80UN9
comp58627_c0_seq1,Q66IM5
comp58628_c1_seq1,P09875
comp58642_c1_seq2,Q8BTM8
comp58654_c0_seq1,Q29R99
comp58663_c0_seq1,Q8BTP0
comp58664_c0_seq1,Q9NZR4
comp58666_c0_seq1,P26801
comp58675_c0_seq2,Q7ZWN0
comp58691_c1_seq1,Q9BQ24
comp58692_c0_seq2,P54763
comp58694_c0_seq1,P43446
comp58700_c0_seq1,P50572
comp58704_c0_seq2,Q9NY37
comp58706_c0_seq1,Q9UH92
comp58707_c0_seq1,Q5NVP8
comp58712_c0_seq1,Q9U489
comp58714_c0_seq1,Q3ZJ39
comp58723_c0_seq1,P70627
comp58724_c0_seq1,Q29Q26
comp58724_c2_seq3,Q29Q26
comp58726_c0_seq1,Q61670
comp58734_c0_seq1,Q9CQH8
comp58759_c0_seq1,E1BBG2
comp58763_c0_seq1,A9JTG4
comp58769_c0_seq1,Q6DD45
comp58771_c0_seq2,Q3KRG3
comp58798_c0_seq1,Q91WV7
comp58817_c0_seq1,F1Q7H8
comp58828_c0_seq1,Q96AY4
comp58828_c1_seq1,Q96AY4
comp58829_c3_seq1,Q99N85
comp58834_c1_seq1,Q3T0T7
comp58840_c0_seq1,P81628
comp58866_c0_seq1,Q5F349
comp58870_c0_seq1,B3EX00
comp58875_c0_seq1,P25788
comp58878_c0_seq1,Q962T1
comp58901_c0_seq1,Q69Z37
comp58902_c0_seq2,P12263
comp58910_c0_seq2,Q6Z8P4
comp58915_c2_seq1,D3ZB51
comp58924_c0_seq1,Q91618
comp58933_c0_seq1,Q9NVR0
comp58933_c1_seq1,Q9Y6Y0
comp58933_c2_seq1,Q1ECZ2
comp58936_c0_seq1,B3EWZ5
comp58938_c0_seq1,Q9CSH3
comp58938_c1_seq2,Q9Y2L1
comp58944_c0_seq1,Q497B2
comp58945_c0_seq1,Q8CG08
comp58947_c0_seq3,Q9UKU7
comp58963_c0_seq1,Q40298
comp58968_c0_seq1,P43450
comp58970_c0_seq1,Q8WTV1
comp58978_c0_seq2,Q9QZU7
comp58980_c0_seq1,Q2VL78
comp58986_c0_seq1,Q6UXI7
comp58990_c0_seq2,P11966
comp59003_c0_seq1,O75691
comp59003_c1_seq1,O75691
comp59010_c0_seq2,Q64605
comp59016_c0_seq1,Q0P4G8
comp59017_c0_seq3,Q9UJP4
comp59022_c0_seq2,Q2EY13
comp59023_c0_seq1,Q24799
comp59025_c0_seq1,O55005
comp59045_c0_seq2,A6NMZ7
comp59071_c0_seq2,Q2VL80
comp59091_c0_seq1,P98160
comp59094_c0_seq1,Q9R0R1
comp59100_c0_seq1,A3E4D8
comp59102_c0_seq1,Q149N8
comp59112_c0_seq1,P51464
comp59115_c0_seq1,Q05090
comp59122_c0_seq1,Q66IC8
comp59125_c1_seq1,Q8I7P9
comp59126_c0_seq1,P55205
comp59126_c2_seq1,Q54M29
comp59136_c0_seq1,P22124
comp59139_c0_seq1,Q9NQP4
comp59151_c0_seq3,P0C7B7
comp59159_c0_seq1,Q90655
comp59191_c1_seq1,P91253
comp59192_c1_seq1,P00920
comp59212_c0_seq2,Q6DKK2
comp59218_c0_seq1,B5G279
comp59226_c0_seq1,Q5DTZ0
comp59253_c0_seq1,Q16832
comp59255_c0_seq3,Q7Z020
comp59256_c0_seq1,Q28343
comp59262_c0_seq1,Q07929
comp59265_c0_seq1,P25822
