Contig,Entry
TRINITY_DN1752_c1_g1_i2,Q8K5B3
TRINITY_DN175302_c0_g1_i1,P19039
TRINITY_DN175329_c1_g1_i1,Q499N5
TRINITY_DN17532_c0_g2_i7,P39023
TRINITY_DN175363_c0_g3_i1,P62255
TRINITY_DN17538_c0_g1_i1,Q2KHS5
TRINITY_DN17539_c0_g1_i18,P85118
TRINITY_DN175475_c0_g1_i1,P31431
TRINITY_DN175477_c0_g2_i1,Q90YW0
TRINITY_DN1754_c1_g2_i3,Q8VCY6
TRINITY_DN175512_c0_g2_i1,Q6UXZ4
TRINITY_DN17551_c0_g1_i3,Q68FV3
TRINITY_DN17553_c0_g1_i16,Q9ESM0
TRINITY_DN17554_c0_g1_i7,P47791
TRINITY_DN17554_c1_g1_i1,P56571
TRINITY_DN17555_c0_g1_i3,Q96HN2
TRINITY_DN175591_c2_g1_i1,P86939
TRINITY_DN17559_c0_g1_i5,Q28F07
TRINITY_DN175643_c0_g1_i2,C6FG12
TRINITY_DN17570_c0_g1_i5,Q9NR64
TRINITY_DN17571_c0_g1_i5,Q2TBT5
TRINITY_DN175771_c0_g1_i10,O73888
TRINITY_DN17578_c0_g1_i10,Q5QJC4
TRINITY_DN17578_c0_g2_i4,Q5QJC4
TRINITY_DN17580_c0_g1_i3,Q9Y5R2
TRINITY_DN175833_c0_g1_i1,B3EWZ3
TRINITY_DN17588_c0_g2_i1,P0CT39
TRINITY_DN17590_c0_g1_i3,Q5ZL79
TRINITY_DN17595_c0_g1_i13,Q95218
TRINITY_DN17597_c0_g1_i23,Q08BB2
TRINITY_DN175_c0_g2_i2,Q9QZN3
TRINITY_DN17600_c0_g1_i3,P24507
TRINITY_DN17607_c0_g1_i17,Q6YHK3
TRINITY_DN176114_c0_g1_i1,A0JM13
TRINITY_DN17611_c0_g1_i4,Q9NVE4
TRINITY_DN176161_c0_g2_i1,Q9JI10
TRINITY_DN176183_c0_g1_i2,A2BGU9
TRINITY_DN17621_c0_g1_i5,Q6PC30
TRINITY_DN17621_c0_g2_i2,Q3SJU1
TRINITY_DN176243_c0_g1_i3,Q22866
TRINITY_DN17626_c0_g1_i2,Q8N2I9
TRINITY_DN17626_c2_g1_i1,P17078
TRINITY_DN17626_c2_g2_i3,Q9Y619
TRINITY_DN17627_c1_g1_i1,O70421
TRINITY_DN176282_c0_g1_i1,O18783
TRINITY_DN17637_c1_g3_i2,Q8IWE4
TRINITY_DN176391_c0_g1_i3,Q32M78
TRINITY_DN1763_c0_g1_i5,Q923G2
TRINITY_DN176437_c1_g1_i1,A2Y8E0
TRINITY_DN176517_c0_g2_i3,Q8IZD6
TRINITY_DN17652_c0_g1_i10,Q05B56
TRINITY_DN17659_c0_g1_i4,Q8FS75
TRINITY_DN1765_c1_g1_i9,P28867
TRINITY_DN17662_c0_g2_i1,Q7ZYD9
TRINITY_DN17669_c0_g1_i1,Q3ZBV8
TRINITY_DN17669_c0_g2_i5,Q3ZBV8
TRINITY_DN1766_c0_g1_i10,Q99MD6
TRINITY_DN17674_c0_g1_i5,Q32NQ8
TRINITY_DN17674_c0_g2_i13,Q08E13
TRINITY_DN17675_c0_g1_i4,Q9C026
TRINITY_DN17677_c0_g1_i16,A8WG21
TRINITY_DN1771_c0_g1_i3,P74308
TRINITY_DN177206_c1_g1_i4,Q7ZWG6
TRINITY_DN17720_c0_g1_i12,Q9LFU1
TRINITY_DN177249_c0_g1_i1,B8JMH0
TRINITY_DN17724_c0_g1_i10,P14381
TRINITY_DN17729_c0_g1_i1,Q6P832
TRINITY_DN177314_c0_g1_i1,P15710
TRINITY_DN17732_c0_g1_i7,Q86V85
TRINITY_DN177355_c0_g2_i2,Q7ZU29
TRINITY_DN17735_c1_g1_i4,Q7ZT46
TRINITY_DN17739_c0_g1_i3,P35066
TRINITY_DN1774_c0_g3_i1,Q93109
TRINITY_DN177504_c0_g1_i3,Q15404
TRINITY_DN177516_c0_g1_i8,P49819
TRINITY_DN17753_c0_g1_i5,Q460N3
TRINITY_DN177570_c1_g2_i1,Q8N6F8
TRINITY_DN177592_c0_g4_i1,Q95218
TRINITY_DN177621_c1_g1_i5,Q95SX7
TRINITY_DN17762_c0_g1_i3,P34897
TRINITY_DN17766_c0_g1_i14,A6QLU6
TRINITY_DN17769_c0_g1_i5,Q9UHE5
TRINITY_DN1776_c0_g1_i14,Q8VE22
TRINITY_DN17777_c0_g1_i1,Q6TMK4
TRINITY_DN17778_c0_g2_i1,Q15370
TRINITY_DN177790_c0_g1_i2,Q923Y1
TRINITY_DN17779_c1_g2_i1,O54774
TRINITY_DN1777_c0_g1_i8,Q66IM5
TRINITY_DN177825_c0_g1_i2,P14781
TRINITY_DN17783_c0_g2_i1,Q9BUN5
TRINITY_DN17784_c0_g2_i4,Q7ZU13
TRINITY_DN17785_c0_g1_i8,O95620
TRINITY_DN17787_c0_g1_i2,Q9WUV0
TRINITY_DN17788_c0_g1_i10,Q5T2S8
TRINITY_DN17788_c4_g1_i2,Q6DHL5
TRINITY_DN17789_c0_g1_i2,Q9W6K2
TRINITY_DN17792_c0_g1_i4,A6QR56
TRINITY_DN177968_c0_g1_i1,Q0V8L6
TRINITY_DN178134_c0_g1_i7,Q2KIB6
TRINITY_DN17820_c0_g1_i5,P32320
TRINITY_DN17821_c0_g1_i4,Q9H0Z9
TRINITY_DN17822_c0_g1_i6,Q02543
TRINITY_DN178272_c0_g2_i1,A0A3Q7HBJ5
TRINITY_DN17829_c0_g1_i10,Q9EP71
TRINITY_DN17835_c0_g2_i1,O75081
TRINITY_DN17837_c0_g1_i2,P62278
TRINITY_DN17843_c0_g1_i7,P57081
TRINITY_DN178440_c0_g3_i1,P80386
TRINITY_DN178440_c1_g1_i1,Q9GZQ4
TRINITY_DN17844_c0_g1_i6,P07992
TRINITY_DN17845_c0_g2_i5,Q6P2Z6
TRINITY_DN17846_c0_g1_i19,Q29RM1
TRINITY_DN178483_c0_g1_i8,P41777
TRINITY_DN17848_c0_g1_i8,P0DMQ6
TRINITY_DN1785_c0_g1_i7,P55008
TRINITY_DN17877_c0_g2_i2,B5FWC0
TRINITY_DN178855_c0_g1_i1,P22102
TRINITY_DN17885_c0_g1_i4,P08236
TRINITY_DN17889_c0_g1_i2,Q1LZE9
TRINITY_DN178930_c0_g1_i3,Q57664
TRINITY_DN17895_c0_g1_i6,P48637
TRINITY_DN17899_c2_g1_i4,F1QQC3
TRINITY_DN178_c0_g3_i1,Q9UKP5
TRINITY_DN17903_c0_g4_i1,P41116
TRINITY_DN17909_c0_g3_i2,Q945U1
TRINITY_DN17909_c4_g1_i1,P31674
TRINITY_DN17912_c0_g1_i4,O54898
TRINITY_DN179194_c0_g1_i2,P14381
TRINITY_DN17924_c0_g1_i3,Q5EAB6
TRINITY_DN17925_c0_g1_i2,A4ZNR5
TRINITY_DN17925_c0_g3_i1,Q95SX7
TRINITY_DN179265_c0_g1_i2,Q9UDT6
TRINITY_DN1792_c0_g1_i4,Q9QZU7
TRINITY_DN17932_c0_g1_i6,Q95114
TRINITY_DN17941_c0_g1_i1,Q3MQ24
TRINITY_DN17946_c1_g1_i4,P26369
TRINITY_DN17952_c0_g1_i12,A1XBS5
TRINITY_DN179550_c0_g1_i2,Q4R8V8
TRINITY_DN1795_c0_g1_i9,Q56UN5
TRINITY_DN17960_c0_g1_i12,A2BGS3
TRINITY_DN17961_c0_g2_i3,Q96AY4
TRINITY_DN17964_c0_g1_i1,P23286
TRINITY_DN17966_c0_g1_i10,A0JPQ1
TRINITY_DN17967_c0_g1_i3,Q14149
TRINITY_DN17970_c0_g1_i2,Q9VFR0
TRINITY_DN17976_c0_g2_i1,Q9UKP5
TRINITY_DN17979_c1_g2_i5,Q9VD44
TRINITY_DN1797_c0_g1_i9,D3ZN43
TRINITY_DN17983_c0_g1_i2,Q9EQM3
TRINITY_DN179900_c0_g1_i9,Q8TBP0
TRINITY_DN17993_c0_g1_i1,Q0VFZ6
TRINITY_DN179947_c0_g1_i1,O57422
TRINITY_DN17994_c0_g1_i6,Q7LHG5
TRINITY_DN179982_c0_g1_i8,Q10126
TRINITY_DN179982_c0_g2_i4,P21328
TRINITY_DN179986_c0_g2_i3,Q9DBT3
TRINITY_DN17998_c0_g1_i5,P97432
TRINITY_DN179_c0_g1_i2,Q9WU81
TRINITY_DN18003_c1_g1_i12,P70704
TRINITY_DN18004_c1_g1_i5,Q09225
TRINITY_DN18005_c1_g1_i7,Q9NUD7
TRINITY_DN18006_c0_g1_i4,A2A6A1
TRINITY_DN18007_c0_g1_i4,Q01726
TRINITY_DN1800_c0_g1_i14,Q9GV41
TRINITY_DN18010_c0_g1_i1,Q9Y6X9
TRINITY_DN18015_c0_g1_i4,P85037
TRINITY_DN18018_c0_g1_i3,Q5R579
TRINITY_DN1801_c0_g1_i3,Q9HBY0
TRINITY_DN180220_c0_g1_i6,P40142
TRINITY_DN18024_c0_g1_i1,A7RM20
TRINITY_DN18024_c0_g2_i2,A7RM20
TRINITY_DN18026_c0_g1_i30,Q3MI03
TRINITY_DN180318_c0_g1_i3,B3EWZ8
TRINITY_DN18032_c0_g1_i5,Q8IWG1
TRINITY_DN18033_c1_g1_i40,Q8NBL1
TRINITY_DN18034_c1_g1_i5,Q9CZV2
TRINITY_DN18039_c0_g2_i2,Q9HD45
TRINITY_DN1803_c0_g1_i9,A7RTB3
TRINITY_DN18047_c0_g2_i6,Q9D7B6
TRINITY_DN1804_c0_g1_i2,Q28G87
TRINITY_DN1804_c1_g1_i3,Q02427
TRINITY_DN180537_c0_g1_i1,Q0IH87
TRINITY_DN18055_c0_g1_i9,Q9NZB8
TRINITY_DN180645_c0_g1_i1,P81760
TRINITY_DN180674_c0_g1_i12,A6H603
TRINITY_DN1806_c0_g1_i5,Q95NI4
TRINITY_DN180719_c0_g1_i1,Q3T0L7
TRINITY_DN18073_c0_g1_i1,Q9CR48
TRINITY_DN18074_c1_g1_i16,Q8IWQ3
TRINITY_DN18074_c1_g3_i1,Q19469
TRINITY_DN18075_c0_g1_i3,Q1ACM8
TRINITY_DN180829_c1_g1_i1,P48484
TRINITY_DN180835_c0_g1_i1,P51538
TRINITY_DN18086_c1_g1_i1,Q5E9T8
TRINITY_DN180873_c0_g1_i1,Q8S9H7
TRINITY_DN18088_c1_g1_i1,Q5RH71
TRINITY_DN1808_c0_g1_i13,P85515
TRINITY_DN18091_c1_g1_i1,O75691
TRINITY_DN181070_c0_g2_i1,Q09575
TRINITY_DN181188_c0_g1_i4,A7S4N4
TRINITY_DN18120_c0_g1_i2,Q99615
TRINITY_DN181249_c0_g1_i13,P00377
TRINITY_DN18127_c0_g1_i11,P00504
TRINITY_DN181344_c0_g1_i1,O46160
TRINITY_DN18135_c0_g1_i3,Q98TZ8
TRINITY_DN18137_c0_g1_i11,O97831
TRINITY_DN181405_c1_g1_i1,Q8BSN3
TRINITY_DN181412_c0_g1_i1,Q15113
TRINITY_DN181412_c1_g1_i1,Q61398
TRINITY_DN181414_c0_g1_i2,Q80W93
TRINITY_DN18141_c1_g1_i3,Q3UR97
TRINITY_DN18143_c2_g1_i1,P06276
TRINITY_DN181477_c0_g1_i3,Q4R4D3
TRINITY_DN18151_c0_g1_i5,P54357
TRINITY_DN18154_c0_g1_i3,Q6PBI8
TRINITY_DN18158_c0_g1_i2,Q95044
TRINITY_DN1815_c0_g1_i7,Q86BN8
TRINITY_DN181622_c0_g1_i3,Q8BH16
TRINITY_DN18167_c0_g1_i2,P21328
TRINITY_DN181690_c0_g2_i1,Q8S4F6
TRINITY_DN18176_c0_g1_i1,Q5F4A1
TRINITY_DN18177_c0_g1_i6,Q7ZVZ7
TRINITY_DN18183_c0_g1_i3,A0JNA3
TRINITY_DN181842_c0_g1_i2,Q5XI57
TRINITY_DN18189_c0_g1_i15,C0H690
TRINITY_DN1818_c0_g1_i14,Q9Y535
TRINITY_DN18197_c0_g1_i1,O14388
TRINITY_DN1819_c0_g2_i2,Q96IK0
TRINITY_DN182147_c1_g1_i1,Q9LZF7
TRINITY_DN182205_c0_g1_i1,P08879
TRINITY_DN182236_c0_g1_i1,Q9ULG3
TRINITY_DN18225_c0_g1_i1,O74549
TRINITY_DN18228_c0_g1_i5,Q99715
TRINITY_DN182321_c0_g1_i3,O95835
TRINITY_DN18234_c0_g2_i2,P18445
TRINITY_DN18234_c0_g3_i1,P18445
TRINITY_DN18236_c0_g1_i1,Q9P7J6
TRINITY_DN18237_c0_g1_i4,Q9CTH6
TRINITY_DN18241_c1_g1_i1,Q14314
TRINITY_DN18245_c0_g1_i14,Q9UBU9
TRINITY_DN18247_c0_g2_i2,P15336
TRINITY_DN18248_c0_g1_i4,P41247
TRINITY_DN18248_c0_g3_i2,P41247
TRINITY_DN18250_c0_g1_i1,Q9U8W7
TRINITY_DN182510_c0_g1_i1,D3ZQG6
TRINITY_DN182539_c0_g1_i2,P21328
TRINITY_DN182549_c0_g1_i1,Q6GIX3
TRINITY_DN18254_c0_g1_i18,Q5R3I4
TRINITY_DN18255_c0_g3_i6,O43541
TRINITY_DN18257_c0_g1_i3,P21328
TRINITY_DN18258_c0_g1_i2,Q9Y297
TRINITY_DN182630_c1_g1_i1,Q56JZ1
TRINITY_DN18265_c0_g1_i1,Q9NP87
TRINITY_DN182685_c1_g1_i3,Q9BX67
TRINITY_DN182690_c1_g1_i1,O65581
TRINITY_DN1826_c0_g1_i16,Q93ZE5
TRINITY_DN1826_c2_g1_i3,Q8CIW6
TRINITY_DN182706_c1_g1_i1,E9Q309
TRINITY_DN18271_c0_g1_i1,Q96RW7
TRINITY_DN18273_c0_g1_i6,A6NFN9
TRINITY_DN182764_c0_g1_i1,P53376
TRINITY_DN1827_c0_g1_i14,Q7T6Y2
TRINITY_DN18283_c0_g1_i2,P29694
TRINITY_DN18285_c0_g2_i7,Q5RF73
TRINITY_DN182929_c0_g1_i2,P43247
TRINITY_DN18292_c0_g2_i7,P97360
TRINITY_DN18295_c0_g1_i2,P62302
TRINITY_DN18296_c0_g1_i5,Q9IA79
TRINITY_DN182994_c8_g1_i1,O64937
TRINITY_DN1829_c1_g1_i18,A2AV36
TRINITY_DN182_c5_g1_i9,Q8BZ20
TRINITY_DN18302_c0_g1_i2,Q28ID3
TRINITY_DN1830_c2_g2_i3,Q8IYT3
TRINITY_DN18314_c0_g2_i1,P0C6B8
TRINITY_DN183156_c2_g2_i1,G5ECS8
TRINITY_DN18317_c0_g1_i5,Q9DBL1
TRINITY_DN183202_c0_g2_i1,Q6AZT7
TRINITY_DN18320_c0_g1_i22,Q9NQ48
TRINITY_DN18323_c0_g1_i1,Q5BL73
TRINITY_DN18325_c0_g1_i13,Q32L40
TRINITY_DN18334_c0_g1_i3,Q55C17
TRINITY_DN1833_c0_g2_i2,B4KF66
TRINITY_DN18341_c0_g1_i3,K0E4E1
TRINITY_DN183442_c1_g1_i1,Q4GX86
TRINITY_DN18350_c0_g2_i4,Q0VFN8
TRINITY_DN183543_c6_g1_i1,P25007
TRINITY_DN18354_c0_g1_i9,Q5F4A1
TRINITY_DN18357_c0_g1_i7,Q9Y6R9
TRINITY_DN18357_c0_g2_i6,A0JPP8
TRINITY_DN18361_c0_g1_i1,O13168
TRINITY_DN18363_c0_g1_i13,A0JPQ7
TRINITY_DN18364_c1_g1_i4,A4D2P6
TRINITY_DN18366_c0_g1_i1,Q90512
TRINITY_DN1836_c0_g1_i13,Q5E951
TRINITY_DN18370_c0_g1_i6,Q6GQ68
TRINITY_DN18372_c0_g1_i10,Q15399
TRINITY_DN183738_c0_g1_i1,Q9MAA2
TRINITY_DN18373_c0_g1_i5,Q90419
TRINITY_DN18383_c0_g1_i16,Q9HYH5
TRINITY_DN18389_c0_g1_i12,Q62136
TRINITY_DN1838_c0_g1_i5,Q93YS4
TRINITY_DN1838_c0_g2_i1,Q93YS4
TRINITY_DN18397_c0_g1_i1,Q64559
TRINITY_DN18399_c0_g1_i2,Q9EQS5
TRINITY_DN1839_c1_g1_i2,Q95SX7
TRINITY_DN183_c1_g1_i1,Q90YG6
TRINITY_DN18400_c0_g1_i3,Q9CWF6
TRINITY_DN18400_c0_g2_i4,Q9CWF6
TRINITY_DN18401_c0_g1_i1,O14949
TRINITY_DN184043_c0_g1_i1,Q5PYH7
TRINITY_DN18407_c0_g1_i29,Q9FPM6
TRINITY_DN18408_c0_g1_i1,A7RPT4
TRINITY_DN18409_c0_g1_i2,Q08237
TRINITY_DN18411_c0_g1_i2,Q8VEM8
TRINITY_DN184129_c0_g2_i1,Q99741
TRINITY_DN18412_c0_g1_i1,O48650
TRINITY_DN18413_c0_g1_i24,A0A173GP47
TRINITY_DN18415_c0_g1_i4,Q8K458
TRINITY_DN18416_c0_g1_i1,Q9UL03
TRINITY_DN184178_c0_g1_i2,A2AJ76
TRINITY_DN18417_c2_g1_i2,P42577
TRINITY_DN18419_c0_g1_i3,Q147X3
TRINITY_DN184241_c0_g1_i1,Q9LNW3
TRINITY_DN18428_c0_g1_i2,Q27256
TRINITY_DN18430_c1_g1_i2,Q6DGL7
TRINITY_DN184365_c0_g1_i1,Q8BW94
TRINITY_DN18439_c0_g1_i1,Q6P829
TRINITY_DN18448_c0_g2_i3,O70595
TRINITY_DN184503_c0_g1_i2,Q5REY7
TRINITY_DN18451_c0_g2_i5,P33032
TRINITY_DN18457_c0_g2_i5,P34528
TRINITY_DN18460_c0_g3_i1,Q5R754
TRINITY_DN18463_c0_g1_i4,O95149
TRINITY_DN184650_c0_g1_i2,Q96SF7
TRINITY_DN18469_c0_g1_i14,Q6R1L1
TRINITY_DN18474_c0_g1_i1,Q9S9N1
TRINITY_DN18474_c0_g4_i1,Q9S9N1
TRINITY_DN18476_c0_g1_i5,Q5F3C1
TRINITY_DN18477_c0_g1_i2,Q9Y693
TRINITY_DN18481_c0_g1_i13,P00504
TRINITY_DN18485_c0_g1_i12,Q9NVP1
TRINITY_DN18485_c1_g1_i8,Q9NVP1
TRINITY_DN18486_c0_g2_i2,Q5RJU3
TRINITY_DN184936_c0_g2_i2,Q92733
TRINITY_DN18507_c1_g1_i1,Q14151
TRINITY_DN18507_c1_g2_i2,Q14151
TRINITY_DN1850_c0_g1_i2,Q63624
TRINITY_DN18510_c1_g1_i1,Q8IVN8
TRINITY_DN18512_c1_g1_i12,Q9M2U3
TRINITY_DN18517_c0_g1_i4,Q96L93
TRINITY_DN18518_c0_g1_i4,Q5XJS0
TRINITY_DN18523_c0_g1_i5,Q8L765
TRINITY_DN185288_c0_g1_i7,O43938
TRINITY_DN1853_c16_g1_i6,A7S4N4
TRINITY_DN185422_c0_g1_i2,Q8K1T0
TRINITY_DN18543_c0_g1_i7,O88696
TRINITY_DN18543_c1_g1_i13,Q3UNX5
TRINITY_DN185446_c1_g1_i1,P27323
TRINITY_DN185482_c0_g1_i1,P12270
TRINITY_DN1854_c1_g1_i7,A1L157
TRINITY_DN18550_c0_g1_i12,Q9P2I0
TRINITY_DN18554_c1_g1_i4,Q7TQH0
TRINITY_DN18555_c0_g1_i5,P60868
TRINITY_DN18563_c0_g1_i3,Q6PI53
TRINITY_DN18577_c0_g1_i1,O78510
TRINITY_DN185861_c1_g1_i1,Q2Q426
TRINITY_DN185946_c1_g1_i1,P11503
TRINITY_DN18596_c0_g1_i2,Q5BK62
TRINITY_DN185987_c0_g1_i1,Q9ERI6
TRINITY_DN18598_c0_g2_i1,P20701
TRINITY_DN18599_c0_g1_i14,Q5ZIN2
TRINITY_DN18599_c0_g2_i12,Q5ZIN2
TRINITY_DN18602_c0_g1_i3,Q28ES4
TRINITY_DN18602_c1_g1_i2,Q6NUB3
TRINITY_DN18618_c0_g1_i1,P07221
TRINITY_DN1861_c0_g1_i18,Q99315
TRINITY_DN1861_c3_g1_i3,Q3SZU0
TRINITY_DN186216_c0_g2_i3,Q0IH72
TRINITY_DN18621_c0_g1_i15,P98160
TRINITY_DN18623_c1_g1_i2,Q5T1Q4
TRINITY_DN1862_c1_g1_i1,P11617
TRINITY_DN186366_c0_g1_i1,Q93YP9
TRINITY_DN186369_c0_g1_i2,Q8R3J4
TRINITY_DN186378_c0_g2_i1,Q5SVS4
TRINITY_DN18637_c0_g1_i3,P12263
TRINITY_DN1863_c1_g1_i1,Q62862
TRINITY_DN18641_c0_g1_i1,O14901
TRINITY_DN18642_c0_g1_i3,P62250
TRINITY_DN18646_c0_g1_i2,Q9Y2Y9
TRINITY_DN18647_c0_g1_i5,O00560
TRINITY_DN186498_c0_g3_i1,Q9LM66
TRINITY_DN18649_c0_g2_i9,Q12933
TRINITY_DN186561_c0_g1_i1,Q86Y13
TRINITY_DN186572_c0_g2_i1,P54644
TRINITY_DN18657_c1_g1_i1,Q9QXZ0
TRINITY_DN186721_c0_g1_i1,Q9SZA7
TRINITY_DN18672_c0_g1_i2,Q9DBD2
TRINITY_DN186795_c0_g1_i2,Q63164
TRINITY_DN1867_c0_g1_i6,P97927
TRINITY_DN18680_c0_g1_i10,Q2TBI1
TRINITY_DN186818_c0_g1_i4,Q9Z1N9
TRINITY_DN18683_c0_g1_i9,A7T167
TRINITY_DN18685_c0_g1_i1,Q20191
TRINITY_DN18687_c0_g2_i1,Q8NBN7
TRINITY_DN18692_c0_g1_i1,Q5BK63
TRINITY_DN186939_c0_g1_i2,A6PWV5
TRINITY_DN186_c0_g1_i8,Q920F3
TRINITY_DN186_c2_g1_i11,P11845
TRINITY_DN187011_c0_g1_i2,Q5IS75
TRINITY_DN187026_c0_g1_i3,Q54BF6
TRINITY_DN187047_c0_g2_i3,B1H134
TRINITY_DN18705_c0_g1_i15,Q5H9R7
TRINITY_DN18707_c0_g1_i5,P21708
TRINITY_DN18708_c0_g1_i7,Q5F336
TRINITY_DN187107_c0_g1_i3,Q5R4A6
TRINITY_DN18714_c0_g1_i10,Q3TTL0
TRINITY_DN18719_c0_g1_i1,B8V7S0
TRINITY_DN187273_c0_g2_i1,O14522
TRINITY_DN18728_c1_g1_i1,P11029
TRINITY_DN187309_c0_g1_i1,Q6P9K8
TRINITY_DN18732_c3_g2_i1,Q41365
TRINITY_DN18732_c3_g5_i1,Q9MAK9
TRINITY_DN18733_c0_g1_i7,Q9UL25
TRINITY_DN18743_c0_g1_i2,Q9H0Y0
TRINITY_DN18746_c0_g2_i1,Q8I7P9
TRINITY_DN18747_c0_g1_i3,Q8CG64
TRINITY_DN18750_c0_g1_i7,Q96RK0
TRINITY_DN18750_c0_g2_i3,Q96RK0
TRINITY_DN187527_c1_g1_i1,P20360
TRINITY_DN187544_c0_g1_i1,P28724
TRINITY_DN187549_c0_g1_i1,P37891
TRINITY_DN18754_c0_g1_i20,P23965
TRINITY_DN18761_c0_g1_i1,Q9GKS9
TRINITY_DN18765_c0_g2_i1,Q58DU5
TRINITY_DN187684_c0_g1_i1,P58307
TRINITY_DN1877_c0_g1_i4,Q502K2
TRINITY_DN18782_c1_g1_i1,D2IYS2
TRINITY_DN18783_c0_g1_i8,Q9NX74
TRINITY_DN187979_c0_g1_i3,P0CT39
TRINITY_DN187979_c0_g2_i4,P0CT40
TRINITY_DN18798_c0_g1_i1,Q5XIU9
TRINITY_DN18801_c0_g1_i9,Q10184
TRINITY_DN188028_c0_g1_i1,Q93127
TRINITY_DN18807_c0_g1_i5,Q66HA2
TRINITY_DN1880_c0_g2_i1,A3E4D8
TRINITY_DN18815_c0_g1_i10,Q6PHG8
TRINITY_DN1881_c0_g1_i29,Q9D0B5
TRINITY_DN18820_c1_g1_i3,Q86UL8
TRINITY_DN18822_c0_g1_i10,Q5HZL1
TRINITY_DN18825_c0_g2_i1,Q90669
TRINITY_DN188326_c0_g1_i5,Q68DA7
TRINITY_DN18834_c0_g1_i2,D3Z3C6
TRINITY_DN18837_c0_g2_i4,O95995
TRINITY_DN188390_c0_g1_i1,O86737
TRINITY_DN188406_c1_g1_i1,P51955
TRINITY_DN188429_c0_g1_i1,P41093
TRINITY_DN18854_c0_g1_i2,Q8IVH4
TRINITY_DN188580_c0_g1_i1,O23290
TRINITY_DN188588_c0_g1_i1,B3EWZ3
TRINITY_DN1885_c0_g1_i9,P0CG69
TRINITY_DN18866_c0_g1_i2,Q8T882
TRINITY_DN18867_c0_g2_i1,F4IS56
TRINITY_DN18868_c0_g1_i13,O75445
TRINITY_DN18872_c0_g1_i1,P22686
TRINITY_DN18872_c0_g2_i1,P22686
TRINITY_DN188735_c0_g1_i1,P28042
TRINITY_DN18874_c1_g1_i27,Q8WWM7
TRINITY_DN18876_c0_g1_i28,Q9M2U3
TRINITY_DN18879_c0_g1_i10,Q8NDA2
TRINITY_DN18880_c0_g1_i9,P0C6B8
TRINITY_DN18884_c0_g1_i3,Q7TPD1
TRINITY_DN18887_c0_g1_i9,P49596
TRINITY_DN18887_c0_g2_i1,P49596
TRINITY_DN188886_c0_g1_i1,P42118
TRINITY_DN18888_c0_g1_i4,Q2TBS2
TRINITY_DN18889_c1_g3_i2,Q2KI92
TRINITY_DN18891_c0_g1_i27,D3ZSP7
TRINITY_DN188927_c0_g1_i1,O00909
TRINITY_DN188940_c0_g2_i1,O62618
TRINITY_DN18894_c0_g1_i2,Q5XI79
TRINITY_DN188_c0_g5_i1,P54640
TRINITY_DN18902_c0_g2_i1,F1QQC3
TRINITY_DN18905_c0_g1_i5,Q6A4L1
TRINITY_DN18909_c0_g1_i1,Q5REU2
TRINITY_DN18910_c0_g1_i11,P42620
TRINITY_DN18918_c0_g1_i2,Q5E9U9
TRINITY_DN18925_c0_g1_i12,A1L112
TRINITY_DN18931_c0_g1_i20,O70143
TRINITY_DN1893_c0_g1_i5,Q5FVQ4
TRINITY_DN1893_c1_g1_i23,P70583
TRINITY_DN189477_c0_g2_i1,Q0WVW7
TRINITY_DN18948_c0_g1_i4,P10160
TRINITY_DN1894_c1_g1_i12,F1RWC3
TRINITY_DN189523_c0_g1_i1,P07041
TRINITY_DN18955_c0_g2_i1,P27489
TRINITY_DN18960_c0_g1_i1,Q9XSU7
TRINITY_DN18963_c0_g1_i1,Q8NHP8
TRINITY_DN18965_c0_g1_i9,P54357
TRINITY_DN18965_c1_g1_i3,Q3V2K1
TRINITY_DN18967_c0_g1_i2,P17538
TRINITY_DN1896_c1_g1_i2,Q6ZNE5
TRINITY_DN18974_c0_g1_i11,Q2KID8
TRINITY_DN18995_c0_g1_i1,P49046
TRINITY_DN18997_c0_g3_i3,Q3ZBL5
TRINITY_DN190045_c0_g1_i2,Q9BTT6
TRINITY_DN19009_c0_g1_i1,P35061
TRINITY_DN19013_c0_g1_i2,Q90744
TRINITY_DN19018_c0_g1_i2,Q5F361
TRINITY_DN19021_c0_g1_i3,Q96PZ7
TRINITY_DN19027_c0_g1_i2,P63172
TRINITY_DN19038_c0_g1_i5,Q6IQU6
TRINITY_DN19041_c0_g1_i12,Q9Y450
TRINITY_DN19049_c0_g1_i1,Q9Y238
TRINITY_DN19053_c0_g3_i1,A0A0B4J1F4
TRINITY_DN190555_c0_g1_i2,A8IAD8
TRINITY_DN1905_c0_g1_i37,Q91VU1
TRINITY_DN190633_c0_g1_i1,Q14781
TRINITY_DN190652_c0_g1_i1,Q5QNI2
TRINITY_DN190658_c0_g1_i1,Q8L840
TRINITY_DN190677_c0_g2_i1,Q7UFW4
TRINITY_DN1906_c0_g1_i1,A3KG59
TRINITY_DN19073_c0_g2_i5,Q9D4P0
TRINITY_DN19078_c0_g3_i1,G8HTB6
TRINITY_DN190864_c0_g1_i4,O97563
TRINITY_DN190884_c1_g1_i1,P36182
TRINITY_DN190887_c0_g1_i2,Q42684
TRINITY_DN190889_c0_g3_i1,P21616
TRINITY_DN19091_c0_g1_i7,Q09575
TRINITY_DN19095_c0_g1_i1,P22177
TRINITY_DN19098_c0_g1_i3,Q6PH57
TRINITY_DN19101_c0_g2_i2,Q5PRE5
