Contig,Entry
TRINITY_GG_18924_c1_g1_i1,Q9Y597
TRINITY_GG_18928_c0_g1_i1,Q3T906
TRINITY_GG_18928_c1_g1_i1,Q5RGJ8
TRINITY_GG_1892_c1_g1_i14,A2ACG1
TRINITY_GG_1892_c1_g1_i15,A8KBE0
TRINITY_GG_1892_c1_g1_i5,A2ACG1
TRINITY_GG_18937_c0_g1_i1,O75445
TRINITY_GG_1893_c0_g1_i3,Q6AW47
TRINITY_GG_18943_c0_g1_i3,P42173
TRINITY_GG_18944_c0_g1_i1,Q0KK59
TRINITY_GG_18948_c0_g1_i1,Q2QI47
TRINITY_GG_18949_c0_g1_i2,Q9P2D8
TRINITY_GG_18949_c0_g1_i3,Q9P2D8
TRINITY_GG_18953_c0_g1_i2,O75445
TRINITY_GG_18953_c0_g1_i3,Q2QI47
TRINITY_GG_18954_c0_g2_i2,Q0KK59
TRINITY_GG_18956_c0_g1_i2,P51146
TRINITY_GG_18957_c0_g1_i1,O75445
TRINITY_GG_18957_c0_g1_i2,O75445
TRINITY_GG_18958_c0_g1_i1,Q99797
TRINITY_GG_1895_c0_g1_i1,A7SFB5
TRINITY_GG_18965_c0_g1_i1,Q559X6
TRINITY_GG_18966_c1_g2_i1,O75445
TRINITY_GG_18968_c0_g1_i2,Q9H1X1
TRINITY_GG_18968_c0_g1_i4,Q5TYW6
TRINITY_GG_18970_c1_g1_i2,Q99N85
TRINITY_GG_18972_c1_g1_i11,Q3ZBY7
TRINITY_GG_18972_c2_g1_i1,Q7PVZ2
TRINITY_GG_18972_c2_g1_i3,Q08BY1
TRINITY_GG_18972_c3_g1_i1,Q9BWU0
TRINITY_GG_18972_c3_g1_i3,Q9BWU0
TRINITY_GG_18978_c0_g1_i1,Q9NZJ4
TRINITY_GG_1897_c0_g1_i1,Q9TV36
TRINITY_GG_18982_c0_g1_i1,Q8BMZ5
TRINITY_GG_18986_c0_g1_i1,Q6NT99
TRINITY_GG_18986_c0_g1_i2,Q6NT99
TRINITY_GG_18988_c0_g1_i1,A4QNE6
TRINITY_GG_18988_c0_g1_i3,A4QNE6
TRINITY_GG_18989_c0_g1_i1,Q5FWL3
TRINITY_GG_18995_c1_g1_i3,A5D7V7
TRINITY_GG_18995_c1_g2_i1,Q5F4B8
TRINITY_GG_19002_c0_g1_i1,Q5XIL0
TRINITY_GG_19006_c0_g1_i1,Q3KQW7
TRINITY_GG_19006_c1_g1_i2,Q9P2G9
TRINITY_GG_19006_c5_g1_i1,Q8N3R9
TRINITY_GG_19008_c0_g1_i1,Q5RDQ2
TRINITY_GG_1900_c0_g1_i10,P23795
TRINITY_GG_1900_c0_g1_i2,P23795
TRINITY_GG_1900_c0_g1_i6,Q8NFZ3
TRINITY_GG_1900_c4_g1_i1,Q8BK48
TRINITY_GG_19010_c0_g1_i1,Q9JLC8
TRINITY_GG_19014_c0_g1_i1,Q5F3D1
TRINITY_GG_19015_c0_g1_i1,Q9NZJ4
TRINITY_GG_19018_c0_g1_i1,P81274
TRINITY_GG_19018_c0_g1_i2,P81274
TRINITY_GG_19018_c0_g1_i4,Q96AY4
TRINITY_GG_19018_c0_g1_i6,Q96AY4
TRINITY_GG_19018_c0_g2_i1,Q96AY4
TRINITY_GG_19026_c0_g1_i4,P62282
TRINITY_GG_19030_c1_g1_i3,Q8N8V2
TRINITY_GG_19030_c1_g1_i6,Q8N8V2
TRINITY_GG_19030_c1_g2_i1,Q5R9T9
TRINITY_GG_19031_c0_g2_i3,O75037
TRINITY_GG_19033_c0_g1_i1,O15439
TRINITY_GG_19035_c0_g1_i2,Q9QXL2
TRINITY_GG_19036_c0_g2_i1,Q56UN5
TRINITY_GG_19044_c0_g1_i2,A4IHT0
TRINITY_GG_19051_c0_g1_i2,Q6GX84
TRINITY_GG_19064_c0_g2_i1,Q5ZKJ4
TRINITY_GG_19064_c0_g2_i2,Q6DF11
TRINITY_GG_19069_c0_g1_i1,K0E4E1
TRINITY_GG_19074_c0_g1_i2,P04352
TRINITY_GG_1907_c1_g1_i1,Q8WWZ7
TRINITY_GG_19082_c0_g1_i1,P21251
TRINITY_GG_19092_c0_g1_i3,P49620
TRINITY_GG_19093_c1_g1_i1,Q9Z2W8
TRINITY_GG_19095_c0_g1_i1,Q57951
TRINITY_GG_19095_c0_g1_i4,Q8LGG8
TRINITY_GG_19096_c0_g1_i1,P21163
TRINITY_GG_19099_c0_g2_i2,P74148
TRINITY_GG_1909_c0_g1_i12,F6Y9J3
TRINITY_GG_1909_c3_g1_i1,O95551
TRINITY_GG_190_c0_g1_i24,Q1LY77
TRINITY_GG_19103_c0_g1_i2,Q8LGG8
TRINITY_GG_19103_c0_g1_i3,Q8LGG8
TRINITY_GG_19103_c0_g1_i4,Q8LGG8
TRINITY_GG_19104_c3_g1_i1,Q92113
TRINITY_GG_19105_c0_g1_i2,P42297
TRINITY_GG_19106_c3_g1_i1,Q8N2K1
TRINITY_GG_19109_c0_g1_i2,Q9HEH1
TRINITY_GG_19110_c0_g1_i2,Q6NS52
TRINITY_GG_19111_c0_g1_i3,P53809
TRINITY_GG_19112_c0_g1_i2,Q6NS52
TRINITY_GG_19118_c0_g1_i3,Q2KI56
TRINITY_GG_19121_c0_g2_i1,P72745
TRINITY_GG_19125_c0_g1_i2,Q9P0Z9
TRINITY_GG_19126_c0_g1_i8,Q5ZHV5
TRINITY_GG_19126_c2_g1_i4,P83095
TRINITY_GG_19128_c0_g1_i1,Q8IS44
TRINITY_GG_19131_c0_g1_i5,Q9NU19
TRINITY_GG_19132_c0_g1_i1,P56479
TRINITY_GG_19134_c0_g2_i1,Q2TBX5
TRINITY_GG_19134_c0_g2_i9,Q62186
TRINITY_GG_19134_c10_g1_i1,Q7TSV9
TRINITY_GG_19134_c12_g1_i2,P63329
TRINITY_GG_19134_c13_g2_i3,Q60715
TRINITY_GG_19134_c17_g1_i1,Q5R5P3
TRINITY_GG_19134_c19_g1_i2,Q8R146
TRINITY_GG_19134_c19_g1_i4,Q8R146
TRINITY_GG_19134_c1_g1_i3,Q5R7J6
TRINITY_GG_19134_c21_g1_i3,O42202
TRINITY_GG_19134_c25_g1_i1,E7FAM5
TRINITY_GG_19134_c2_g1_i3,Q8BR76
TRINITY_GG_19134_c31_g1_i1,P79766
TRINITY_GG_19134_c38_g1_i1,Q8IYQ7
TRINITY_GG_19134_c3_g1_i2,Q9BRU9
TRINITY_GG_19134_c3_g2_i1,Q9EP86
TRINITY_GG_19134_c49_g1_i1,Q5RAG8
TRINITY_GG_19134_c53_g1_i1,A4IF62
TRINITY_GG_19134_c5_g1_i3,Q2HJF4
TRINITY_GG_19134_c61_g1_i1,Q5HYA8
TRINITY_GG_19134_c6_g1_i1,A4IF62
TRINITY_GG_19134_c74_g1_i1,O14802
TRINITY_GG_19134_c8_g2_i11,Q08BB2
TRINITY_GG_19134_c8_g2_i4,Q08BB2
TRINITY_GG_19134_c9_g1_i2,D2CLZ9
TRINITY_GG_19137_c0_g1_i1,P30974
TRINITY_GG_1913_c0_g1_i1,Q8WWZ4
TRINITY_GG_19146_c0_g1_i4,P16157
TRINITY_GG_19147_c0_g1_i1,Q9EP86
TRINITY_GG_19152_c0_g1_i10,Q6AXP4
TRINITY_GG_19152_c0_g1_i9,Q6AXP4
TRINITY_GG_19159_c0_g1_i1,Q9DBN1
TRINITY_GG_19160_c0_g1_i3,Q5RBR6
TRINITY_GG_19163_c0_g1_i2,P82198
TRINITY_GG_19167_c3_g1_i17,Q6GM59
TRINITY_GG_19167_c41_g1_i1,Q99816
TRINITY_GG_19167_c4_g1_i4,Q8C6G8
TRINITY_GG_19167_c4_g1_i6,Q8C6G8
TRINITY_GG_19167_c5_g1_i3,Q9N0F1
TRINITY_GG_19167_c5_g1_i4,Q9N0F1
TRINITY_GG_19167_c6_g2_i4,A1L1W9
TRINITY_GG_19167_c6_g4_i1,O70324
TRINITY_GG_1916_c0_g1_i2,O15118
TRINITY_GG_1916_c0_g1_i4,O15118
TRINITY_GG_1916_c1_g1_i1,O35604
TRINITY_GG_1916_c1_g1_i10,O35604
TRINITY_GG_1916_c1_g1_i8,O35604
TRINITY_GG_19171_c0_g1_i1,Q96AY4
TRINITY_GG_19171_c1_g1_i1,Q96AY4
TRINITY_GG_19172_c0_g1_i1,Q96AY4
TRINITY_GG_19175_c0_g1_i3,P53995
TRINITY_GG_19179_c0_g1_i5,Q2T9W2
TRINITY_GG_19179_c1_g1_i2,Q9QZC7
TRINITY_GG_1917_c0_g1_i1,B3EWY9
TRINITY_GG_1917_c0_g1_i3,O00339
TRINITY_GG_1917_c0_g1_i4,O35701
TRINITY_GG_19180_c0_g1_i1,P29694
TRINITY_GG_19180_c0_g1_i2,P29694
TRINITY_GG_19180_c3_g1_i1,O88874
TRINITY_GG_19181_c0_g1_i1,Q5R6P6
TRINITY_GG_19182_c0_g1_i1,Q5RDB5
TRINITY_GG_19183_c0_g1_i5,Q5RGU1
TRINITY_GG_19187_c2_g1_i2,A7S8T5
TRINITY_GG_19187_c5_g1_i2,O15427
TRINITY_GG_19196_c0_g1_i3,Q66J85
TRINITY_GG_19197_c0_g1_i5,Q91ZR3
TRINITY_GG_19198_c0_g1_i1,Q6ZNF0
TRINITY_GG_19199_c0_g1_i3,Q91ZN5
TRINITY_GG_1919_c0_g1_i1,Q92626
TRINITY_GG_191_c0_g1_i1,Q9D273
TRINITY_GG_191_c0_g1_i11,Q9D273
TRINITY_GG_191_c0_g1_i7,Q9D273
TRINITY_GG_19200_c0_g1_i1,Q6PD03
TRINITY_GG_19200_c0_g1_i2,Q6PD03
TRINITY_GG_19200_c0_g1_i4,Q16537
TRINITY_GG_19203_c0_g1_i1,Q9DBY8
TRINITY_GG_19203_c0_g1_i2,Q9DBY8
TRINITY_GG_19205_c0_g1_i1,Q9NQX3
TRINITY_GG_19206_c0_g1_i10,P97677
TRINITY_GG_19207_c0_g1_i6,O15381
TRINITY_GG_19212_c0_g1_i1,O04353
TRINITY_GG_19215_c0_g1_i2,Q5S006
TRINITY_GG_19216_c0_g1_i1,Q80SZ5
TRINITY_GG_19217_c0_g1_i1,Q2KHW8
TRINITY_GG_19218_c0_g1_i1,B3DH20
TRINITY_GG_19218_c0_g1_i4,B3DH20
TRINITY_GG_19221_c0_g1_i1,Q6CGG3
TRINITY_GG_19221_c11_g1_i2,O55236
TRINITY_GG_19221_c11_g1_i6,O60942
TRINITY_GG_19221_c11_g1_i8,O55236
TRINITY_GG_19221_c17_g1_i1,Q9CZE3
TRINITY_GG_19221_c19_g1_i1,Q28HF8
TRINITY_GG_19221_c26_g1_i2,Q8BX94
TRINITY_GG_19221_c29_g1_i5,Q9UI32
TRINITY_GG_19221_c34_g1_i1,Q6P5E8
TRINITY_GG_19221_c49_g1_i3,P35556
TRINITY_GG_19221_c51_g1_i1,Q6P5E8
TRINITY_GG_19221_c56_g1_i1,Q8N6T7
TRINITY_GG_19221_c5_g1_i1,Q6PWT7
TRINITY_GG_19221_c5_g1_i3,Q9JK72
TRINITY_GG_19221_c5_g1_i5,Q9JK72
TRINITY_GG_19221_c61_g1_i1,Q5R8F1
TRINITY_GG_19221_c63_g1_i1,Q9DBU0
TRINITY_GG_19221_c64_g1_i1,Q6IRM9
TRINITY_GG_19221_c74_g1_i1,Q8N584
TRINITY_GG_19221_c7_g1_i1,Q9BV90
TRINITY_GG_19221_c9_g1_i1,Q8NBS9
TRINITY_GG_19232_c13_g1_i1,P21783
TRINITY_GG_19232_c1_g1_i1,Q6NVP6
TRINITY_GG_19232_c20_g1_i1,P49013
TRINITY_GG_19232_c3_g1_i1,P34885
TRINITY_GG_19232_c3_g1_i12,P34885
TRINITY_GG_19232_c4_g1_i8,Q2VL90
TRINITY_GG_19232_c5_g2_i1,P45878
TRINITY_GG_19232_c9_g1_i1,P10079
TRINITY_GG_19239_c0_g1_i4,P25490
TRINITY_GG_19239_c0_g1_i5,P25490
TRINITY_GG_19239_c0_g1_i8,P25490
TRINITY_GG_19240_c1_g1_i1,Q7TPV2
TRINITY_GG_19240_c2_g1_i1,Q7RTR2
TRINITY_GG_19240_c4_g1_i1,A0A386CAB9
TRINITY_GG_19241_c0_g1_i1,Q6IV78
TRINITY_GG_19242_c0_g1_i1,Q9NZJ4
TRINITY_GG_19245_c0_g1_i2,Q6P2X9
TRINITY_GG_19246_c0_g1_i2,A7RIT9
TRINITY_GG_19247_c0_g1_i1,P04352
TRINITY_GG_1924_c0_g1_i17,P56941
TRINITY_GG_1924_c0_g1_i4,P56941
TRINITY_GG_19258_c0_g1_i10,Q9NZJ4
TRINITY_GG_19263_c0_g2_i2,P02597
TRINITY_GG_19266_c0_g1_i1,Q4V7L5
TRINITY_GG_1926_c0_g1_i2,Q6IMK3
TRINITY_GG_19271_c0_g1_i1,Q9JLC8
TRINITY_GG_19276_c0_g1_i1,Q9JLC8
TRINITY_GG_19278_c0_g1_i13,E9Q6P5
TRINITY_GG_19278_c0_g1_i15,Q86TV6
TRINITY_GG_19278_c0_g1_i3,E9Q6P5
TRINITY_GG_19279_c0_g1_i1,Q68CQ4
TRINITY_GG_19283_c0_g1_i6,Q8N5C6
TRINITY_GG_19283_c0_g1_i7,Q8N5C6
TRINITY_GG_19283_c2_g1_i1,Q96SA4
TRINITY_GG_19287_c0_g1_i1,Q8CFK2
TRINITY_GG_19289_c0_g1_i1,Q9BQP7
TRINITY_GG_19294_c0_g1_i16,Q95WY5
TRINITY_GG_19294_c0_g1_i17,Q95WY5
TRINITY_GG_19297_c1_g1_i1,Q8N5C6
TRINITY_GG_19298_c0_g1_i2,A7MCS3
TRINITY_GG_19299_c0_g1_i4,P23381
TRINITY_GG_19299_c0_g1_i8,P23381
TRINITY_GG_1929_c1_g1_i1,P51570
TRINITY_GG_1929_c1_g1_i2,P51570
TRINITY_GG_19301_c0_g1_i12,Q92994
TRINITY_GG_19302_c0_g1_i3,Q9N0C7
TRINITY_GG_19303_c0_g1_i1,Q04861
TRINITY_GG_19303_c0_g1_i12,Q04861
TRINITY_GG_19306_c0_g1_i3,Q6PB93
TRINITY_GG_1930_c0_g1_i1,Q8BTK5
TRINITY_GG_19310_c0_g1_i1,Q8R2E9
TRINITY_GG_19313_c0_g1_i10,A7GCK7
TRINITY_GG_19313_c0_g1_i37,A7GCK7
TRINITY_GG_19313_c0_g1_i7,P30235
TRINITY_GG_19315_c0_g1_i1,Q16204
TRINITY_GG_19318_c1_g1_i2,Q95140
TRINITY_GG_19323_c0_g2_i1,Q27802
TRINITY_GG_19333_c0_g1_i1,Q8NEN9
TRINITY_GG_19335_c0_g1_i1,Q5U4C9
TRINITY_GG_19335_c14_g1_i2,Q8C2S5
TRINITY_GG_19335_c4_g1_i1,C0HAC0
TRINITY_GG_19336_c0_g1_i4,Q7ZVQ8
TRINITY_GG_19337_c0_g1_i1,Q8K430
TRINITY_GG_19338_c0_g1_i1,Q27802
TRINITY_GG_19340_c0_g1_i2,Q27802
TRINITY_GG_19340_c0_g2_i1,Q27802
TRINITY_GG_19340_c1_g1_i1,Q27802
TRINITY_GG_19342_c0_g1_i1,Q27802
TRINITY_GG_19346_c0_g1_i1,Q14145
TRINITY_GG_19346_c0_g2_i1,E7F6F9
TRINITY_GG_19350_c0_g1_i1,Q3KRG3
TRINITY_GG_19351_c0_g1_i3,P21804
TRINITY_GG_19353_c0_g1_i1,Q8R2H4
TRINITY_GG_19356_c0_g1_i1,Q9Y6Y0
TRINITY_GG_19357_c0_g1_i1,Q03364
TRINITY_GG_19359_c0_g1_i1,P13595
TRINITY_GG_19365_c0_g1_i1,A2AJ76
TRINITY_GG_19367_c0_g1_i4,Q8K0U4
TRINITY_GG_19378_c0_g1_i1,Q25464
TRINITY_GG_19380_c0_g1_i1,P07207
TRINITY_GG_19382_c0_g1_i18,Q8C0K5
TRINITY_GG_19382_c0_g1_i7,Q8C0K5
TRINITY_GG_19383_c0_g1_i4,Q8K0Q5
TRINITY_GG_19383_c0_g2_i2,Q8K0Q5
TRINITY_GG_19384_c0_g1_i1,P21783
TRINITY_GG_19384_c0_g1_i7,Q9W7R3
TRINITY_GG_19385_c0_g1_i3,Q9D379
TRINITY_GG_19385_c0_g1_i5,P04068
TRINITY_GG_19385_c0_g1_i6,P04068
TRINITY_GG_19386_c0_g1_i1,Q8NFT8
TRINITY_GG_19393_c0_g1_i1,Q19673
TRINITY_GG_19395_c1_g1_i1,Q9ER41
TRINITY_GG_19397_c0_g1_i1,Q56P03
TRINITY_GG_19397_c5_g1_i1,Q9LV09
TRINITY_GG_19398_c0_g1_i1,Q5E9D6
TRINITY_GG_19402_c0_g2_i3,Q5R613
TRINITY_GG_19404_c0_g1_i1,Q7ZYV9
TRINITY_GG_19405_c3_g1_i2,Q9C005
TRINITY_GG_19411_c0_g1_i3,P36404
TRINITY_GG_19411_c0_g1_i6,P36404
TRINITY_GG_19411_c1_g1_i1,P22105
TRINITY_GG_19415_c0_g1_i1,Q92797
TRINITY_GG_1942_c0_g1_i4,A5PKG7
TRINITY_GG_19434_c1_g1_i1,Q7RTU5
TRINITY_GG_19436_c0_g1_i1,Q924X7
TRINITY_GG_19437_c0_g1_i1,Q28GD4
TRINITY_GG_19442_c0_g1_i1,Q6XD76
TRINITY_GG_19444_c2_g1_i1,A2AKX3
TRINITY_GG_19448_c0_g1_i6,Q63802
TRINITY_GG_19452_c0_g1_i1,Q9NZN8
TRINITY_GG_19452_c0_g1_i3,Q9NZN8
TRINITY_GG_19452_c0_g1_i5,Q9NZN8
TRINITY_GG_19452_c0_g1_i9,Q9NZN8
TRINITY_GG_19467_c0_g1_i1,Q6XD76
TRINITY_GG_19467_c0_g1_i3,Q6XD76
TRINITY_GG_19471_c0_g1_i3,Q9D7B6
TRINITY_GG_19471_c0_g1_i5,Q9UKU7
TRINITY_GG_19476_c1_g1_i1,P97742
TRINITY_GG_19476_c2_g1_i1,P50416
TRINITY_GG_19476_c4_g1_i1,Q8HY46
TRINITY_GG_19477_c0_g1_i2,Q8C8M1
TRINITY_GG_1947_c0_g1_i1,Q9UBV8
TRINITY_GG_19488_c2_g1_i1,P15823
TRINITY_GG_1948_c0_g1_i1,O95639
TRINITY_GG_19490_c0_g1_i1,Q9UKP5
TRINITY_GG_19495_c1_g2_i2,Q5BKR2
TRINITY_GG_19495_c2_g1_i1,B4MBU8
TRINITY_GG_19498_c0_g1_i1,A0A411L030
TRINITY_GG_19498_c1_g1_i6,S3D784
TRINITY_GG_19498_c3_g1_i5,A0A411L030
TRINITY_GG_19505_c0_g1_i11,Q5M9B7
TRINITY_GG_19505_c0_g1_i13,Q9DGA5
TRINITY_GG_19505_c0_g1_i19,Q9DGA5
TRINITY_GG_19507_c0_g1_i1,Q3L254
TRINITY_GG_19510_c0_g1_i1,Q2M0J9
TRINITY_GG_19511_c2_g1_i1,O13076
TRINITY_GG_19512_c3_g2_i1,P25867
TRINITY_GG_19514_c0_g1_i2,Q96EB6
TRINITY_GG_19514_c0_g1_i3,Q96EB6
TRINITY_GG_19518_c0_g1_i1,B3EWZ5
TRINITY_GG_19520_c0_g1_i2,Q8WXS8
TRINITY_GG_19520_c0_g1_i3,O15072
TRINITY_GG_19532_c0_g1_i5,Q9JJR6
TRINITY_GG_19532_c1_g1_i1,Q502W6
TRINITY_GG_19537_c0_g1_i1,O75382
TRINITY_GG_19547_c0_g1_i2,Q80TN7
TRINITY_GG_19548_c0_g1_i3,Q7TSI3
TRINITY_GG_19549_c0_g1_i1,Q5RBR6
TRINITY_GG_1954_c0_g1_i2,A1L1W9
TRINITY_GG_19555_c0_g2_i4,Q8WU76
TRINITY_GG_19556_c0_g1_i2,D3Z3C6
TRINITY_GG_19557_c0_g1_i1,Q9CZR2
TRINITY_GG_19560_c0_g1_i1,P38571
TRINITY_GG_19562_c0_g1_i1,Q86YQ8
TRINITY_GG_19563_c0_g1_i3,P82013
TRINITY_GG_19570_c0_g1_i1,Q9BRZ2
TRINITY_GG_19593_c0_g1_i1,D3ZVM4
TRINITY_GG_19596_c0_g1_i2,Q45Z47
TRINITY_GG_19597_c0_g1_i3,P61166
TRINITY_GG_1959_c0_g1_i1,B2IZD3
TRINITY_GG_19602_c0_g1_i1,Q9DGQ7
TRINITY_GG_19604_c0_g1_i1,G3MWR8
TRINITY_GG_19606_c0_g2_i1,F1MF74
TRINITY_GG_19610_c0_g1_i11,Q96LT4
TRINITY_GG_19614_c1_g1_i1,Q8TGM5
TRINITY_GG_19617_c0_g1_i16,O15254
TRINITY_GG_19617_c3_g1_i1,P97852
TRINITY_GG_19619_c0_g1_i3,Q76KP1
TRINITY_GG_1961_c0_g1_i3,Q8R331
TRINITY_GG_19620_c0_g1_i1,Q3U564
TRINITY_GG_19633_c0_g1_i1,Q9QYR7
TRINITY_GG_19633_c0_g1_i2,Q8BWN8
TRINITY_GG_19643_c0_g1_i3,Q99246
TRINITY_GG_19643_c0_g1_i4,Q24270
TRINITY_GG_19644_c0_g1_i1,Q9BZ72
TRINITY_GG_19645_c0_g1_i2,Q5XIE9
TRINITY_GG_19647_c0_g1_i1,Q9BZ72
TRINITY_GG_19647_c0_g3_i1,P43125
TRINITY_GG_19653_c0_g1_i4,B4PR07
TRINITY_GG_19659_c1_g1_i1,Q25452
TRINITY_GG_19662_c1_g1_i2,P17560
TRINITY_GG_19662_c1_g1_i5,P82343
TRINITY_GG_19664_c0_g1_i1,O14874
TRINITY_GG_19667_c1_g1_i1,Q61382
TRINITY_GG_1966_c0_g1_i1,Q86Y13
TRINITY_GG_1966_c2_g1_i1,E7FAM5
TRINITY_GG_1967_c0_g1_i3,Q66IC9
TRINITY_GG_1967_c1_g1_i2,Q2KHY7
TRINITY_GG_19690_c0_g1_i1,P59742
TRINITY_GG_19690_c0_g1_i3,Q61025
TRINITY_GG_19691_c0_g1_i1,P51607
TRINITY_GG_19702_c0_g1_i3,Q9BUZ4
TRINITY_GG_19704_c0_g1_i7,Q9H3F6
TRINITY_GG_1970_c0_g1_i10,Q32LQ0
TRINITY_GG_19712_c0_g1_i1,Q71B07
TRINITY_GG_19713_c0_g1_i1,Q5QD13
TRINITY_GG_19714_c0_g1_i1,Q923Y1
TRINITY_GG_19714_c1_g1_i3,P26255
TRINITY_GG_19725_c0_g1_i1,Q5PQS7
TRINITY_GG_19726_c0_g1_i1,Q6ZPD9
TRINITY_GG_19727_c0_g1_i1,Q8C4H2
TRINITY_GG_19732_c0_g1_i1,Q0P4Y1
TRINITY_GG_19744_c0_g1_i1,Q05AW7
TRINITY_GG_19744_c0_g1_i5,Q05AW7
TRINITY_GG_19746_c0_g1_i1,Q3UGY8
TRINITY_GG_19750_c0_g1_i7,B9FAF3
TRINITY_GG_19757_c2_g1_i1,Q803X1
TRINITY_GG_19758_c0_g2_i8,O75844
TRINITY_GG_19764_c0_g1_i2,Q9D5I4
TRINITY_GG_19772_c0_g1_i3,Q8AWW5
TRINITY_GG_19772_c0_g1_i7,Q90WA0
TRINITY_GG_19772_c4_g1_i1,Q8I7P9
TRINITY_GG_19774_c0_g1_i1,Q6P4S2
TRINITY_GG_19776_c0_g1_i1,D7PF45
TRINITY_GG_19776_c0_g1_i2,D7PF45
TRINITY_GG_1977_c0_g1_i3,Q9DCT6
TRINITY_GG_1977_c0_g1_i5,Q9DCT6
TRINITY_GG_19782_c0_g2_i10,P35520
TRINITY_GG_19782_c0_g2_i4,P35520
TRINITY_GG_19782_c4_g1_i2,Q9N0V7
TRINITY_GG_19782_c5_g2_i3,Q99PL8
TRINITY_GG_19782_c5_g2_i5,Q99PL8
TRINITY_GG_19787_c0_g1_i1,P14381
TRINITY_GG_19793_c0_g1_i1,Q569B7
TRINITY_GG_19794_c0_g1_i1,Q93008
TRINITY_GG_19799_c1_g2_i1,O00507
TRINITY_GG_19799_c4_g1_i1,Q93008
TRINITY_GG_19799_c4_g2_i1,O00507
TRINITY_GG_19800_c0_g1_i10,Q54U75
TRINITY_GG_19808_c0_g1_i1,P21265
TRINITY_GG_19815_c0_g1_i2,Q8TB22
TRINITY_GG_19818_c0_g1_i3,O08934
TRINITY_GG_19820_c1_g1_i1,A7RJI7
TRINITY_GG_19826_c0_g1_i3,Q8STF0
TRINITY_GG_19826_c2_g1_i1,Q9U6D3
TRINITY_GG_19827_c0_g1_i11,O75175
TRINITY_GG_19829_c0_g1_i1,O54922
TRINITY_GG_19830_c7_g1_i1,Q9HC58
TRINITY_GG_19830_c9_g1_i1,Q9HC58
TRINITY_GG_19831_c6_g1_i1,P22844
TRINITY_GG_19832_c0_g1_i8,O54922
TRINITY_GG_19833_c0_g1_i1,Q9H633
TRINITY_GG_19836_c0_g1_i1,Q8CFY5
TRINITY_GG_1983_c0_g1_i3,Q96DP5
TRINITY_GG_19843_c0_g1_i1,Q4QY64
TRINITY_GG_19847_c0_g1_i1,Q5HZL1
TRINITY_GG_1984_c1_g1_i1,Q5R733
TRINITY_GG_19857_c0_g1_i1,P46976
TRINITY_GG_19863_c0_g1_i1,Q14669
TRINITY_GG_19877_c0_g1_i3,P42620
TRINITY_GG_19877_c0_g1_i6,P42620
TRINITY_GG_19878_c0_g1_i1,Q96QE3
TRINITY_GG_19879_c0_g1_i1,Q7ZTY6
TRINITY_GG_19887_c0_g1_i1,P0C6B8
TRINITY_GG_19893_c0_g1_i1,Q3SYR7
TRINITY_GG_19895_c0_g1_i3,Q5FVR2
TRINITY_GG_19896_c0_g1_i1,A0PJE2
TRINITY_GG_19896_c0_g1_i2,A0PJE2
TRINITY_GG_19898_c0_g1_i3,P63245
TRINITY_GG_198_c1_g1_i10,Q9UH65
TRINITY_GG_198_c1_g1_i11,Q6A028
TRINITY_GG_19904_c0_g1_i1,P53621
TRINITY_GG_19911_c0_g1_i1,Q9ULK6
TRINITY_GG_19911_c0_g1_i3,Q9ULK6
TRINITY_GG_19911_c0_g2_i1,Q86XS8
TRINITY_GG_19915_c0_g1_i3,A7S6A1
TRINITY_GG_19915_c0_g1_i6,A7S6A1
TRINITY_GG_19915_c0_g1_i7,A7S6A1
TRINITY_GG_19915_c0_g2_i1,A7S6A1
TRINITY_GG_19916_c0_g1_i1,Q6CLN9
TRINITY_GG_19916_c0_g1_i2,Q4HX89
TRINITY_GG_19917_c0_g1_i1,Q5ZIH2
TRINITY_GG_19918_c1_g1_i2,Q9H8H3
TRINITY_GG_1991_c0_g1_i20,A6QPT7
TRINITY_GG_1991_c0_g1_i29,Q9EQH2
TRINITY_GG_1991_c0_g1_i34,Q9JJ22
TRINITY_GG_19922_c0_g1_i1,Q7SXS7
TRINITY_GG_19922_c0_g1_i2,Q5ZML9
TRINITY_GG_19923_c0_g1_i2,Q9H0E2
TRINITY_GG_19927_c0_g1_i1,Q8K3X2
TRINITY_GG_19928_c2_g1_i1,Q9Y6L7
TRINITY_GG_19929_c0_g1_i2,O57382
TRINITY_GG_19937_c0_g1_i1,O60494
TRINITY_GG_1993_c0_g1_i18,Q8BGV4
TRINITY_GG_1993_c0_g1_i8,Q8BGV4
TRINITY_GG_19942_c0_g1_i2,Q5M8V2
TRINITY_GG_19943_c0_g1_i1,P98063
TRINITY_GG_19948_c0_g1_i1,Q5F477
TRINITY_GG_19959_c0_g1_i1,Q4LDE5
TRINITY_GG_19968_c0_g1_i1,Q4LDE5
TRINITY_GG_19970_c0_g1_i1,P0C6B8
TRINITY_GG_19976_c0_g1_i1,Q91ZW7
TRINITY_GG_1997_c0_g1_i1,Q95108
TRINITY_GG_19981_c0_g1_i1,Q96AY4
TRINITY_GG_19987_c0_g1_i12,Q13496
TRINITY_GG_19993_c0_g1_i1,O35719
TRINITY_GG_199_c0_g1_i1,P80317
TRINITY_GG_20001_c0_g1_i1,Q96AY4
TRINITY_GG_20002_c0_g1_i1,O42412
TRINITY_GG_20003_c0_g1_i4,Q6DG03
