Contig,Entry
kb8_c4621,Q96GG9
kb8_rep_c4623,Q9US41
kb8_rep_c4625,F4KD71
kb8_rep_c4626,O34627
kb8_rep_c4630,O13995
kb8_rep_c4632,Q9SIX1
kb8_c4633,A0QP18
kb8_rep_c4634,Q5R8W6
kb8_rep_c4635,A0FGR9
kb8_rep_c4636,P0DKH3
kb8_rep_c4639,Q28IV3
kb8_rep_c4642,Q8N7C7
kb8_rep_c4643,Q8H1Z0
kb8_rep_c4645,Q9GSB0
kb8_rep_c4647,Q4DJ07
kb8_rep_c4648,Q7TXM0
kb8_rep_c4649,Q9SAR5
kb8_rep_c4650,Q7PMU8
kb8_rep_c4651,O08796
kb8_rep_c4653,Q9T034
kb8_c4654,B2IDK3
kb8_rep_c4657,P28178
kb8_rep_c4659,O35071
kb8_rep_c4660,K3VYH8
kb8_c4661,O45923
kb8_rep_c4666,Q8WYR4
kb8_rep_c4671,Q75LD5
kb8_rep_c4673,P51061
kb8_rep_c4675,Q9SI13
kb8_rep_c4677,P14285
kb8_rep_c4680,P06541
kb8_rep_c4681,A5CQ46
kb8_c4685,Q54DU9
kb8_rep_c4686,Q98DT6
kb8_rep_c4687,P22274
kb8_rep_c4694,P16905
kb8_rep_c4698,Q00766
kb8_rep_c4700,O35920
kb8_rep_c4701,Q9H4G4
kb8_rep_c4703,P70549
kb8_rep_c4704,P43860
kb8_rep_c4707,Q6FV07
kb8_rep_c4708,Q9CQU8
kb8_rep_c4709,P83775
kb8_c4710,P0AE94
kb8_rep_c4714,P19483
kb8_rep_c4715,P65349
kb8_rep_c4717,C9D7C2
kb8_rep_c4720,P59995
kb8_rep_c4727,Q5R6Q2
kb8_rep_c4729,O15865
kb8_rep_c4734,Q9HZ00
kb8_rep_c4735,Q8RVL1
kb8_rep_c4736,Q90YS3
kb8_c4739,Q84L08
kb8_rep_c4740,O94480
kb8_rep_c4744,Q07538
kb8_rep_c4745,O07610
kb8_c4746,Q9SKZ5
kb8_rep_c4750,Q58A42
kb8_rep_c4751,A4JPG9
kb8_rep_c4754,Q5NAY4
kb8_rep_c4758,Q9M8K7
kb8_c4766,Q9XUJ7
kb8_rep_c4767,H2LRU7
kb8_rep_c4768,Q4UMH6
kb8_rep_c4769,A0PGB3
kb8_rep_c4770,G2QCS4
kb8_rep_c4775,Q01238
kb8_c4778,Q8MY12
kb8_rep_c4782,Q9S5E2
kb8_rep_c4784,Q9SGC1
kb8_rep_c4785,Q8RWR1
kb8_rep_c4787,Q9LKB9
kb8_rep_c4789,Q94A20
kb8_rep_c4790,Q8N6D5
kb8_rep_c4791,Q29RF7
kb8_rep_c4792,P41561
kb8_rep_c4793,P9WPH9
kb8_rep_c4794,Q3ASP3
kb8_rep_c4795,P0CE10
kb8_rep_c4799,P95867
kb8_c4803,Q6DNF4
kb8_rep_c4805,Q9P1Z3
kb8_rep_c4806,Q1LW01
kb8_rep_c4807,Q3ABU1
kb8_rep_c4815,Q9DF35
kb8_rep_c4819,Q73E41
kb8_c4822,O88457
kb8_rep_c4823,P35875
kb8_rep_c4827,Q969X1
kb8_rep_c4828,B5R809
kb8_rep_c4831,Q9P3T4
kb8_rep_c4832,Q2W2I8
kb8_rep_c4834,O15865
kb8_rep_c4837,P29828
kb8_c4838,B5X4H8
kb8_rep_c4839,P48065
kb8_rep_c4840,Q13435
kb8_rep_c4841,Q55DM5
kb8_c4844,Q00610
kb8_rep_c4846,Q75M35
kb8_c4848,Q9QWZ1
kb8_rep_c4849,Q8W4I9
kb8_rep_c4852,Q9SF40
kb8_rep_c4857,Q7XJ53
kb8_rep_c4860,Q86A21
kb8_rep_c4861,Q9LRP2
kb8_rep_c4864,Q4UMH6
kb8_rep_c4870,A6H6A9
kb8_rep_c4871,Q5UQE9
kb8_rep_c4872,Q80VM3
kb8_rep_c4873,Q1PCB1
kb8_rep_c4876,Q8TE77
kb8_rep_c4879,Q8K596
kb8_rep_c4880,Q99487
kb8_rep_c4884,Q5RJI2
kb8_rep_c4887,Q8IV77
kb8_rep_c4888,B8H5B6
kb8_rep_c4889,A6WYH5
kb8_rep_c4890,Q32KM6
kb8_rep_c4891,Q94A20
kb8_rep_c4892,D3KCC4
kb8_rep_c4893,Q9ZPJ8
kb8_rep_c4895,P38680
kb8_rep_c4899,Q9FI97
kb8_rep_c4902,P30176
kb8_rep_c4909,Q6RVV4
kb8_rep_c4911,Q9Y3Q4
kb8_rep_c4915,C0HLA0
kb8_rep_c4916,P27821
kb8_c4917,Q5UR59
kb8_c4920,Q0DV66
kb8_rep_c4922,Q3C1A6
kb8_rep_c4923,Q4UMH6
kb8_rep_c4924,Q9SV02
kb8_c4925,P9WQE3
kb8_rep_c4926,Q66LN0
kb8_rep_c4929,B5X582
kb8_rep_c4930,Q4V3C8
kb8_rep_c4936,P48506
kb8_c4938,Q39023
kb8_c4940,Q6IP59
kb8_rep_c4941,Q96PY6
kb8_rep_c4942,P05132
kb8_rep_c4945,Q9LY51
kb8_rep_c4947,O09053
kb8_rep_c4949,O48709
kb8_rep_c4952,Q9W0Y8
kb8_rep_c4957,O15865
kb8_rep_c4958,P49030
kb8_rep_c4960,Q7ZW46
kb8_rep_c4964,Q7RAH3
kb8_c4965,Q26626
kb8_rep_c4966,Q9NVU7
kb8_rep_c4968,Q22XZ3
kb8_rep_c4969,Q6B9X6
kb8_rep_c4972,Q6SSJ3
kb8_rep_c4973,Q55774
kb8_rep_c4974,Q32L00
kb8_rep_c4975,Q8BSY0
kb8_rep_c4977,Q0VFX9
kb8_rep_c4978,P42525
kb8_rep_c4980,O44006
kb8_rep_c4981,P35129
kb8_rep_c4982,Q9NJU9
kb8_rep_c4984,A0MFS9
kb8_c4990,Q54NQ0
kb8_rep_c4991,Q6DFH9
kb8_rep_c4996,P40561
kb8_rep_c4999,Q6XPZ3
kb8_rep_c5003,Q9FMX6
kb8_rep_c5007,Q24JN5
kb8_rep_c5013,Q5XIL0
kb8_rep_c5021,Q15050
kb8_c5024,P28734
kb8_c5025,Q9MAT5
kb8_rep_c5026,P25822
kb8_rep_c5027,Q6DEL1
kb8_rep_c5028,O43049
kb8_rep_c5031,Q3EDF8
kb8_rep_c5035,Q8GZ84
kb8_rep_c5037,Q9P3W6
kb8_rep_c5040,Q9Y871
kb8_rep_c5043,Q8VWF5
kb8_rep_c5050,P39847
kb8_rep_c5051,Q64337
kb8_rep_c5055,C9D7C2
kb8_rep_c5056,Q9LR78
kb8_rep_c5059,P81900
kb8_rep_c5060,Q02334
kb8_rep_c5064,O94345
kb8_rep_c5065,Q05744
kb8_c5068,Q505D1
kb8_rep_c5071,Q54DK4
kb8_rep_c5072,Q8W4I9
kb8_rep_c5073,Q8NHP8
kb8_c5074,P33948
kb8_rep_c5075,P14223
kb8_c5077,Q86WI1
kb8_rep_c5079,Q84L08
kb8_c5081,O54852
kb8_rep_c5086,Q54WR9
kb8_rep_c5088,Q3T0L7
kb8_rep_c5089,Q99JW2
kb8_rep_c5103,Q641Z6
kb8_c5104,Q06321
kb8_c5108,Q27352
kb8_rep_c5110,Q9MB58
kb8_rep_c5111,Q96LW4
kb8_c5112,Q11VZ3
kb8_c5113,O94451
kb8_rep_c5115,O58669
kb8_rep_c5120,Q94BU1
kb8_c5121,O31853
kb8_rep_c5123,Q9LVE4
kb8_rep_c5127,Q9VVW5
kb8_rep_c5128,Q5ZEG0
kb8_c5131,Q6AWW5
kb8_rep_c5133,Q9ULC3
kb8_rep_c5134,O29057
kb8_rep_c5136,O93937
kb8_c5140,Q9D0P8
kb8_c5142,Q8BFY9
kb8_rep_c5143,O74959
kb8_rep_c5144,Q94C53
kb8_rep_c5145,O49562
kb8_rep_c5146,P57103
kb8_rep_c5147,Q70LM4
kb8_rep_c5148,Q9K993
kb8_rep_c5149,O75386
kb8_rep_c5152,Q40301
kb8_rep_c5155,Q9BRF8
kb8_rep_c5158,Q3S8P6
kb8_rep_c5159,Q9SY14
kb8_rep_c5160,Q54271
kb8_rep_c5162,Q52PG9
kb8_rep_c5164,Q40300
kb8_rep_c5165,Q6ETK3
kb8_rep_c5166,Q55CU8
kb8_c5167,P04802
kb8_rep_c5171,Q9VCA5
kb8_rep_c5175,C9D7C2
kb8_rep_c5178,Q9SFB8
kb8_rep_c5179,Q58459
kb8_rep_c5183,Q54C92
kb8_rep_c5185,Q9Y7M5
kb8_rep_c5189,Q5UPG5
kb8_c5192,Q7ZVK3
kb8_rep_c5195,Q84UQ1
kb8_rep_c5199,P22045
kb8_rep_c5204,O88427
kb8_rep_c5205,O97860
kb8_rep_c5206,Q0EEE2
kb8_rep_c5207,Q43654
kb8_rep_c5208,A0A509AQE6
kb8_rep_c5211,F7J186
kb8_rep_c5212,O08700
kb8_c5213,E7F587
kb8_rep_c5215,P28745
kb8_rep_c5220,P0C605
kb8_rep_c5222,A8IQE0
kb8_rep_c5223,O23685
kb8_c5225,Q56YN8
kb8_c5226,Q6IUY1
kb8_rep_c5229,Q6QIY3
kb8_rep_c5236,O15865
kb8_rep_c5237,P48598
kb8_rep_c5238,Q9M1K2
kb8_rep_c5239,Q9NQT8
kb8_c5240,Q75JF3
kb8_rep_c5241,Q9HGN1
kb8_rep_c5247,Q9V411
kb8_c5250,Q67YC9
kb8_c5252,Q9SLG9
kb8_c5253,I6WZK7
kb8_rep_c5254,Q8DRP8
kb8_rep_c5255,Q9SL02
kb8_c5256,Q54NA3
kb8_rep_c5257,Q6IMY8
kb8_c5259,Q9L7R4
kb8_rep_c5260,F4KIB2
kb8_rep_c5262,H2KYQ5
kb8_c5263,Q9SSA5
kb8_rep_c5268,Q9MBF8
kb8_c5270,Q54QB1
kb8_rep_c5273,Q2UXQ5
kb8_rep_c5275,Q9SF91
kb8_rep_c5277,Q6B917
kb8_rep_c5279,Q28C22
kb8_rep_c5284,P93236
kb8_rep_c5286,O82018
kb8_rep_c5287,Q8R3F5
kb8_rep_c5288,A8J637
kb8_rep_c5292,Q6ZFZ4
kb8_rep_c5295,A6LNY4
kb8_rep_c5296,Q9LMT2
kb8_rep_c5297,Q05737
kb8_c5305,A4F7P5
kb8_rep_c5308,Q9P7P0
kb8_rep_c5309,Q5R5X3
kb8_rep_c5310,A1DMA5
kb8_c5312,Q40143
kb8_rep_c5313,Q43207
kb8_rep_c5315,Q5XIA9
kb8_rep_c5317,K7ND00
kb8_rep_c5318,P29341
kb8_rep_c5327,O00567
kb8_c5328,Q87PP5
kb8_rep_c5331,Q55AX0
kb8_rep_c5333,Q07352
kb8_rep_c5334,A0A024SH76
kb8_rep_c5335,Q1XDK6
kb8_rep_c5337,Q6AY43
kb8_rep_c5340,E9QAM5
kb8_rep_c5342,Q8VZM5
kb8_rep_c5343,H9BW96
kb8_rep_c5344,P29288
kb8_rep_c5346,Q6PAV2
kb8_rep_c5347,Q94KI8
kb8_rep_c5348,Q4V8H8
kb8_c5349,C0HLA0
kb8_c5350,P29957
kb8_rep_c5351,A0PGB3
kb8_rep_c5352,P55577
kb8_rep_c5355,Q8NCM2
kb8_rep_c5356,Q8BKC5
kb8_c5360,Q5R7E4
kb8_c5362,Q56YP2
kb8_c5364,Q54J47
kb8_rep_c5369,G5EFJ9
kb8_c5371,Q9LR75
kb8_c5374,O22932
kb8_rep_c5375,Q09860
kb8_rep_c5380,Q23F13
kb8_rep_c5381,P41041
kb8_rep_c5385,O15865
kb8_rep_c5388,Q5UQE9
kb8_rep_c5390,Q6P3W7
kb8_rep_c5392,P35251
kb8_rep_c5395,Q52353
kb8_rep_c5397,Q5VST6
kb8_rep_c5399,P68173
kb8_c5401,Q9N1Q9
kb8_rep_c5402,O54898
kb8_rep_c5405,A0A2V5GSC6
kb8_rep_c5406,Q8NCM2
kb8_rep_c5407,P22893
kb8_rep_c5412,R1ERP2
kb8_c5414,Q9P7T8
kb8_rep_c5418,P52917
kb8_rep_c5421,Q07949
kb8_rep_c5422,Q4UMH6
kb8_rep_c5423,Q9NHW7
kb8_rep_c5429,P25792
kb8_rep_c5430,A0A509AHB6
kb8_rep_c5431,Q9M8J2
kb8_rep_c5434,O15865
kb8_rep_c5435,Q9LDH3
kb8_rep_c5438,Q9LJX8
kb8_rep_c5440,P0DN22
kb8_c5443,Q9SWH4
kb8_rep_c5447,Q9BLC5
kb8_rep_c5449,A0A2I0BVG8
kb8_rep_c5452,A1KQG0
kb8_c5456,P54894
kb8_rep_c5457,Q9UK17
kb8_rep_c5458,A4IHK6
kb8_c5459,Q5K2N1
kb8_rep_c5460,P81660
kb8_rep_c5461,Q5QMN3
kb8_rep_c5462,Q54DH7
kb8_c5463,Q6GLM5
kb8_c5465,Q93VG8
kb8_rep_c5471,Q8R1T4
kb8_rep_c5475,P0C0L7
kb8_rep_c5479,Q9ULJ7
kb8_rep_c5484,P26651
kb8_rep_c5485,Q9SVV9
kb8_rep_c5488,Q8K268
kb8_c5489,Q10074
kb8_rep_c5492,P70269
kb8_c5493,Q8P765
kb8_c5495,P0CK96
kb8_rep_c5496,Q38931
kb8_rep_c5500,P13686
kb8_rep_c5502,Q94CI6
kb8_rep_c5505,Q9M1K2
kb8_rep_c5508,O43497
kb8_rep_c5511,Q9DAK2
kb8_c5512,O15865
kb8_rep_c5514,Q9USW3
kb8_rep_c5516,Q73E41
kb8_rep_c5518,O60178
kb8_rep_c5522,Q6MJP3
kb8_rep_c5523,Q27802
kb8_rep_c5526,Q55FN7
kb8_c5527,Q568D2
kb8_rep_c5528,P00569
kb8_rep_c5532,Q4UMH6
kb8_c5535,P57508
kb8_rep_c5536,Q9XHH2
kb8_rep_c5537,P54147
kb8_rep_c5538,Q9LVA7
kb8_c5541,O64748
kb8_rep_c5542,Q84WU2
kb8_c5544,Q9H992
kb8_rep_c5545,P54073
kb8_rep_c5546,Q9LVE4
kb8_rep_c5550,B9L101
kb8_rep_c5557,Q4DJ07
kb8_c5559,Q8AVW3
kb8_rep_c5561,P27161
kb8_rep_c5562,G5ECS8
kb8_rep_c5564,A0QG83
kb8_rep_c5567,Q6RHR6
kb8_c5568,P70744
kb8_rep_c5569,Q5DU05
kb8_rep_c5571,Q9H6B9
kb8_rep_c5577,Q40300
kb8_rep_c5579,Q6ZI17
kb8_rep_c5580,Q2TCH3
kb8_rep_c5587,Q9UDX5
kb8_rep_c5591,O52535
kb8_c5593,Q9C8M1
kb8_rep_c5595,Q63170
kb8_rep_c5597,O22870
kb8_rep_c5602,P32874
kb8_c5604,G5E8K5
kb8_rep_c5605,Q3UF25
kb8_rep_c5607,Q75JD5
kb8_rep_c5608,Q2SN18
kb8_c5609,Q6J2U6
kb8_rep_c5611,Q8LC83
kb8_rep_c5614,O23254
kb8_rep_c5615,P34730
kb8_rep_c5621,Q7ZVX6
kb8_rep_c5622,A6WYH5
kb8_c5631,Q6P6R0
kb8_rep_c5632,Q9ZNT1
kb8_c5634,Q9Y2E8
kb8_rep_c5639,O15865
kb8_rep_c5648,Q1K9C2
kb8_rep_c5650,P27766
kb8_rep_c5654,Q55774
kb8_rep_c5663,Q9MZ19
kb8_rep_c5665,Q39591
kb8_rep_c5666,P28573
kb8_rep_c5667,P11024
kb8_rep_c5668,A5K0N4
kb8_rep_c5669,B4F6K2
kb8_c5670,P23415
kb8_rep_c5673,P54213
kb8_rep_c5674,M4IQQ7
kb8_rep_c5679,P36982
kb8_rep_c5680,Q9Y871
kb8_rep_c5681,O95218
kb8_rep_c5685,A0A0P0WGX7
kb8_rep_c5687,Q8C5Q4
kb8_c5688,Q8INF0
kb8_rep_c5694,Q26678
kb8_rep_c5699,Q9LQN4
kb8_rep_c5700,Q9FJH6
kb8_rep_c5701,Q96RW7
kb8_rep_c5706,Q9CQR4
kb8_rep_c5707,O08595
kb8_rep_c5708,Q62968
kb8_rep_c5711,P14070
kb8_rep_c5713,P42730
kb8_c5714,P08524
kb8_rep_c5720,Q5VQL3
kb8_rep_c5722,F4JLE5
kb8_c5723,Q9Y6L7
kb8_rep_c5727,P27968
kb8_rep_c5730,Q5R814
kb8_rep_c5737,A5EVM2
kb8_rep_c5739,P31826
kb8_c5741,Q8CCF0
kb8_rep_c5743,Q9DF58
kb8_rep_c5744,A3C6G9
kb8_rep_c5746,P72188
kb8_rep_c5747,Q54P92
kb8_c5755,O57483
kb8_c5761,M1BYJ7
kb8_c5764,Q0V9N0
kb8_rep_c5765,Q9R080
kb8_rep_c5766,Q10233
kb8_c5770,O82039
kb8_rep_c5775,Q7NJK2
kb8_rep_c5776,Q54KH3
kb8_rep_c5779,Q9SX29
kb8_c5780,Q6Z0E2
kb8_rep_c5782,Q9DER5
kb8_rep_c5783,P23586
kb8_rep_c5786,P47990
kb8_rep_c5787,H6WS94
kb8_c5790,P54672
kb8_rep_c5791,Q4WP13
kb8_rep_c5793,Q3KRE6
kb8_rep_c5795,Q6CFQ0
kb8_rep_c5799,P33188
kb8_c5800,Q923T9
kb8_rep_c5805,Q8H4S6
kb8_c5806,Q9FIZ9
kb8_rep_c5807,Q1ZXF1
kb8_rep_c5815,Q1L987
kb8_rep_c5817,Q9NSA2
kb8_rep_c5818,Q39016
kb8_rep_c5820,Q2XVR6
kb8_rep_c5821,Q43291
kb8_rep_c5824,P51147
kb8_rep_c5826,Q42396
kb8_rep_c5832,P57681
kb8_rep_c5833,P67773
kb8_rep_c5834,P98069
kb8_rep_c5835,Q27HV0
kb8_rep_c5836,B4NE93
kb8_rep_c5837,P51116
kb8_rep_c5838,Q8ICR0
kb8_c5842,O14359
kb8_rep_c5845,Q9W6K2
kb8_rep_c5847,Q6ZI17
kb8_c5848,P51648
kb8_c5852,Q96Q83
kb8_rep_c5855,Q9RKB5
kb8_rep_c5857,Q6DW74
kb8_rep_c5859,P0AEP1
kb8_rep_c5860,Q8VZD5
kb8_c5861,P31448
kb8_c5864,Q9Y297
kb8_rep_c5867,Q8YDS2
kb8_c5868,Q17JQ7
kb8_c5870,Q5HZD4
kb8_rep_c5872,Q7SXN5
kb8_rep_c5875,Q39254
kb8_rep_c5876,B2RLJ0
kb8_rep_c5879,Q86JM5
kb8_rep_c5883,Q8L7A9
kb8_c5890,Q569Z1
kb8_c5891,Q9WZ31
kb8_rep_c5900,Q54H55
kb8_c5903,Q0JI49
kb8_rep_c5906,Q9JJ00
kb8_rep_c5908,Q3JRV4
kb8_rep_c5909,P25472
kb8_rep_c5910,Q6PI78
kb8_rep_c5911,Q9QXN5
kb8_c5912,Q4HVS2
kb8_rep_c5916,Q54I71
kb8_c5921,Q8GXR2
kb8_rep_c5925,O74413
kb8_rep_c5930,Q67Z52
kb8_rep_c5932,Q08CG8
kb8_rep_c5933,Q03965
kb8_rep_c5935,Q6P829
kb8_c5937,Q54P04
kb8_rep_c5938,Q8LDP4
kb8_rep_c5940,P21449
kb8_rep_c5943,P0A9L4
kb8_rep_c5947,P73728
kb8_c5950,P14285
kb8_rep_c5958,C0QRF9
kb8_rep_c5964,A5PMF6
kb8_rep_c5965,P93025
kb8_rep_c5970,Q54WR5
kb8_rep_c5973,Q8Q0U0
kb8_rep_c5974,Q9EQG6
kb8_rep_c5976,P55189
kb8_c5977,Q6P819
kb8_rep_c5978,P15395
kb8_rep_c5979,Q6K1C4
kb8_rep_c5983,Q6C0S8
kb8_rep_c5985,Q9M7R0
kb8_c5987,Q9FY46
kb8_rep_c5988,Q4R628
kb8_rep_c5991,P42322
kb8_rep_c5995,Q9SRQ3
kb8_rep_c6003,O08709
kb8_c6004,Q6DGX3
kb8_c6008,I6YGS0
kb8_rep_c6009,Q23716
kb8_c6016,Q657W3
kb8_rep_c6018,Q6ZI17
kb8_c6026,Q0V869
kb8_rep_c6027,Q55774
kb8_rep_c6031,Q00975
kb8_rep_c6033,Q653P0
kb8_c6034,F4JZ24
kb8_rep_c6035,Q62633
kb8_c6042,O34627
kb8_rep_c6044,P26302
kb8_rep_c6045,Q16281
kb8_rep_c6046,Q9CQS8
kb8_rep_c6047,Q9SS47
kb8_rep_c6048,Q55C77
kb8_rep_c6050,Q9JKB0
kb8_rep_c6052,Q09571
kb8_c6054,Q9QUH0
kb8_rep_c6055,Q08752
kb8_rep_c6056,Q03168
kb8_rep_c6057,Q5Z859
kb8_rep_c6058,Q6NS19
kb8_rep_c6062,Q9UQ07
kb8_c6063,Q5SKR5
kb8_rep_c6064,Q8NEM8
kb8_rep_c6066,O59790
kb8_rep_c6070,Q8VDU5
kb8_rep_c6071,Q86KP5
kb8_rep_c6072,P15479
kb8_c6073,O34586
kb8_rep_c6077,Q99385
kb8_c6079,P05434
kb8_rep_c6082,Q8I136
kb8_rep_c6084,P80010
kb8_c6085,Q755C4
kb8_rep_c6087,P97536
kb8_rep_c6089,Q949P2
kb8_rep_c6091,Q9S7Q2
kb8_rep_c6093,Q84L08
kb8_rep_c6094,Q9R053
kb8_rep_c6097,P39574
kb8_rep_c6100,Q5PP32
kb8_c6108,Q9Y548
kb8_rep_c6109,Q90980
kb8_c6113,Q9ZW07
kb8_rep_c6114,Q8RWS6
kb8_rep_c6115,Q9SI09
kb8_rep_c6116,P73071
kb8_rep_c6117,Q12382
kb8_rep_c6118,P25822
kb8_c6122,Q8NVD1
kb8_rep_c6123,O43001
kb8_c6125,O70511
kb8_c6130,Q9FNQ1
kb8_rep_c6131,P33188
kb8_c6132,P25774
kb8_rep_c6133,Q6K5P8
kb8_rep_c6134,Q09306
kb8_rep_c6135,Q9UI33
kb8_rep_c6137,Q9MAQ3
kb8_rep_c6138,P54399
kb8_c6140,Q61YZ4
kb8_c6141,Q9LU46
kb8_c6142,Q9R053
kb8_rep_c6145,P82888
kb8_rep_c6148,Q4P8R9
kb8_rep_c6150,Q3SEK0
kb8_rep_c6151,H2LRU7
kb8_rep_c6153,B7K335
kb8_rep_c6156,Q8IJN7
kb8_rep_c6160,Q6DIQ3
kb8_rep_c6162,O02494
kb8_c6164,Q40300
kb8_rep_c6167,Q13206
kb8_c6170,Q5A1M4
kb8_rep_c6173,Q9SAA9
kb8_rep_c6177,Q3E9C0
kb8_rep_c6178,P02587
kb8_rep_c6184,Q4R628
kb8_rep_c6186,P50162
kb8_rep_c6187,Q84C00
kb8_rep_c6189,Q00766
kb8_rep_c6198,Q7RBX5
kb8_rep_c6200,Q5ZLF0
kb8_rep_c6201,Q6NZQ0
kb8_rep_c6202,A5F4G3
kb8_rep_c6209,Q4QQT3
kb8_rep_c6213,D2CSU4
kb8_c6214,P25303
kb8_rep_c6215,Q9LSM9
kb8_rep_c6218,A7Z4X7
kb8_rep_c6219,Q9C788
kb8_c6220,P78955
kb8_rep_c6225,P0AEQ1
kb8_rep_c6227,Q8W490
kb8_rep_c6231,P58100
kb8_rep_c6232,P19485
kb8_c6239,Q9LZV8
kb8_rep_c6240,Q8L850
kb8_rep_c6241,Q54DA8
kb8_rep_c6242,B0XN12
kb8_rep_c6245,Q13573
kb8_rep_c6247,F6H7K5
kb8_rep_c6248,Q12613
kb8_rep_c6250,Q01474
kb8_rep_c6256,O34539
kb8_rep_c6259,P56658
kb8_rep_c6260,Q9SZ83
kb8_rep_c6262,Q7ZWU1
kb8_rep_c6264,Q94A68
kb8_c6265,Q9SUK9
kb8_rep_c6267,P39692
kb8_rep_c6268,Q5SUF2
kb8_rep_c6269,Q6GP53
kb8_rep_c6270,Q9LUQ6
kb8_rep_c6271,Q4R7R3
kb8_rep_c6272,Q54C49
kb8_rep_c6278,Q9TW32
kb8_rep_c6282,Q5XEP2
kb8_rep_c6284,P36914
kb8_rep_c6285,Q5FWF4
kb8_rep_c6286,P0C8M8
kb8_rep_c6287,E7EZI4
kb8_rep_c6290,Q54I71
kb8_c6291,Q5FWT1
kb8_c6293,P9WQ37
kb8_rep_c6294,Q91WF7
kb8_rep_c6297,Q99385
kb8_rep_c6298,P23324
kb8_c6300,B3PGJ1
kb8_rep_c6302,Q56YP2
kb8_c6303,Q9CYI4
kb8_rep_c6305,Q9P3T7
kb8_rep_c6307,Q86V85
kb8_rep_c6308,P19848
kb8_rep_c6309,Q2KI79
kb8_rep_c6314,Q8ICR0
kb8_rep_c6316,Q0CEF3
kb8_rep_c6319,P25776
kb8_c6322,A0A0B6VQ48
kb8_rep_c6324,O43314
kb8_rep_c6325,Q0IQB6
kb8_c6327,Q3TYL0
kb8_rep_c6328,Q6CF41
kb8_rep_c6329,Q06850
kb8_rep_c6330,P53992
kb8_c6331,Q10281
kb8_rep_c6335,Q6L0S6
kb8_rep_c6337,F8W2M1
kb8_c6338,Q42290
kb8_c6347,Q54UC9
kb8_rep_c6350,O65493
kb8_c6351,Q920E3
kb8_rep_c6353,Q5XIJ5
kb8_rep_c6357,O59768
kb8_rep_c6359,Q9SHJ3
kb8_rep_c6360,Q9Y706
kb8_rep_c6362,P37686
kb8_rep_c6363,O94480
kb8_c6364,O48652
kb8_rep_c6367,P41759
kb8_rep_c6371,Q09253
kb8_rep_c6372,Q6EQX3
kb8_rep_c6377,Q8QZV1
kb8_rep_c6381,O93937
kb8_rep_c6383,O34313
kb8_rep_c6385,P04919
kb8_c6387,Q8S1Y9
kb8_c6389,Q7T3C7
kb8_rep_c6391,P54215
kb8_rep_c6392,F4KD71
kb8_c6398,C7AU21
kb8_rep_c6401,P50607
kb8_rep_c6403,Q86TZ1
kb8_c6406,Q2TA44
kb8_rep_c6408,Q9N1R0
kb8_rep_c6410,Q01484
kb8_rep_c6414,Q93VG8
kb8_rep_c6415,Q23716
kb8_c6417,Q4G338
kb8_rep_c6418,Q67IX6
kb8_rep_c6423,Q6K9N1
kb8_rep_c6424,Q5R5X3
kb8_rep_c6426,Q56Y85
kb8_rep_c6431,Q9SXD1
kb8_rep_c6433,Q69ZM6
kb8_c6435,Q00771
kb8_c6436,Q8S341
kb8_rep_c6439,Q8NHP8
kb8_rep_c6442,Q0WRB2
kb8_c6444,Q6PHE8
kb8_rep_c6446,P37366
kb8_c6447,Q8NSH8
kb8_c6448,Q9C999
kb8_c6449,P16157
kb8_rep_c6451,P96554
kb8_rep_c6452,P38921
kb8_rep_c6454,O13769
kb8_rep_c6458,P19848
kb8_rep_c6459,P79739
kb8_rep_c6465,P53634
kb8_rep_c6468,P9WNH1
kb8_rep_c6469,Q9ZFU3
kb8_rep_c6470,Q9LX27
kb8_c6474,A0A0P6JG37
kb8_rep_c6475,Q91F63
kb8_rep_c6476,P07293
kb8_c6477,P19485
kb8_rep_c6478,P56294
kb8_rep_c6481,Q56YP2
kb8_rep_c6486,Q40296
kb8_c6491,Q9D106
kb8_rep_c6496,P25323
kb8_rep_c6498,O15865
kb8_rep_c6504,Q55GU0
kb8_rep_c6505,Q38953
kb8_c6506,Q5R4N7
kb8_rep_c6509,Q8HZK3
kb8_rep_c6511,Q9JJ09
kb8_rep_c6512,Q30SM6
kb8_rep_c6514,Q80U58
kb8_c6515,Q08CS6
kb8_rep_c6521,P53440
kb8_rep_c6522,P34624
kb8_rep_c6523,Q6P011
kb8_rep_c6530,Q9J5A7
kb8_c6531,B9G3M6
kb8_c6533,Q50EK3
kb8_c6534,Q38942
kb8_c6535,Q4KM30
kb8_rep_c6544,Q8TCT9
kb8_c6548,Q8R5U4
kb8_rep_c6552,Q9XU42
kb8_rep_c6553,Q6C3J2
kb8_rep_c6556,O82796
kb8_rep_c6559,Q6PCJ1
kb8_rep_c6564,Q61316
kb8_rep_c6566,Q8NHH9
kb8_c6568,Q2K4E6
kb8_c6569,Q9ZQ31
kb8_c6571,Q62968
kb8_rep_c6573,Q4VBT5
kb8_c6576,P96202
kb8_rep_c6577,P07764
kb8_c6581,Q9LDI3
kb8_rep_c6583,P33742
kb8_rep_c6585,Q8BX37
kb8_c6586,Q921Q3
kb8_rep_c6589,Q9D8Z1
kb8_rep_c6593,Q9Z1Z3
kb8_c6594,P48726
kb8_c6596,F4K410
kb8_rep_c6597,Q91Z92
kb8_rep_c6601,Q54VN6
kb8_rep_c6604,Q9SLG9
