Contig,Entry
TRINITY_DN34730_c0_g1_i1,Q949Y5
TRINITY_DN7531_c0_g1_i1,Q8VII6
TRINITY_DN18929_c0_g1_i1,Q8S4F6
TRINITY_DN11754_c0_g1_i1,O70595
TRINITY_DN19321_c0_g1_i1,Q6MEC9
TRINITY_DN16274_c0_g1_i1,Q8GYS4
TRINITY_DN20709_c0_g1_i2,P47154
TRINITY_DN43982_c0_g1_i1,A4WBJ4
TRINITY_DN26888_c0_g1_i1,P51615
TRINITY_DN24944_c0_g1_i1,Q8ICR0
TRINITY_DN25055_c0_g1_i2,O54852
TRINITY_DN1015_c0_g1_i1,Q54F46
TRINITY_DN8583_c0_g1_i1,O88457
TRINITY_DN39276_c0_g1_i1,Q5UPD4
TRINITY_DN31332_c0_g1_i9,P28297
TRINITY_DN3093_c0_g1_i1,Q20459
TRINITY_DN28703_c0_g1_i3,Q8RY89
TRINITY_DN47145_c0_g1_i1,Q5VQQ5
TRINITY_DN16221_c0_g1_i1,Q86TD4
TRINITY_DN29599_c0_g1_i2,P44569
TRINITY_DN1160_c0_g1_i1,Q9SLG9
TRINITY_DN24594_c0_g1_i1,Q5UPD4
TRINITY_DN62407_c0_g1_i1,Q9LYZ9
TRINITY_DN28464_c0_g1_i2,Q54HW1
TRINITY_DN43720_c0_g1_i1,Q71RS6
TRINITY_DN62292_c0_g1_i1,O05485
TRINITY_DN31583_c0_g1_i7,P11144
TRINITY_DN25580_c0_g1_i2,Q9LR78
TRINITY_DN10238_c0_g1_i1,Q9LJX4
TRINITY_DN19254_c0_g1_i1,O15865
TRINITY_DN23866_c0_g1_i1,Q8CHB8
TRINITY_DN28999_c0_g1_i1,A9RBS1
TRINITY_DN22919_c0_g1_i2,P16068
TRINITY_DN14399_c0_g1_i1,A0A5K1K8H0
TRINITY_DN18477_c0_g1_i2,Q9LHP4
TRINITY_DN16873_c0_g1_i1,O65201
TRINITY_DN50498_c0_g1_i1,E3WDQ9
TRINITY_DN18629_c0_g1_i1,P55474
TRINITY_DN29374_c1_g1_i1,Q91ZR5
TRINITY_DN3021_c0_g1_i1,Q9LY82
TRINITY_DN32586_c0_g1_i1,Q99250
TRINITY_DN28789_c0_g1_i1,Q5EA97
TRINITY_DN26587_c0_g1_i1,Q67UX7
TRINITY_DN28593_c0_g1_i1,Q9LTD8
TRINITY_DN21482_c0_g1_i1,B7U179
TRINITY_DN43976_c0_g1_i1,P55189
TRINITY_DN28823_c0_g1_i1,Q2KI89
TRINITY_DN36708_c0_g1_i1,Q87PA5
TRINITY_DN50822_c0_g1_i1,P50430
TRINITY_DN26119_c0_g1_i1,Q9C9U5
TRINITY_DN7185_c0_g1_i1,P29957
TRINITY_DN22265_c0_g1_i1,P19208
TRINITY_DN31588_c0_g1_i6,Q7RTR2
TRINITY_DN25267_c0_g1_i6,Q86I06
TRINITY_DN23280_c0_g1_i1,Q8IUR5
TRINITY_DN17288_c0_g1_i2,Q5RFS7
TRINITY_DN21706_c0_g1_i2,Q9R9J1
TRINITY_DN27238_c0_g1_i1,Q99NH0
TRINITY_DN31503_c0_g1_i12,Q9VBP3
TRINITY_DN107_c0_g1_i1,Q9NII1
TRINITY_DN18810_c0_g1_i3,Q62226
TRINITY_DN16558_c0_g1_i1,Q39315
TRINITY_DN5994_c0_g1_i1,Q2QX45
TRINITY_DN27643_c0_g1_i1,Q38997
TRINITY_DN31588_c0_g1_i2,Q7RTR2
TRINITY_DN59581_c0_g1_i1,P45844
TRINITY_DN16538_c0_g1_i1,P92942
TRINITY_DN26199_c0_g1_i4,P27694
TRINITY_DN59762_c0_g1_i1,Q6ERS4
TRINITY_DN29261_c0_g1_i2,Q4V793
TRINITY_DN67066_c0_g1_i1,Q8R3D1
TRINITY_DN12154_c0_g1_i1,Q6P1M0
TRINITY_DN11810_c0_g1_i1,Q94A76
TRINITY_DN21714_c0_g1_i1,Q9P1Z3
TRINITY_DN2239_c0_g1_i1,Q2U4L7
TRINITY_DN15485_c0_g1_i1,L8EUQ6
TRINITY_DN29377_c0_g1_i3,O88445
TRINITY_DN20853_c0_g1_i3,O14115
TRINITY_DN31185_c0_g1_i3,Q9JKA7
TRINITY_DN58080_c0_g1_i1,Q0P595
TRINITY_DN23998_c0_g1_i2,Q9SUS4
TRINITY_DN5597_c0_g1_i1,P80093
TRINITY_DN12911_c0_g1_i1,Q5T7N3
TRINITY_DN2390_c0_g1_i1,P27237
TRINITY_DN11227_c0_g1_i1,Q9LYZ9
TRINITY_DN10070_c0_g1_i1,O77695
TRINITY_DN21486_c0_g1_i1,P27932
TRINITY_DN29009_c0_g1_i2,Q19821
TRINITY_DN26037_c0_g1_i1,A0A509AHB6
TRINITY_DN28158_c0_g1_i1,Q9LPX2
TRINITY_DN8973_c0_g1_i1,A2RV01
TRINITY_DN14188_c0_g1_i1,B9FAF3
TRINITY_DN23746_c0_g1_i3,O24308
TRINITY_DN25625_c0_g1_i1,Q3EDF8
TRINITY_DN31446_c0_g1_i3,Q9H252
TRINITY_DN1753_c0_g1_i2,O23365
TRINITY_DN38840_c0_g1_i1,Q936X2
TRINITY_DN7810_c0_g1_i1,Q8R3I3
TRINITY_DN6218_c0_g1_i1,Q947D2
TRINITY_DN31324_c0_g1_i1,Q80V91
TRINITY_DN17614_c0_g1_i1,O49840
TRINITY_DN25088_c0_g1_i1,Q04960
TRINITY_DN19090_c0_g1_i1,Q9LVC3
TRINITY_DN22721_c0_g1_i1,Q9TSZ3
TRINITY_DN31332_c0_g1_i3,P28297
TRINITY_DN25876_c0_g1_i2,P54567
TRINITY_DN22068_c0_g1_i1,Q54BU4
TRINITY_DN15811_c0_g1_i1,Q28D01
TRINITY_DN27327_c0_g1_i1,Q96PY6
TRINITY_DN2446_c0_g1_i1,Q5RF14
TRINITY_DN23918_c0_g1_i1,Q91YH5
TRINITY_DN53212_c0_g1_i1,Q9JI39
TRINITY_DN24606_c0_g1_i2,Q9J516
TRINITY_DN2064_c0_g1_i1,O02773
TRINITY_DN27298_c0_g1_i2,Q3TZZ7
TRINITY_DN28791_c0_g1_i1,Q8BHN0
TRINITY_DN12021_c0_g1_i1,Q76FP5
TRINITY_DN26266_c0_g3_i1,R1CW23
TRINITY_DN25749_c0_g2_i1,Q9PT84
TRINITY_DN24666_c0_g1_i1,P42674
TRINITY_DN26909_c0_g1_i3,Q8K9J8
TRINITY_DN29161_c0_g1_i1,Q8CFG5
TRINITY_DN10307_c0_g1_i1,Q96321
TRINITY_DN25673_c0_g1_i1,Q6NLQ6
TRINITY_DN57482_c0_g1_i1,P32143
TRINITY_DN24632_c0_g1_i1,Q9FG61
TRINITY_DN66566_c0_g1_i1,P14735
TRINITY_DN10984_c0_g1_i2,Q54H46
TRINITY_DN30062_c0_g1_i3,Q6ZFZ4
TRINITY_DN26909_c0_g1_i1,Q8K9J8
TRINITY_DN24168_c0_g1_i1,A3KPE8
TRINITY_DN23254_c0_g1_i1,P73063
TRINITY_DN30139_c1_g2_i5,Q9EQ60
TRINITY_DN24731_c0_g1_i1,Q54KA7
TRINITY_DN3193_c0_g1_i1,A8X6H1
TRINITY_DN24210_c0_g1_i2,P22897
TRINITY_DN26977_c0_g1_i2,P00565
TRINITY_DN20659_c0_g1_i1,O15865
TRINITY_DN29200_c0_g1_i2,Q5RDU4
TRINITY_DN22660_c0_g1_i1,Q7RAV5
TRINITY_DN11050_c0_g1_i1,Q9VUT6
TRINITY_DN27528_c0_g1_i2,Q4GZT3
TRINITY_DN36686_c0_g1_i1,Q8TB72
TRINITY_DN3961_c0_g1_i1,Q39575
TRINITY_DN22854_c0_g1_i1,P51116
TRINITY_DN11831_c0_g1_i1,Q54BU4
TRINITY_DN20807_c0_g1_i1,Q54I48
TRINITY_DN34398_c0_g1_i1,Q01117
TRINITY_DN21884_c0_g1_i2,Q9FIX3
TRINITY_DN30571_c0_g1_i12,Q11Q45
TRINITY_DN30312_c0_g1_i3,P05932
TRINITY_DN26742_c0_g1_i1,Q5F478
TRINITY_DN31090_c0_g1_i3,Q86AV5
TRINITY_DN45673_c0_g1_i1,O82392
TRINITY_DN16353_c0_g1_i1,Q54KA7
TRINITY_DN64007_c0_g1_i1,P54689
TRINITY_DN31332_c0_g1_i7,P28297
TRINITY_DN22608_c0_g1_i1,Q96PQ7
TRINITY_DN30203_c0_g1_i4,P02981
TRINITY_DN17309_c0_g1_i2,Q23TC2
TRINITY_DN19735_c0_g1_i1,Q8N4V2
TRINITY_DN37107_c0_g1_i1,Q32TF8
TRINITY_DN11606_c0_g1_i2,Q8NHH1
TRINITY_DN19862_c0_g1_i1,Q7L590
TRINITY_DN27635_c0_g1_i1,Q28EL0
TRINITY_DN15453_c0_g1_i1,Q6C3J2
TRINITY_DN22500_c0_g2_i1,P52922
TRINITY_DN51111_c0_g1_i1,Q39017
TRINITY_DN4188_c0_g1_i1,P33116
TRINITY_DN26644_c0_g1_i1,Q7XR46
TRINITY_DN20613_c0_g1_i1,Q38997
TRINITY_DN57809_c0_g1_i1,Q5ZLV4
TRINITY_DN4260_c0_g1_i1,B3N3F7
TRINITY_DN14161_c0_g1_i1,P0DPA0
TRINITY_DN10905_c0_g1_i1,Q9LV93
TRINITY_DN13628_c0_g1_i1,Q9FN03
TRINITY_DN14527_c0_g1_i1,Q48841
TRINITY_DN30504_c0_g1_i4,Q7AH43
TRINITY_DN23035_c0_g1_i2,O27472
TRINITY_DN45655_c0_g1_i1,Q84ZD2
TRINITY_DN17143_c0_g1_i1,Q6CJU4
TRINITY_DN66120_c0_g1_i1,O34586
TRINITY_DN50016_c0_g1_i1,Q54DK4
TRINITY_DN16001_c0_g1_i1,Q5UPD4
TRINITY_DN31421_c0_g1_i1,Q0DEC8
TRINITY_DN31421_c0_g1_i4,Q0DEC8
TRINITY_DN21754_c0_g1_i1,P10477
TRINITY_DN18607_c0_g1_i2,Q3Y8L7
TRINITY_DN11531_c0_g1_i1,O78419
TRINITY_DN27082_c1_g1_i1,P09889
TRINITY_DN1510_c0_g1_i1,Q9M354
TRINITY_DN17598_c0_g1_i1,Q9C291
TRINITY_DN16116_c0_g1_i1,Q9Z1J2
TRINITY_DN66129_c0_g1_i1,Q54KA7
TRINITY_DN7001_c0_g1_i1,P53681
TRINITY_DN22531_c0_g1_i1,P33590
TRINITY_DN10918_c0_g1_i1,A9S3D3
TRINITY_DN12744_c0_g1_i1,Q6K641
TRINITY_DN28979_c0_g1_i1,Q6P1S4
TRINITY_DN17509_c0_g1_i1,P25323
TRINITY_DN24922_c0_g1_i1,Q06953
TRINITY_DN43735_c0_g1_i1,B8J538
TRINITY_DN15194_c0_g1_i1,P49010
TRINITY_DN55460_c0_g1_i1,Q9H6R3
TRINITY_DN20982_c0_g1_i1,Q8NEC5
TRINITY_DN31289_c0_g1_i1,Q54KA7
TRINITY_DN30623_c0_g1_i1,Q6ZFZ4
TRINITY_DN22323_c0_g1_i1,Q5FWU8
TRINITY_DN20841_c0_g1_i1,Q6ZFZ4
TRINITY_DN18094_c0_g1_i1,Q8WZ04
TRINITY_DN8126_c0_g1_i2,Q54DL6
TRINITY_DN2811_c0_g1_i1,Q25BW5
TRINITY_DN10924_c0_g1_i2,Q05086
TRINITY_DN18757_c0_g1_i1,P45510
TRINITY_DN18968_c0_g1_i3,Q9HEH1
TRINITY_DN18168_c0_g1_i2,Q9HGQ2
TRINITY_DN3133_c0_g1_i1,Q9LJX4
TRINITY_DN10420_c0_g1_i1,G2NFJ9
TRINITY_DN22293_c0_g1_i1,Q55BK0
TRINITY_DN11489_c0_g1_i1,P44426
TRINITY_DN62056_c0_g1_i1,Q9UBV2
TRINITY_DN25056_c0_g1_i2,Q01484
TRINITY_DN66036_c0_g1_i1,Q803I2
TRINITY_DN17398_c0_g1_i1,Q9C6P3
TRINITY_DN27567_c0_g1_i2,O94432
TRINITY_DN16130_c0_g1_i1,O43093
TRINITY_DN30767_c0_g1_i3,Q45826
TRINITY_DN22313_c0_g1_i1,Q49YW0
TRINITY_DN22003_c0_g1_i1,A6W7L7
TRINITY_DN29930_c0_g1_i1,Q0WQQ1
TRINITY_DN22228_c0_g1_i1,Q8ICR0
TRINITY_DN9058_c0_g1_i1,A8WYE4
TRINITY_DN4936_c0_g1_i1,P96111
TRINITY_DN23391_c0_g1_i1,Q8RWB1
TRINITY_DN21498_c0_g1_i1,Q0WT48
TRINITY_DN28478_c0_g1_i2,Q9NES8
TRINITY_DN17_c0_g1_i2,Q75QN6
TRINITY_DN18383_c0_g1_i1,P22002
TRINITY_DN44084_c0_g1_i1,P55189
TRINITY_DN6052_c0_g1_i1,P22696
TRINITY_DN21330_c0_g1_i1,Q6K641
TRINITY_DN48574_c0_g1_i1,O94613
TRINITY_DN28670_c0_g1_i1,Q75WS4
TRINITY_DN29473_c0_g2_i1,Q9FMF7
TRINITY_DN23935_c0_g1_i1,Q7XJR9
TRINITY_DN24459_c0_g1_i1,Q54BM8
TRINITY_DN5849_c0_g1_i1,Q9HGM9
TRINITY_DN27540_c0_g1_i1,Q05360
TRINITY_DN64594_c0_g1_i1,Q00195
TRINITY_DN27073_c0_g1_i1,Q08CS6
TRINITY_DN28087_c0_g1_i2,Q13472
TRINITY_DN32353_c0_g1_i1,A8ILK1
TRINITY_DN30763_c0_g1_i4,F4J7S8
TRINITY_DN13211_c0_g1_i1,S0EMV0
TRINITY_DN20770_c0_g2_i2,Q9VVI3
TRINITY_DN30382_c0_g1_i5,Q5W915
TRINITY_DN4063_c0_g1_i1,O84836
TRINITY_DN45957_c0_g1_i1,Q80Y98
TRINITY_DN18837_c0_g1_i1,O75419
TRINITY_DN20205_c0_g1_i1,Q8VZG1
TRINITY_DN55533_c0_g1_i1,Q96RU3
TRINITY_DN31580_c9_g1_i1,Q9SIC9
TRINITY_DN30344_c0_g1_i6,P53780
TRINITY_DN18429_c0_g1_i1,O93257
TRINITY_DN27891_c0_g1_i1,P07850
TRINITY_DN27077_c0_g1_i1,Q6QIY3
TRINITY_DN31238_c0_g2_i1,Q8VDF3
TRINITY_DN10721_c0_g1_i1,Q67UX7
TRINITY_DN7282_c0_g1_i2,Q8N4A0
TRINITY_DN2885_c0_g1_i2,Q54MI3
TRINITY_DN1870_c0_g1_i1,O88658
TRINITY_DN15866_c0_g1_i2,Q80U87
TRINITY_DN16631_c0_g1_i1,Q84MA5
TRINITY_DN11093_c0_g1_i1,Q06827
TRINITY_DN27507_c0_g1_i1,Q8IWZ3
TRINITY_DN31664_c0_g1_i1,P54774
TRINITY_DN8515_c0_g1_i1,Q54VV7
TRINITY_DN4316_c0_g1_i1,Q8LKS5
TRINITY_DN21267_c0_g1_i1,A0Q7B6
TRINITY_DN26129_c0_g1_i1,Q4PSE8
TRINITY_DN60028_c0_g1_i1,P58313
TRINITY_DN18502_c0_g1_i1,Q54SR8
TRINITY_DN27727_c0_g1_i3,Q9SGA8
TRINITY_DN15186_c0_g1_i1,Q5UQW4
TRINITY_DN11053_c0_g1_i1,Q0JI49
TRINITY_DN18716_c0_g1_i1,P29995
TRINITY_DN19273_c0_g1_i1,Q92953
TRINITY_DN17605_c0_g1_i1,P07342
TRINITY_DN4825_c0_g1_i1,P21927
TRINITY_DN27951_c0_g1_i3,Q9SJA1
TRINITY_DN16335_c0_g1_i1,Q45269
TRINITY_DN64308_c0_g1_i1,Q1HFZ0
TRINITY_DN16054_c0_g1_i1,Q33AH8
TRINITY_DN8909_c0_g1_i1,B0UXS1
TRINITY_DN5963_c0_g1_i1,Q6RKB1
TRINITY_DN16735_c0_g1_i1,Q8VC42
TRINITY_DN4656_c0_g1_i1,Q9UU99
TRINITY_DN26542_c0_g1_i1,Q12955
TRINITY_DN43613_c0_g1_i1,Q05045
TRINITY_DN27525_c0_g1_i3,B1JQD9
TRINITY_DN66659_c0_g1_i1,P53356
TRINITY_DN28736_c0_g1_i2,Q8K4C0
TRINITY_DN51037_c0_g1_i1,C0LGV0
TRINITY_DN30458_c0_g1_i1,Q00808
TRINITY_DN31622_c0_g1_i4,Q23716
TRINITY_DN25509_c0_g1_i1,Q5UPD4
TRINITY_DN11741_c0_g1_i1,O43497
TRINITY_DN10377_c0_g1_i1,Q9CQA9
TRINITY_DN41607_c0_g1_i1,O06984
TRINITY_DN12857_c0_g1_i2,Q9FT97
TRINITY_DN65959_c0_g1_i1,Q38933
TRINITY_DN7585_c0_g1_i1,Q55BN8
TRINITY_DN104_c0_g1_i1,Q9ZTZ7
TRINITY_DN15203_c0_g1_i1,Q45826
TRINITY_DN31207_c0_g1_i5,Q96M32
TRINITY_DN16752_c0_g1_i1,Q8S4F6
TRINITY_DN20059_c0_g1_i2,P53682
TRINITY_DN7414_c0_g1_i1,O82233
TRINITY_DN24990_c0_g2_i1,Q59022
TRINITY_DN27617_c0_g1_i3,P92949
TRINITY_DN42653_c0_g1_i1,P0DMA5
TRINITY_DN29295_c0_g1_i7,Q8RWG1
TRINITY_DN27283_c0_g1_i1,P9WPJ9
TRINITY_DN49937_c0_g1_i1,Q9C952
TRINITY_DN25333_c0_g1_i1,Q53515
TRINITY_DN16384_c0_g1_i1,A0BQL0
TRINITY_DN29713_c0_g1_i4,Q02356
TRINITY_DN24832_c0_g1_i1,Q17JQ7
TRINITY_DN2747_c0_g1_i1,Q6DG60
TRINITY_DN6086_c0_g1_i1,Q9TV66
TRINITY_DN23312_c0_g1_i1,Q86VQ6
TRINITY_DN2654_c0_g1_i1,Q23TC2
TRINITY_DN46229_c0_g1_i1,Q3YVL7
TRINITY_DN17269_c0_g1_i1,P56272
TRINITY_DN23825_c0_g1_i1,Q5ZK33
TRINITY_DN18285_c0_g1_i1,Q4V3D2
TRINITY_DN14319_c0_g1_i1,Q3TYL0
TRINITY_DN21195_c0_g1_i1,Q503V9
TRINITY_DN28225_c0_g1_i1,P09860
TRINITY_DN27960_c0_g1_i1,Q2R2B4
TRINITY_DN9942_c0_g1_i1,Q8CG64
TRINITY_DN22819_c0_g1_i1,Q9C6P3
TRINITY_DN30614_c0_g1_i1,A8I4E9
TRINITY_DN26520_c0_g1_i1,B9K8C0
TRINITY_DN31588_c0_g1_i1,Q5DU56
TRINITY_DN20770_c0_g2_i1,Q9VVI3
TRINITY_DN8076_c0_g1_i1,Q9W0Y8
TRINITY_DN57826_c0_g1_i1,Q921I2
TRINITY_DN20891_c0_g1_i1,Q1KVT0
TRINITY_DN12084_c0_g1_i2,A6GWB6
TRINITY_DN25673_c0_g1_i2,Q6NLQ6
TRINITY_DN19193_c0_g1_i1,Q8CHB8
TRINITY_DN27783_c0_g1_i1,Q6GLM5
TRINITY_DN22829_c0_g1_i1,Q9ER60
TRINITY_DN21384_c0_g1_i1,Q9C6I8
TRINITY_DN30786_c0_g1_i2,Q54C94
TRINITY_DN31462_c6_g1_i1,Q5UPD4
TRINITY_DN14564_c0_g1_i1,A4XVG2
TRINITY_DN21604_c0_g1_i2,A7MBI7
TRINITY_DN25090_c0_g1_i1,Q54VI1
TRINITY_DN28560_c0_g1_i4,O74832
TRINITY_DN10617_c0_g1_i1,Q9MZ19
TRINITY_DN16406_c0_g1_i2,Q1RK13
TRINITY_DN26976_c0_g2_i1,Q9LIC2
TRINITY_DN5304_c0_g1_i1,Q2XVR4
TRINITY_DN28276_c0_g2_i1,A9KHA0
TRINITY_DN11554_c0_g1_i1,Q9FY46
TRINITY_DN23054_c0_g1_i2,Q5UPD4
TRINITY_DN10020_c0_g1_i1,Q54BF6
TRINITY_DN19645_c0_g1_i1,Q8T6B7
TRINITY_DN11004_c0_g1_i2,Q9EQP2
TRINITY_DN11208_c0_g1_i1,Q7TSU1
TRINITY_DN32984_c0_g1_i1,Q55BJ6
TRINITY_DN8087_c0_g1_i1,Q8VCZ6
TRINITY_DN27054_c0_g1_i6,Q9SH60
TRINITY_DN31439_c0_g1_i2,Q32TF8
TRINITY_DN9542_c0_g1_i1,A0A5K1K8H0
TRINITY_DN29350_c0_g1_i1,Q69ZU8
TRINITY_DN9686_c0_g1_i2,P04630
TRINITY_DN31243_c3_g2_i4,Q24239
TRINITY_DN28926_c0_g1_i5,P53791
TRINITY_DN30388_c0_g1_i1,P21187
TRINITY_DN34438_c0_g1_i1,A0A096P8D3
TRINITY_DN15639_c0_g1_i1,P02719
TRINITY_DN31442_c0_g1_i1,Q3UP75
TRINITY_DN20766_c0_g1_i1,Q6Z2M9
TRINITY_DN5813_c0_g1_i1,O70511
TRINITY_DN29097_c0_g1_i3,Q8HXH0
TRINITY_DN14816_c0_g1_i1,A2Q8F7
TRINITY_DN30531_c0_g1_i1,P49075
TRINITY_DN25358_c0_g1_i1,Q39593
TRINITY_DN26708_c0_g1_i4,Q86TW2
TRINITY_DN28522_c0_g1_i3,P31448
TRINITY_DN10825_c0_g1_i2,P35500
TRINITY_DN7818_c0_g1_i1,Q75IS2
TRINITY_DN47795_c0_g1_i1,Q6ZDY8
TRINITY_DN28816_c0_g1_i1,Q94A76
TRINITY_DN57849_c0_g1_i1,Q76E23
TRINITY_DN6894_c0_g1_i1,Q0VCH8
TRINITY_DN14928_c0_g1_i1,P40035
TRINITY_DN10800_c0_g1_i1,Q8KCD8
TRINITY_DN27562_c0_g2_i1,P74334
TRINITY_DN23507_c0_g1_i1,P54583
TRINITY_DN10140_c0_g1_i1,Q9FGD7
TRINITY_DN9351_c0_g1_i1,Q7Z494
TRINITY_DN5140_c0_g1_i1,Q9HLE2
TRINITY_DN12685_c0_g1_i1,Q9MB58
TRINITY_DN9671_c0_g1_i2,Q6ZFZ4
TRINITY_DN6607_c0_g1_i2,Q9IAL8
TRINITY_DN27897_c0_g1_i1,Q07307
TRINITY_DN6243_c0_g1_i1,Q28653
TRINITY_DN8002_c0_g1_i1,P19468
TRINITY_DN21808_c0_g1_i1,Q9LZA6
TRINITY_DN18417_c0_g1_i1,P10090
TRINITY_DN18624_c0_g1_i1,Q3E9C0
TRINITY_DN24603_c0_g1_i1,P04072
TRINITY_DN24515_c0_g1_i2,Q8NDL9
TRINITY_DN19219_c0_g1_i1,Q9FJE6
TRINITY_DN16303_c0_g1_i1,Q55DA0
TRINITY_DN2571_c0_g1_i1,O61394
TRINITY_DN9192_c0_g1_i1,Q9C8T7
TRINITY_DN26854_c0_g1_i1,Q24270
TRINITY_DN22111_c0_g1_i1,Q2LVL0
TRINITY_DN7108_c0_g1_i1,O22145
TRINITY_DN10024_c0_g1_i1,Q09081
TRINITY_DN29357_c0_g1_i1,Q9UNQ0
TRINITY_DN19242_c0_g1_i1,Q3MSQ8
TRINITY_DN61938_c0_g1_i1,B8Y6I0
TRINITY_DN8248_c0_g1_i1,Q6L6S1
TRINITY_DN4036_c0_g1_i1,F8W2M1
TRINITY_DN29694_c0_g1_i2,Q9LDU6
TRINITY_DN21672_c0_g1_i1,Q9HD45
TRINITY_DN16445_c0_g1_i1,Q0DWH7
TRINITY_DN60682_c0_g1_i1,Q8C863
TRINITY_DN20398_c0_g1_i1,P45963
TRINITY_DN27432_c0_g1_i2,Q08CS6
TRINITY_DN42108_c0_g1_i1,Q8R4F0
TRINITY_DN22364_c0_g1_i1,B0JZD0
TRINITY_DN61831_c0_g1_i1,Q43011
TRINITY_DN20989_c0_g1_i1,Q8JFY9
TRINITY_DN43600_c0_g1_i1,Q42456
TRINITY_DN12606_c0_g1_i1,A8JF70
TRINITY_DN16254_c0_g1_i1,Q54KA7
TRINITY_DN1680_c0_g1_i1,Q23H79
TRINITY_DN17605_c0_g1_i2,P07342
TRINITY_DN25494_c0_g1_i2,P55567
TRINITY_DN29342_c0_g1_i1,P80093
TRINITY_DN19420_c0_g1_i2,P56960
TRINITY_DN4963_c0_g1_i1,Q9FHT4
TRINITY_DN30081_c0_g1_i1,O88758
TRINITY_DN13067_c0_g1_i1,Q7T163
TRINITY_DN9048_c0_g1_i2,O48652
TRINITY_DN19255_c0_g1_i1,Q9MZ19
TRINITY_DN27618_c0_g1_i1,P48180
TRINITY_DN40988_c0_g1_i1,O88427
TRINITY_DN21798_c0_g1_i2,Q45826
TRINITY_DN50770_c0_g1_i1,Q9P4S5
TRINITY_DN19210_c0_g1_i1,O94451
TRINITY_DN27456_c0_g1_i5,P18773
TRINITY_DN27191_c0_g1_i1,Q7XJ53
TRINITY_DN16946_c0_g1_i1,Q8YSU5
TRINITY_DN58514_c0_g1_i1,Q9D4F8
TRINITY_DN20797_c0_g1_i1,Q71VM4
TRINITY_DN31332_c0_g1_i5,P15479
TRINITY_DN1087_c0_g1_i1,Q9I929
TRINITY_DN9537_c0_g1_i1,P9WPJ9
TRINITY_DN29396_c0_g1_i1,Q502K3
TRINITY_DN44156_c0_g1_i1,Q8NFD2
TRINITY_DN14269_c0_g1_i2,Q9LJU7
TRINITY_DN29097_c0_g1_i2,Q8HXH0
TRINITY_DN10835_c0_g1_i1,P54583
TRINITY_DN26102_c0_g1_i1,P40896
TRINITY_DN29629_c0_g1_i1,D0MYB4
TRINITY_DN14013_c0_g1_i1,Q8RWB1
TRINITY_DN18494_c0_g1_i1,Q8CHS4
TRINITY_DN19621_c0_g1_i1,Q8QZV1
TRINITY_DN17212_c0_g1_i1,Q63170
TRINITY_DN9104_c0_g1_i2,A0A5K1K8H0
TRINITY_DN50698_c0_g1_i1,Q7RTR2
TRINITY_DN30651_c0_g2_i1,P54147
TRINITY_DN5003_c0_g1_i2,Q54P00
TRINITY_DN15593_c0_g1_i1,P95648
TRINITY_DN23436_c0_g3_i1,Q5UPD4
TRINITY_DN8155_c0_g1_i2,Q1RK13
TRINITY_DN60360_c0_g1_i1,A4WH24
TRINITY_DN31104_c0_g1_i1,Q558K8
TRINITY_DN31104_c0_g1_i3,Q558K8
TRINITY_DN3770_c0_g1_i1,B2V968
TRINITY_DN62072_c0_g1_i1,Q2ULH4
TRINITY_DN22165_c0_g1_i1,A9WJ21
TRINITY_DN16925_c0_g1_i1,O24163
TRINITY_DN32705_c0_g1_i1,F4J9M5
TRINITY_DN29294_c0_g1_i3,B2VJ83
TRINITY_DN8839_c0_g1_i1,O54898
TRINITY_DN28450_c0_g1_i1,B5YXB4
TRINITY_DN9189_c0_g1_i1,P13667
TRINITY_DN66438_c0_g1_i1,Q2QVG9
TRINITY_DN31267_c0_g1_i1,Q9CZD3
TRINITY_DN57532_c0_g1_i1,Q84MH1
TRINITY_DN11554_c0_g1_i2,Q9FY46
TRINITY_DN29713_c0_g1_i1,Q02356
TRINITY_DN26515_c0_g1_i1,Q86WI3
TRINITY_DN3388_c0_g1_i1,Q9LT68
TRINITY_DN5657_c0_g1_i1,Q10475
TRINITY_DN66098_c0_g1_i1,P16157
TRINITY_DN3109_c0_g1_i1,Q4UMH6
TRINITY_DN4275_c0_g1_i2,A8WE67
TRINITY_DN50982_c0_g1_i1,A8ILK1
TRINITY_DN28566_c1_g1_i1,P16157
TRINITY_DN50677_c0_g1_i1,P54659
TRINITY_DN28107_c0_g1_i1,Q8WTJ4
TRINITY_DN28292_c0_g1_i1,P04062
TRINITY_DN11995_c0_g1_i1,O65677
TRINITY_DN31082_c0_g1_i2,Q7EZD7
TRINITY_DN14729_c0_g1_i1,Q9LU44
TRINITY_DN1563_c0_g1_i1,Q9C718
TRINITY_DN4005_c0_g1_i1,Q93VG8
TRINITY_DN23459_c0_g1_i1,Q42396
TRINITY_DN28587_c0_g1_i3,Q93VG8
TRINITY_DN2947_c0_g1_i1,Q76P29
TRINITY_DN55662_c0_g1_i1,Q8GRL7
TRINITY_DN19554_c0_g1_i2,D4AU31
TRINITY_DN30063_c0_g1_i1,Q54XM6
TRINITY_DN43741_c0_g1_i1,A0A0R4IVA4
TRINITY_DN24677_c0_g1_i1,Q9USW3
TRINITY_DN16094_c0_g1_i1,Q38873
TRINITY_DN30614_c0_g1_i2,Q494V2
TRINITY_DN7979_c0_g1_i1,Q988C9
TRINITY_DN34628_c0_g1_i1,Q5NR05
