Contig,Entry
TRINITY_DN207996_c0_g1_i1,Q7KF90
TRINITY_DN208044_c0_g3_i2,P50430
TRINITY_DN208162_c1_g2_i1,Q9SIC9
TRINITY_DN208175_c0_g1_i1,Q8TCJ2
TRINITY_DN208181_c0_g1_i1,P20070
TRINITY_DN208181_c0_g2_i1,P11832
TRINITY_DN208203_c0_g1_i1,Q10058
TRINITY_DN208258_c0_g2_i1,Q6P8Y1
TRINITY_DN208312_c0_g1_i1,Q9ZSA3
TRINITY_DN208364_c0_g1_i1,P04813
TRINITY_DN208423_c0_g1_i3,Q9SRH6
TRINITY_DN208439_c0_g1_i2,P46940
TRINITY_DN208445_c1_g1_i2,Q54JC0
TRINITY_DN208456_c0_g1_i1,P12356
TRINITY_DN208457_c0_g1_i1,Q5R416
TRINITY_DN208481_c0_g1_i1,Q8BNA6
TRINITY_DN208511_c0_g1_i1,P24392
TRINITY_DN208554_c0_g1_i1,Q9C8M1
TRINITY_DN208679_c0_g1_i3,P0CT80
TRINITY_DN208693_c0_g1_i1,P00521
TRINITY_DN208702_c0_g2_i1,P25822
TRINITY_DN208707_c0_g1_i1,Q4LDE5
TRINITY_DN208770_c0_g1_i1,Q1RJH1
TRINITY_DN209061_c0_g1_i2,Q8BLQ7
TRINITY_DN209080_c0_g1_i2,O43854
TRINITY_DN209106_c0_g1_i1,P19485
TRINITY_DN209136_c0_g1_i1,Q92887
TRINITY_DN209141_c0_g1_i1,Q5G1S8
TRINITY_DN209207_c0_g1_i3,Q9FIX3
TRINITY_DN209229_c0_g1_i1,A1Z897
TRINITY_DN209267_c0_g1_i1,Q9WVQ1
TRINITY_DN209284_c0_g1_i2,Q4QQU7
TRINITY_DN209332_c0_g1_i2,Q9LQV2
TRINITY_DN209378_c0_g1_i2,Q8RXD3
TRINITY_DN209442_c0_g1_i1,Q9Y5B6
TRINITY_DN209482_c0_g1_i3,Q9WV18
TRINITY_DN209508_c0_g1_i4,O15457
TRINITY_DN209656_c0_g1_i1,Q8BPN8
TRINITY_DN209691_c0_g1_i3,P43644
TRINITY_DN209696_c0_g1_i4,Q8L850
TRINITY_DN209698_c0_g1_i1,Q0VG85
TRINITY_DN209714_c0_g1_i1,Q28833
TRINITY_DN209729_c0_g1_i1,Q9QX29
TRINITY_DN209746_c0_g1_i1,Q9USW1
TRINITY_DN209780_c0_g1_i1,Q6PF15
TRINITY_DN209810_c0_g1_i1,Q6PDF3
TRINITY_DN209838_c0_g1_i1,Q9Y5X2
TRINITY_DN209862_c0_g1_i2,Q09607
TRINITY_DN209873_c0_g1_i1,Q54SN4
TRINITY_DN209931_c0_g2_i1,P70947
TRINITY_DN209957_c0_g1_i1,Q9FHH8
TRINITY_DN209984_c0_g1_i1,Q9NBX4
TRINITY_DN210014_c1_g1_i1,Q6CQB5
TRINITY_DN210070_c0_g1_i1,Q8W490
TRINITY_DN210085_c0_g1_i2,O74212
TRINITY_DN210134_c0_g1_i2,O74561
TRINITY_DN210166_c0_g1_i1,Q0QLE6
TRINITY_DN210236_c0_g1_i1,Q4R7Y5
TRINITY_DN210264_c0_g1_i1,Q8VYB5
TRINITY_DN210274_c0_g1_i1,Q6DIP3
TRINITY_DN21028_c0_g1_i1,Q8N6D5
TRINITY_DN210290_c0_g1_i1,Q6AVA8
TRINITY_DN210305_c0_g1_i1,Q3EDF8
TRINITY_DN210384_c0_g1_i1,Q9M8Z7
TRINITY_DN210408_c2_g1_i1,Q28997
TRINITY_DN210455_c0_g2_i2,Q9SJY5
TRINITY_DN210482_c0_g1_i1,Q9AR22
TRINITY_DN210503_c0_g1_i1,Q7T3H1
TRINITY_DN210577_c0_g1_i1,Q9FF55
TRINITY_DN210595_c0_g2_i1,P62752
TRINITY_DN210601_c0_g1_i1,O14345
TRINITY_DN210602_c0_g2_i1,Q69ZM6
TRINITY_DN210623_c1_g1_i1,Q52118
TRINITY_DN210624_c0_g1_i1,Q09575
TRINITY_DN210635_c0_g2_i1,Q8CD15
TRINITY_DN210643_c0_g1_i1,Q4N4N8
TRINITY_DN210741_c1_g1_i1,B8V7R6
TRINITY_DN210838_c0_g1_i4,Q5S007
TRINITY_DN210988_c0_g1_i1,Q13268
TRINITY_DN211056_c0_g1_i3,Q41406
TRINITY_DN211107_c0_g1_i1,Q2H720
TRINITY_DN211108_c0_g1_i2,Q2RIS7
TRINITY_DN211213_c0_g1_i1,Q492H3
TRINITY_DN211220_c1_g1_i1,Q91ZU6
TRINITY_DN211254_c0_g1_i1,P04069
TRINITY_DN211304_c0_g1_i1,Q9SXD8
TRINITY_DN211320_c0_g1_i1,Q3UMR0
TRINITY_DN211327_c0_g1_i2,O14792
TRINITY_DN211356_c0_g1_i1,P48482
TRINITY_DN211405_c0_g1_i1,P59671
TRINITY_DN211442_c0_g1_i1,Q8WZ42
TRINITY_DN211445_c0_g1_i1,Q08DV6
TRINITY_DN211478_c0_g2_i2,Q10058
TRINITY_DN211491_c0_g1_i2,Q7TMR0
TRINITY_DN211554_c0_g1_i1,Q9NEW6
TRINITY_DN211624_c0_g1_i1,Q0V869
TRINITY_DN211696_c0_g1_i1,P27133
TRINITY_DN211696_c0_g2_i1,P27133
TRINITY_DN211727_c0_g2_i3,Q9VL06
TRINITY_DN211742_c0_g1_i7,O28578
TRINITY_DN211755_c0_g1_i1,Q4UMH6
TRINITY_DN211799_c0_g1_i2,Q9SIC9
TRINITY_DN211799_c0_g3_i1,Q9SIC9
TRINITY_DN211811_c0_g1_i3,Q9LIH7
TRINITY_DN211853_c0_g1_i2,Q0MVN8
TRINITY_DN211853_c0_g2_i1,Q30DN6
TRINITY_DN211858_c0_g1_i1,P46436
TRINITY_DN211879_c0_g1_i1,O08688
TRINITY_DN211941_c0_g2_i2,Q6TV19
TRINITY_DN211952_c0_g1_i1,Q9LM66
TRINITY_DN211974_c0_g2_i1,A6YG69
TRINITY_DN212019_c0_g1_i1,Q94BT9
TRINITY_DN212038_c0_g1_i1,Q5RBX7
TRINITY_DN212095_c0_g1_i3,Q54UI3
TRINITY_DN212105_c0_g1_i2,O81072
TRINITY_DN212212_c0_g1_i1,Q9SY14
TRINITY_DN212216_c0_g1_i2,P07909
TRINITY_DN212240_c0_g1_i1,Q923W1
TRINITY_DN212254_c0_g1_i2,Q944L7
TRINITY_DN212283_c0_g2_i1,Q9M8L9
TRINITY_DN212285_c0_g1_i2,Q6B9X6
TRINITY_DN212313_c0_g1_i2,I1K0K6
TRINITY_DN212331_c0_g2_i1,P87252
TRINITY_DN212350_c0_g1_i1,Q03606
TRINITY_DN212377_c0_g2_i1,Q9ASZ8
TRINITY_DN212405_c0_g1_i1,P25779
TRINITY_DN212440_c0_g1_i1,P12853
TRINITY_DN212442_c0_g1_i1,P30182
TRINITY_DN212468_c1_g1_i1,Q5VYK3
TRINITY_DN212474_c0_g1_i2,P93324
TRINITY_DN212485_c0_g1_i1,P81439
TRINITY_DN212512_c0_g1_i2,Q5RHB5
TRINITY_DN212542_c0_g1_i1,Q62203
TRINITY_DN212556_c0_g1_i2,Q5T4S7
TRINITY_DN212694_c0_g1_i1,A0A2K3DMP5
TRINITY_DN212695_c0_g1_i1,Q0JKD0
TRINITY_DN213004_c1_g1_i1,P05997
TRINITY_DN21305_c0_g1_i1,P0C7Q7
TRINITY_DN213130_c1_g1_i1,Q0WLC6
TRINITY_DN213130_c2_g1_i3,O64624
TRINITY_DN213155_c0_g1_i2,Q0WLC6
TRINITY_DN213236_c0_g1_i2,Q92609
TRINITY_DN213274_c0_g1_i1,O94260
TRINITY_DN213279_c0_g1_i2,O75179
TRINITY_DN213295_c0_g1_i3,Q4V9P0
TRINITY_DN213324_c1_g1_i1,Q5RHR6
TRINITY_DN213334_c0_g1_i1,B9KES1
TRINITY_DN213339_c0_g1_i1,Q8R4D1
TRINITY_DN213351_c0_g2_i1,H3ZPL1
TRINITY_DN213393_c0_g2_i1,Q9ZFU3
TRINITY_DN213413_c0_g2_i1,A0A0G2K344
TRINITY_DN213416_c0_g1_i2,Q0WMY5
TRINITY_DN213492_c0_g1_i1,Q5ZHY5
TRINITY_DN213528_c0_g1_i1,Q5U4E8
TRINITY_DN213566_c0_g1_i1,Q8BYJ6
TRINITY_DN213601_c0_g1_i1,Q5ZID2
TRINITY_DN213642_c0_g1_i1,O78510
TRINITY_DN213648_c0_g1_i2,Q9CPN8
TRINITY_DN213660_c0_g1_i1,P0CD62
TRINITY_DN213680_c0_g2_i1,Q9SD81
TRINITY_DN213715_c0_g1_i1,Q4N927
TRINITY_DN213722_c0_g1_i5,P58234
TRINITY_DN213742_c0_g1_i1,Q2HJH8
TRINITY_DN213743_c0_g1_i1,Q8RWS8
TRINITY_DN213750_c0_g1_i2,Q55EI8
TRINITY_DN213750_c0_g2_i1,Q2MHE4
TRINITY_DN213802_c0_g1_i1,Q9ZW86
TRINITY_DN213806_c0_g1_i1,O42661
TRINITY_DN213813_c1_g1_i1,Q26613
TRINITY_DN213819_c0_g2_i1,Q8VXZ0
TRINITY_DN213831_c0_g1_i1,P42681
TRINITY_DN213884_c1_g1_i1,Q7SIC9
TRINITY_DN214005_c0_g1_i3,C3VPR6
TRINITY_DN214033_c0_g2_i1,Q08DV6
TRINITY_DN214034_c0_g1_i2,D8Q9M3
TRINITY_DN214048_c0_g1_i3,P07540
TRINITY_DN214080_c0_g1_i2,Q6AXF6
TRINITY_DN214091_c0_g1_i2,F4JSG3
TRINITY_DN214113_c0_g2_i2,Q27YU0
TRINITY_DN214142_c0_g1_i1,A1RY08
TRINITY_DN214165_c0_g1_i1,P49008
TRINITY_DN214208_c0_g1_i4,Q6IVY4
TRINITY_DN214225_c0_g2_i1,Q9ZWM5
TRINITY_DN214246_c0_g1_i1,A0A0R4ITC5
TRINITY_DN214252_c0_g1_i1,Q61909
TRINITY_DN214272_c0_g1_i2,Q6NU98
TRINITY_DN214280_c0_g1_i1,O81155
TRINITY_DN214327_c0_g1_i1,Q12955
TRINITY_DN214348_c1_g1_i1,P84675
TRINITY_DN214358_c0_g1_i1,Q86UQ4
TRINITY_DN214373_c0_g1_i3,Q8SR86
TRINITY_DN214384_c0_g1_i1,O60242
TRINITY_DN214524_c0_g1_i1,Q501H5
TRINITY_DN214532_c0_g1_i1,Q9QUR6
TRINITY_DN214547_c0_g1_i1,Q55DA0
TRINITY_DN214562_c0_g1_i1,B8F671
TRINITY_DN214599_c1_g2_i2,Q98TX1
TRINITY_DN214626_c0_g1_i1,Q01484
TRINITY_DN214645_c0_g1_i2,Q1JPS6
TRINITY_DN214768_c0_g1_i2,E9Q735
TRINITY_DN214791_c0_g3_i1,O02833
TRINITY_DN214791_c0_g5_i1,Q80X72
TRINITY_DN214838_c0_g1_i2,Q8BKX6
TRINITY_DN214894_c0_g1_i1,Q94726
TRINITY_DN214958_c0_g1_i2,P12356
TRINITY_DN214998_c0_g1_i1,Q8K354
TRINITY_DN215030_c0_g1_i1,C3YWU0
TRINITY_DN215181_c0_g1_i2,Q9Y3B8
TRINITY_DN215189_c0_g2_i1,Q9DAR7
TRINITY_DN215197_c0_g1_i1,A0KMI5
TRINITY_DN215249_c0_g1_i1,Q9SJT7
TRINITY_DN215278_c0_g3_i1,Q5ZID6
TRINITY_DN215280_c0_g1_i2,F2Z461
TRINITY_DN215302_c0_g1_i1,A2A9C3
TRINITY_DN215383_c0_g1_i1,P04146
TRINITY_DN215408_c0_g1_i1,Q9QYC1
TRINITY_DN215459_c1_g1_i1,Q96JB1
TRINITY_DN215502_c0_g3_i1,Q05024
TRINITY_DN215526_c0_g1_i1,Q9TU23
TRINITY_DN215576_c1_g1_i1,O01761
TRINITY_DN215600_c0_g1_i5,Q8BNA6
TRINITY_DN215603_c1_g1_i1,P68827
TRINITY_DN215761_c0_g1_i1,Q86B00
TRINITY_DN215765_c0_g1_i1,O75445
TRINITY_DN215774_c0_g1_i1,P46544
TRINITY_DN21579_c0_g1_i1,Q9IA76
TRINITY_DN215911_c0_g1_i1,Q0JNL7
TRINITY_DN216000_c0_g1_i1,Q8LEU3
TRINITY_DN216021_c0_g1_i1,Q9ZU75
TRINITY_DN216048_c1_g1_i3,P59083
TRINITY_DN216080_c0_g1_i1,Q9SCS3
TRINITY_DN216143_c0_g1_i1,O30409
TRINITY_DN216155_c1_g1_i5,Q9SIC9
TRINITY_DN216182_c0_g1_i2,Q9V3D2
TRINITY_DN216247_c0_g1_i1,F9UUD2
TRINITY_DN216251_c0_g1_i1,Q9LYZ9
TRINITY_DN216281_c0_g2_i1,Q54JL3
TRINITY_DN216282_c0_g1_i2,Q869W6
TRINITY_DN216289_c0_g1_i1,Q9BVQ7
TRINITY_DN216302_c0_g1_i1,Q60HH8
TRINITY_DN216308_c0_g1_i3,Q8EDF0
TRINITY_DN216415_c0_g1_i1,Q9P3U1
TRINITY_DN216642_c1_g1_i1,P62810
TRINITY_DN216664_c1_g1_i1,P62286
TRINITY_DN216677_c1_g1_i3,B4YNE6
TRINITY_DN216761_c2_g1_i1,Q5DRA8
TRINITY_DN216761_c3_g1_i1,Q5DRA9
TRINITY_DN216788_c0_g1_i4,Q8TWR2
TRINITY_DN21679_c0_g1_i1,P12356
TRINITY_DN21688_c0_g1_i1,O95544
TRINITY_DN216934_c0_g1_i1,P55012
TRINITY_DN216950_c0_g1_i1,Q6ZQ93
TRINITY_DN216961_c0_g1_i1,Q8RWS8
TRINITY_DN217022_c0_g2_i2,Q07456
TRINITY_DN217051_c0_g1_i1,A3AYR1
TRINITY_DN217205_c0_g1_i1,Q6JAN0
TRINITY_DN217221_c0_g1_i1,Q1KME6
TRINITY_DN217258_c0_g1_i2,F4JVI3
TRINITY_DN217258_c0_g3_i1,Q9SZL6
TRINITY_DN217287_c0_g1_i2,Q2TBT8
TRINITY_DN217324_c1_g1_i1,P56603
TRINITY_DN217325_c0_g1_i1,Q8FEF9
TRINITY_DN217351_c0_g1_i2,Q54T86
TRINITY_DN217353_c0_g1_i1,P26256
TRINITY_DN217356_c0_g1_i1,P08684
TRINITY_DN217381_c0_g1_i1,P57681
TRINITY_DN217398_c1_g1_i4,Q9ULJ7
TRINITY_DN217405_c0_g1_i1,P0DSP1
TRINITY_DN217438_c0_g1_i1,Q9QXL2
TRINITY_DN217468_c0_g1_i1,P08442
TRINITY_DN217536_c0_g1_i2,Q93VG8
TRINITY_DN217585_c0_g1_i1,Q08211
TRINITY_DN217589_c0_g1_i1,O23401
TRINITY_DN217592_c0_g1_i2,Q8NFA0
TRINITY_DN217605_c1_g1_i1,P86939
TRINITY_DN217624_c0_g1_i1,P10394
TRINITY_DN217665_c0_g1_i1,Q9SIC9
TRINITY_DN217715_c0_g1_i2,Q6QM28
TRINITY_DN217752_c0_g1_i2,P58110
TRINITY_DN217757_c1_g2_i1,Q9FPF0
TRINITY_DN217785_c0_g1_i1,Q8HYN1
TRINITY_DN217807_c0_g1_i1,A0A0R4IBK5
TRINITY_DN217807_c1_g1_i1,A0A0R4IBK5
TRINITY_DN217809_c0_g1_i2,Q9CW42
TRINITY_DN217815_c0_g1_i2,P94464
TRINITY_DN217829_c0_g2_i3,Q96AY4
TRINITY_DN217857_c0_g3_i1,O49500
TRINITY_DN217923_c0_g1_i2,Q7RAH3
TRINITY_DN217924_c0_g1_i1,A6H7F7
TRINITY_DN218102_c0_g1_i1,Q96NX5
TRINITY_DN218112_c0_g1_i1,P39724
TRINITY_DN218168_c0_g1_i1,A4QPH2
TRINITY_DN218171_c0_g1_i1,Q05024
TRINITY_DN218253_c0_g1_i1,O13853
TRINITY_DN218280_c1_g1_i1,P14381
TRINITY_DN218320_c0_g1_i1,P74838
TRINITY_DN218365_c0_g1_i2,Q5I0E6
TRINITY_DN218381_c0_g1_i1,O75962
TRINITY_DN218384_c0_g1_i1,Q9PUQ1
TRINITY_DN218408_c1_g1_i1,Q9LV03
TRINITY_DN218412_c1_g1_i1,Q84M24
TRINITY_DN218506_c0_g1_i1,P28668
TRINITY_DN218531_c0_g1_i1,Q3EAQ5
TRINITY_DN218569_c0_g2_i1,P16157
TRINITY_DN218584_c1_g1_i1,C5D7U6
TRINITY_DN218652_c1_g1_i1,P47179
TRINITY_DN218676_c0_g1_i1,P57078
TRINITY_DN218754_c1_g3_i1,Q4UMH6
TRINITY_DN218781_c0_g1_i1,Q5WAD6
TRINITY_DN218810_c0_g1_i2,Q5UPG5
TRINITY_DN218830_c0_g1_i1,A2A259
TRINITY_DN218834_c0_g1_i1,O95613
TRINITY_DN218883_c0_g1_i2,B7P877
TRINITY_DN218904_c0_g1_i1,Q3V1N1
TRINITY_DN218975_c0_g1_i2,Q9UIG0
TRINITY_DN218983_c0_g1_i4,Q8L970
TRINITY_DN219117_c0_g2_i3,P45745
TRINITY_DN219132_c0_g1_i2,Q3EDF8
TRINITY_DN219152_c0_g1_i1,A7LXU0
TRINITY_DN219156_c0_g1_i1,Q9C0Y8
TRINITY_DN219159_c0_g2_i1,Q9CAN0
TRINITY_DN219194_c0_g1_i1,Q9Y871
TRINITY_DN219197_c0_g1_i2,Q9P2G3
TRINITY_DN219271_c0_g4_i1,O14218
TRINITY_DN219272_c0_g1_i1,Q9SVE7
TRINITY_DN219307_c0_g1_i1,Q6CWD7
TRINITY_DN219406_c1_g1_i1,Q863B4
TRINITY_DN219433_c1_g1_i2,Q9FFG1
TRINITY_DN219497_c1_g1_i1,P25779
TRINITY_DN219511_c0_g1_i2,A0Q1R3
TRINITY_DN219557_c0_g1_i1,Q8NBP0
TRINITY_DN219637_c1_g1_i1,Q0VAW7
TRINITY_DN219638_c0_g1_i1,Q9AR22
TRINITY_DN219688_c0_g1_i1,O49596
TRINITY_DN219742_c0_g1_i1,Q8R1T4
TRINITY_DN219777_c0_g1_i1,P97346
TRINITY_DN219818_c0_g1_i3,P16086
TRINITY_DN219818_c1_g1_i1,P16086
TRINITY_DN219824_c0_g1_i1,P48348
TRINITY_DN219834_c0_g2_i1,A9JRJ2
TRINITY_DN219857_c0_g4_i3,A7S3J7
TRINITY_DN219881_c0_g1_i2,O13717
TRINITY_DN219957_c0_g1_i3,Q2HJ94
TRINITY_DN219969_c0_g1_i1,Q550A6
TRINITY_DN220051_c0_g1_i2,Q9QYK7
TRINITY_DN220078_c0_g1_i2,A0A0R4IBK5
TRINITY_DN220115_c0_g1_i2,P46850
TRINITY_DN220135_c0_g1_i2,Q8YRI1
TRINITY_DN220172_c0_g1_i1,Q14693
TRINITY_DN220184_c0_g1_i1,Q8C1A9
TRINITY_DN220243_c0_g1_i1,P19848
TRINITY_DN220262_c0_g1_i2,Q19020
TRINITY_DN220347_c0_g1_i1,A0JM23
TRINITY_DN220354_c0_g1_i1,Q9L9F2
TRINITY_DN220370_c0_g1_i1,Q5VW36
TRINITY_DN220380_c0_g1_i1,Q9NPF2
TRINITY_DN220396_c0_g1_i3,O54161
TRINITY_DN220440_c0_g1_i4,B3EWZ5
TRINITY_DN220468_c0_g1_i1,B2T637
TRINITY_DN220510_c0_g1_i3,B3QP89
TRINITY_DN220573_c0_g1_i3,Q8UVC3
TRINITY_DN220598_c0_g1_i1,Q9GLW7
TRINITY_DN220631_c0_g1_i1,Q3UMR0
TRINITY_DN220738_c0_g1_i1,P34308
TRINITY_DN220780_c0_g3_i2,Q1GRV0
TRINITY_DN220785_c0_g1_i3,Q9FJR0
TRINITY_DN220802_c0_g1_i2,Q8VD66
TRINITY_DN220904_c0_g3_i1,P36841
TRINITY_DN220929_c0_g1_i1,Q9DE14
TRINITY_DN220937_c0_g1_i4,Q9M0N1
TRINITY_DN220950_c0_g1_i3,Q9FMD3
TRINITY_DN220950_c0_g2_i1,Q9CAM8
TRINITY_DN220968_c0_g1_i2,Q2R2Z4
TRINITY_DN221020_c1_g1_i2,Q02384
TRINITY_DN221030_c1_g1_i1,Q2UY11
TRINITY_DN221070_c0_g1_i1,P33733
TRINITY_DN221119_c0_g1_i2,Q502M6
TRINITY_DN221203_c0_g1_i1,O42957
TRINITY_DN221205_c0_g1_i1,Q8VHE6
TRINITY_DN221262_c0_g1_i1,P43141
TRINITY_DN221285_c0_g1_i2,A8LQ63
TRINITY_DN221297_c0_g1_i1,P58165
TRINITY_DN221353_c0_g1_i2,Q02934
TRINITY_DN221365_c1_g1_i1,P60882
TRINITY_DN221389_c0_g1_i2,Q9NTG1
TRINITY_DN221389_c1_g1_i2,Q9NTG1
TRINITY_DN221408_c1_g1_i1,Q8K3K1
TRINITY_DN221426_c0_g1_i2,O07592
TRINITY_DN221483_c0_g1_i3,P11711
TRINITY_DN221549_c0_g2_i1,Q9UPX8
TRINITY_DN221568_c0_g1_i2,Q5R5V4
TRINITY_DN221571_c0_g1_i1,F4KD71
TRINITY_DN221589_c1_g1_i1,P09769
TRINITY_DN221622_c1_g1_i2,Q641W7
TRINITY_DN221651_c0_g1_i1,Q2QKL5
TRINITY_DN22166_c0_g1_i1,A2Z928
TRINITY_DN221684_c0_g1_i1,Q82P90
TRINITY_DN221718_c0_g1_i1,F4JTP5
TRINITY_DN221762_c0_g1_i1,Q8MTI2
TRINITY_DN221791_c0_g1_i1,Q9NYC9
TRINITY_DN221819_c0_g3_i1,P48636
TRINITY_DN221829_c0_g1_i1,Q6AX33
TRINITY_DN221844_c0_g3_i3,P19951
TRINITY_DN221863_c1_g1_i1,A0A0G2K2P5
TRINITY_DN221876_c0_g1_i1,Q2V338
TRINITY_DN221985_c0_g2_i8,A9T142
TRINITY_DN222051_c0_g1_i1,P74334
TRINITY_DN222143_c0_g1_i1,P16157
TRINITY_DN222197_c1_g1_i1,Q5R0L7
TRINITY_DN222206_c1_g1_i1,Q8IVF4
TRINITY_DN222244_c0_g1_i3,Q94126
TRINITY_DN222299_c0_g1_i2,P10993
TRINITY_DN222300_c0_g1_i3,Q9DBF1
TRINITY_DN222354_c0_g1_i3,Q9NWT6
TRINITY_DN222357_c0_g1_i1,Q9SR22
TRINITY_DN222411_c1_g2_i1,P48467
TRINITY_DN222418_c0_g1_i1,B2X1Y2
TRINITY_DN222441_c0_g1_i1,P38994
TRINITY_DN222481_c0_g1_i1,Q10323
TRINITY_DN222484_c0_g1_i1,Q9WUU7
TRINITY_DN222506_c0_g1_i1,C5NSL2
TRINITY_DN222579_c1_g1_i1,Q8BKS9
TRINITY_DN222603_c0_g1_i1,P48382
TRINITY_DN222605_c0_g1_i1,O15067
TRINITY_DN222613_c0_g1_i1,Q8R933
TRINITY_DN222628_c0_g1_i2,Q6ZI17
TRINITY_DN222648_c0_g1_i1,Q5ZIJ9
TRINITY_DN222685_c0_g1_i7,Q556Y8
TRINITY_DN222690_c0_g1_i1,P34943
TRINITY_DN222696_c0_g1_i3,Q8RWS8
TRINITY_DN222698_c0_g1_i1,Q9Z1I6
TRINITY_DN222698_c1_g1_i1,Q9Z1I6
TRINITY_DN222737_c0_g1_i1,P23993
TRINITY_DN222813_c0_g1_i3,Q9ULJ7
TRINITY_DN222863_c0_g1_i4,Q05744
TRINITY_DN222865_c1_g1_i1,P25782
TRINITY_DN222942_c1_g1_i1,Q0KL02
TRINITY_DN222952_c0_g1_i2,Q2QKL5
TRINITY_DN222952_c0_g2_i1,Q2QKL5
TRINITY_DN222956_c0_g1_i1,Q9Y5Z4
TRINITY_DN222957_c0_g1_i1,Q08479
TRINITY_DN222990_c0_g1_i1,Q60414
TRINITY_DN223104_c0_g1_i1,O04921
TRINITY_DN223132_c0_g1_i1,Q960Z0
TRINITY_DN223195_c1_g1_i1,Q8NF64
TRINITY_DN223219_c0_g2_i2,P17476
TRINITY_DN223230_c1_g1_i2,Q6ZNB6
TRINITY_DN223290_c0_g1_i2,Q9DAJ5
TRINITY_DN223295_c0_g1_i1,A6MW33
TRINITY_DN223304_c1_g1_i1,Q9QYP0
TRINITY_DN223315_c0_g1_i1,Q2LQA2
TRINITY_DN223329_c0_g1_i6,P70563
TRINITY_DN223343_c1_g1_i2,B3EWZ3
TRINITY_DN223376_c1_g1_i1,Q5AD72
TRINITY_DN223431_c0_g1_i1,Q93VG8
TRINITY_DN223540_c0_g1_i2,Q1KL86
TRINITY_DN223549_c0_g1_i1,Q10WQ4
TRINITY_DN223553_c0_g1_i1,Q28G67
TRINITY_DN223555_c1_g1_i2,O04425
TRINITY_DN223556_c1_g1_i1,P14381
TRINITY_DN223570_c0_g1_i1,P29950
TRINITY_DN22359_c0_g1_i1,Q7RTR2
TRINITY_DN22366_c0_g1_i1,Q9SX29
TRINITY_DN223670_c1_g2_i3,P48348
TRINITY_DN223723_c0_g1_i1,A2XQE8
TRINITY_DN223723_c1_g1_i2,O65493
TRINITY_DN223750_c0_g1_i1,Q73MY1
TRINITY_DN223750_c0_g2_i2,Q73MY1
TRINITY_DN223763_c0_g2_i1,P47977
TRINITY_DN223807_c0_g1_i2,A4VWG9
TRINITY_DN223837_c0_g1_i3,Q6PEH9
TRINITY_DN223849_c0_g1_i2,Q9GUI1
TRINITY_DN223931_c1_g1_i1,Q54W90
TRINITY_DN224022_c0_g1_i1,O60290
TRINITY_DN224029_c0_g1_i2,Q5SP67
TRINITY_DN224095_c0_g1_i1,Q9SIC9
TRINITY_DN224096_c0_g3_i1,Q8IVS2
TRINITY_DN224111_c0_g1_i1,Q12768
TRINITY_DN224167_c0_g1_i3,A2ASS6
TRINITY_DN224189_c0_g1_i1,P18773
TRINITY_DN224213_c1_g1_i1,Q8IWV8
TRINITY_DN224269_c0_g1_i1,Q8K4L3
TRINITY_DN224279_c0_g1_i3,P25323
TRINITY_DN224337_c0_g1_i2,P0CS36
TRINITY_DN224339_c0_g1_i2,P38680
TRINITY_DN224370_c1_g1_i1,P11717
TRINITY_DN224375_c1_g1_i1,D3Z8E6
TRINITY_DN224405_c0_g2_i1,A0A1B4XBG9
TRINITY_DN224432_c0_g1_i2,Q04991
TRINITY_DN224461_c0_g1_i1,Q6ER94
TRINITY_DN224469_c0_g1_i3,Q8MTI2
TRINITY_DN224543_c1_g1_i1,O88828
TRINITY_DN224591_c0_g1_i1,P08169
TRINITY_DN224610_c0_g1_i1,Q7XIT1
TRINITY_DN224657_c0_g1_i1,Q60631
TRINITY_DN224658_c0_g1_i2,P30549
TRINITY_DN224708_c0_g1_i2,Q71S21
TRINITY_DN224732_c0_g1_i2,Q5R889
TRINITY_DN224733_c0_g1_i1,P27517
TRINITY_DN224744_c0_g1_i3,Q641F3
TRINITY_DN224889_c0_g1_i4,Q9XGM1
TRINITY_DN224911_c0_g1_i1,Q6IR70
TRINITY_DN224942_c0_g1_i1,O95428
TRINITY_DN224967_c0_g1_i2,Q00546
TRINITY_DN224984_c0_g1_i1,O80449
TRINITY_DN225060_c0_g1_i1,Q552L9
TRINITY_DN225092_c0_g2_i1,Q5RA75
TRINITY_DN225117_c0_g1_i6,Q86HG9
TRINITY_DN225156_c0_g1_i1,Q9SIC9
TRINITY_DN225244_c0_g1_i1,Q43763
TRINITY_DN225335_c0_g1_i1,O48818
TRINITY_DN225380_c0_g2_i3,Q01484
TRINITY_DN225412_c0_g1_i2,Q8ZPI0
TRINITY_DN225453_c0_g1_i1,P55023
TRINITY_DN225455_c0_g1_i6,Q0DWH7
TRINITY_DN225477_c1_g1_i2,P17624
TRINITY_DN225509_c0_g1_i1,A7S1H9
TRINITY_DN225515_c0_g1_i2,Q9SJJ5
TRINITY_DN225516_c0_g1_i1,Q8CHB8
TRINITY_DN225528_c0_g1_i1,Q9P2G1
TRINITY_DN225538_c0_g2_i1,Q01976
TRINITY_DN225539_c0_g1_i1,Q0JA29
TRINITY_DN225554_c0_g1_i1,Q9UFH2
TRINITY_DN225567_c1_g4_i1,P16866
TRINITY_DN225587_c1_g1_i2,B8V7Q1
TRINITY_DN225593_c0_g1_i2,P9WI79
TRINITY_DN225601_c0_g1_i1,Q5F471
TRINITY_DN225613_c0_g1_i1,P79015
TRINITY_DN225738_c0_g1_i1,O15321
